kind	split	from_time	from_value	to_time	to_value	TF	coeff	avg_branch	avg_other	diff	score
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G34180	-0.257		0.138	-0.071	0.000833
vsOthers	1	0.0	0.872	1.184	0.873	AT3G03200	0.0	0.14	0.082	0.058	0.000916
vsOthers	1	0.0	0.872	-0.388	0.398	AT2G18060	-0.283		0.123	-0.067	0.000919
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G32870	-0.112		0.132	-0.069	0.000944
vsOthers	1	0.0	0.872	1.184	0.873	AT2G02540	-0.045	0.164	0.102	0.062	0.000953
vsOthers	1	0.0	0.872	1.184	0.873	AT1G54330	0.069	0.132	0.076	0.056	0.00122
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G10500	0.0		0.131	-0.067	0.00129
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G28500	0.0		0.114	-0.064	0.00129
vsOthers	1	0.0	0.872	1.184	0.873	AT1G29280	0.0	0.176	0.114	0.063	0.00139
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G26030	-0.769		0.108	-0.061	0.00142
vsOthers	1	0.0	0.872	1.184	0.873	AT5G62380	0.0	0.128	0.074	0.053	0.00142
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G04410	0.0		0.143	-0.069	0.00145
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G54330	0.0		0.125	-0.065	0.00146
vsOthers	1	0.0	0.872	-0.388	0.398	AT2G30250	0.24		0.174	-0.077	0.00148
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G17980	-0.028		0.146	-0.069	0.00162
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G02250	-0.637		0.103	-0.06	0.00168
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G36740	-0.644		0.147	-0.07	0.0017
vsOthers	1	0.0	0.872	1.184	0.873	AT5G66700	0.529	0.194	0.13	0.064	0.00174
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G19040	-2.283		0.035	-0.035	0.00177
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G69180	-1.224		0.112	-0.062	0.00178
vsOthers	1	0.0	0.872	1.184	0.873	AT1G73730	3.319	0.018	0.0	0.018	0.00179
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G69780	-0.459		0.124	-0.064	0.00209
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G64060	-0.033		0.124	-0.064	0.00209
vsOthers	1	0.0	0.872	1.184	0.873	AT1G69780	0.0	0.13	0.078	0.052	0.00215
vsOthers	1	0.0	0.872	1.184	0.873	AT5G26170	0.0	0.175	0.115	0.06	0.00231
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G16490	-0.637		0.128	-0.064	0.00236
vsOthers	1	0.0	0.872	1.184	0.873	AT4G26640	0.517	0.081	0.039	0.041	0.00239
vsOthers	1	0.0	0.872	1.184	0.873	AT3G61150	0.003	0.119	0.069	0.05	0.00245
vsOthers	1	0.0	0.872	-1.002	0.807	AT2G33550	0.0	0.101	0.049	0.052	0.00246
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G61150	-0.285		0.113	-0.059	0.00264
vsOthers	1	0.0	0.872	-0.388	0.398	AT2G38470	0.168		0.151	-0.067	0.00266
vsOthers	1	0.0	0.872	1.184	0.873	AT5G10280	0.078	0.044	0.015	0.029	0.00272
vsOthers	1	0.0	0.872	-0.388	0.398	AT2G23320	0.0		0.175	-0.071	0.00273
vsOthers	1	0.0	0.872	1.184	0.873	AT1G70920	0.219	0.101	0.056	0.045	0.00278
vsOthers	1	0.0	0.872	1.184	0.873	AT4G23550	0.001	0.155	0.101	0.055	0.00293
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G49560	0.674		0.092	0.059	0.0033
vsOthers	1	0.0	0.872	-0.388	0.398	AT2G40740	0.435		0.158	-0.068	0.00331
vsOthers	1	0.0	0.872	1.184	0.873	AT4G25490	-0.209	0.172	0.115	0.057	0.00357
vsOthers	1	0.0	0.872	1.184	0.873	AT4G29230	0.0	0.1	0.056	0.044	0.00367
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G34190	-0.179		0.141	-0.064	0.00382
vsOthers	1	0.0	0.872	-1.002	0.807	AT3G21890	0.0	0.046	0.108	-0.061	0.00421
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G17730	0.0		0.135	-0.061	0.00422
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G65910	0.462		0.125	-0.058	0.00426
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G01970	0.0		0.146	-0.063	0.00434
vsOthers	1	0.0	0.872	1.184	0.873	AT5G65310	0.0	0.172	0.117	0.055	0.00462
vsOthers	1	0.0	0.872	1.184	0.873	AT4G01550	0.001	0.112	0.067	0.045	0.00471
vsOthers	1	0.0	0.872	-1.002	0.807	AT2G31230	0.0	0.202	0.132	0.07	0.00508
vsOthers	1	0.0	0.872	1.184	0.873	AT5G54230	0.196	0.148	0.097	0.051	0.00521
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G36160	0.0		0.179	-0.068	0.00538
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G18400	0.0		0.149	-0.062	0.0063
vsOthers	1	0.0	0.872	1.184	0.873	AT5G52830	-0.168	0.146	0.097	0.049	0.00645
vsOthers	1	0.0	0.872	-1.002	0.807	AT5G66700	0.0	0.109	0.183	-0.074	0.00655
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G12260	-0.108		0.119	-0.055	0.00661
vsOthers	1	0.0	0.872	-1.002	0.807	AT1G18960	0.0	0.017	0.002	0.015	0.00662
vsOthers	1	0.0	0.872	1.184	0.873	AT1G12610	0.0	0.092	0.052	0.039	0.00669
vsOthers	1	0.0	0.872	-1.002	0.807	AT3G23210	0.0	0.063	0.027	0.036	0.00671
vsOthers	1	0.0	0.872	1.184	0.873	AT1G75390	0.0	0.027	0.056	-0.029	0.00674
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G43700	1.509		0.025	0.032	0.00685
vsOthers	1	0.0	0.872	-0.388	0.398	AT2G04038	1.051		0.151	0.066	0.00688
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G06180	0.0		0.077	-0.044	0.00693
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G03200	0.168		0.131	-0.057	0.00705
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G29280	0.0		0.167	-0.063	0.00722
vsOthers	1	0.0	0.872	1.184	0.873	AT1G45249	-0.689	0.084	0.127	-0.043	0.00728
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G74650	-0.423		0.143	-0.059	0.0073
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G39610	-0.105		0.122	-0.055	0.00736
vsOthers	1	0.0	0.872	1.184	0.873	AT3G10500	0.0	0.134	0.088	0.046	0.00768
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G76890	-0.979		0.134	-0.057	0.00775
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G24110	0.0		0.114	-0.054	0.00781
vsOthers	1	0.0	0.872	1.184	0.873	AT1G74650	0.356	0.148	0.101	0.047	0.00882
vsOthers	1	0.0	0.872	1.184	0.873	AT5G13080	-0.397	0.18	0.128	0.052	0.00885
vsOthers	1	0.0	0.872	-1.002	0.807	AT2G30250	0.0	0.101	0.17	-0.069	0.00891
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G65310	0.0		0.165	-0.061	0.00916
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G59990	0.409		0.019	0.027	0.00923
vsOthers	1	0.0	0.872	1.184	0.873	AT1G75240	0.504	0.142	0.095	0.047	0.00951
vsOthers	1	0.0	0.872	-0.388	0.398	AT2G18160	0.465		0.157	0.064	0.00984
vsOthers	1	0.0	0.872	-1.002	0.807	AT4G25480	0.0	0.109	0.176	-0.067	0.01
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G70920	-0.541		0.094	-0.047	0.011
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G75390	-0.029		0.031	0.033	0.011
vsOthers	1	0.0	0.872	-0.388	0.398	AT2G03340	0.0		0.057	-0.037	0.011
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G01550	0.0		0.106	-0.049	0.011
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G10280	0.0		0.04	-0.03	0.011
vsOthers	1	0.0	0.872	-1.002	0.807	AT5G09410	0.0	0.067	0.125	-0.057	0.011
vsOthers	1	0.0	0.872	1.184	0.873	AT1G76890	0.092	0.139	0.093	0.046	0.011
vsOthers	1	0.0	0.872	1.184	0.873	AT1G77200	0.379	0.168	0.119	0.049	0.011
vsOthers	1	0.0	0.872	1.184	0.873	AT4G17980	-0.126	0.149	0.102	0.047	0.011
vsOthers	1	0.0	0.872	1.184	0.873	AT4G27950	-0.902	0.062	0.099	-0.036	0.011
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G53950	0.0		0.064	-0.037	0.012
vsOthers	1	0.0	0.872	1.184	0.873	AT3G18400	0.0	0.153	0.106	0.047	0.012
vsOthers	1	0.0	0.872	1.184	0.873	AT3G28920	0.14	0.153	0.106	0.047	0.012
vsOthers	1	0.0	0.872	1.184	0.873	AT5G25830	-0.182	0.047	0.08	-0.033	0.012
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G60530	0.0		0.023	0.027	0.013
vsOthers	1	0.0	0.872	1.184	0.873	AT3G02940	0.0	0.156	0.11	0.046	0.013
vsOthers	1	0.0	0.872	-1.002	0.807	AT1G43700	0.0	0.004	0.036	-0.032	0.014
vsOthers	1	0.0	0.872	1.184	0.873	AT2G31230	-0.805	0.126	0.173	-0.047	0.014
vsOthers	1	0.0	0.872	1.184	0.873	AT3G10480	-0.285	0.137	0.093	0.044	0.014
vsOthers	1	0.0	0.872	1.184	0.873	AT3G10580	-0.879	0.099	0.142	-0.043	0.014
vsOthers	1	0.0	0.872	1.184	0.873	AT4G26030	0.329	0.11	0.071	0.039	0.014
vsOthers	1	0.0	0.872	-1.002	0.807	AT2G02080	0.0	0.059	0.112	-0.053	0.015
vsOthers	1	0.0	0.872	1.184	0.873	AT3G15170	0.196	0.075	0.043	0.032	0.015
vsOthers	1	0.0	0.872	1.184	0.873	AT4G14410	-0.489	0.0	0.007	-0.007	0.015
vsOthers	1	0.0	0.872	1.184	0.873	AT4G38000	0.568	0.151	0.106	0.045	0.015
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G54230	-0.006		0.141	-0.054	0.016
vsOthers	1	0.0	0.872	-1.002	0.807	AT4G32730	0.0	0.155	0.228	-0.072	0.016
vsOthers	1	0.0	0.872	1.184	0.873	AT1G79580	0.045	0.142	0.099	0.043	0.016
vsOthers	1	0.0	0.872	1.184	0.873	AT1G80840	0.034	0.028	0.009	0.019	0.016
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G45249	0.0		0.089	0.048	0.017
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G74480	0.937		0.088	0.046	0.017
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G23210	-1.342		0.038	-0.028	0.017
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G62380	0.0		0.119	-0.048	0.017
vsOthers	1	0.0	0.872	-1.002	0.807	AT1G28470	0.0	0.076	0.131	-0.055	0.017
vsOthers	1	0.0	0.872	-1.002	0.807	AT1G74480	0.0	0.055	0.104	-0.05	0.017
vsOthers	1	0.0	0.872	1.184	0.873	AT2G46770	0.0	0.127	0.086	0.041	0.017
vsOthers	1	0.0	0.872	1.184	0.873	AT3G01470	0.178	0.042	0.019	0.024	0.017
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G20910	-0.988		0.081	-0.041	0.018
vsOthers	1	0.0	0.872	-1.002	0.807	AT1G19000	0.0	0.088	0.146	-0.057	0.018
vsOthers	1	0.0	0.872	-1.002	0.807	AT4G32800	0.0	0.017	0.053	-0.036	0.018
vsOthers	1	0.0	0.872	1.184	0.873	AT5G56930	0.958	0.01	0.0	0.01	0.018
vsOthers	1	0.0	0.872	1.184	0.873	AT5G58850	-0.184	0.151	0.199	-0.048	0.018
vsOthers	1	0.0	0.872	-1.002	0.807	AT4G28500	0.0	0.059	0.109	-0.05	0.019
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G51990	-0.05		0.165	-0.055	0.02
vsOthers	1	0.0	0.872	-0.388	0.398	AT2G02540	0.0		0.153	-0.052	0.021
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G06950	-0.348		0.154	-0.054	0.021
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G52830	0.026		0.139	-0.052	0.021
vsOthers	1	0.0	0.872	-1.002	0.807	AT3G23250	0.0	0.038	0.015	0.023	0.021
vsOthers	1	0.0	0.872	1.184	0.873	AT3G49530	0.043	0.115	0.076	0.038	0.021
vsOthers	1	0.0	0.872	1.184	0.873	AT4G01250	0.0	0.125	0.086	0.039	0.021
vsOthers	1	0.0	0.872	1.184	0.873	AT1G18960	-1.629	0.001	0.009	-0.008	0.022
vsOthers	1	0.0	0.872	1.184	0.873	AT4G32800	0.989	0.056	0.03	0.027	0.022
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G34370	-0.847		0.036	-0.026	0.023
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G15270	-0.475		0.158	-0.054	0.023
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G13080	0.21		0.173	-0.056	0.023
vsOthers	1	0.0	0.872	-1.002	0.807	AT1G77200	0.0	0.101	0.16	-0.059	0.023
vsOthers	1	0.0	0.872	-1.002	0.807	AT5G25830	0.0	0.025	0.065	-0.04	0.023
vsOthers	1	0.0	0.872	-1.002	0.807	AT5G26170	0.0	0.105	0.163	-0.058	0.024
vsOthers	1	0.0	0.872	-1.002	0.807	AT5G38800	0.0	0.008	0.0	0.008	0.024
vsOthers	1	0.0	0.872	-1.002	0.807	AT5G51990	0.0	0.105	0.163	-0.058	0.024
vsOthers	1	0.0	0.872	1.184	0.873	AT3G18990	0.503	0.12	0.082	0.038	0.024
vsOthers	1	0.0	0.872	1.184	0.873	AT4G30080	-0.985	0.002	0.011	-0.009	0.025
vsOthers	1	0.0	0.872	1.184	0.873	AT5G04410	-0.139	0.144	0.102	0.042	0.025
vsOthers	1	0.0	0.872	1.184	0.873	AT5G59990	-0.463	0.018	0.037	-0.019	0.025
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G25470	0.0		0.151	-0.051	0.026
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G26640	0.0		0.073	-0.036	0.026
vsOthers	1	0.0	0.872	-1.002	0.807	AT4G01500	0.0	0.046	0.021	0.025	0.026
vsOthers	1	0.0	0.872	-1.002	0.807	AT5G06100	0.0	0.071	0.122	-0.051	0.026
vsOthers	1	0.0	0.872	1.184	0.873	AT1G02250	-0.137	0.104	0.069	0.035	0.026
vsOthers	1	0.0	0.872	1.184	0.873	AT4G34590	-0.259	0.045	0.073	-0.027	0.026
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G34670	0.943		0.127	-0.046	0.027
vsOthers	1	0.0	0.872	1.184	0.873	AT4G17785	0.447	0.037	0.017	0.021	0.027
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G62320	0.0		0.094	-0.041	0.028
vsOthers	1	0.0	0.872	-1.002	0.807	AT1G34670	0.0	0.076	0.125	-0.05	0.028
vsOthers	1	0.0	0.872	-1.002	0.807	AT1G52150	0.0	0.046	0.089	-0.043	0.028
vsOthers	1	0.0	0.872	1.184	0.873	AT1G34180	-0.212	0.138	0.099	0.039	0.028
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G13180	-0.2		0.131	-0.047	0.029
vsOthers	1	0.0	0.872	-1.002	0.807	AT1G29860	0.0	0.088	0.142	-0.054	0.029
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G02230	0.0		0.118	-0.044	0.03
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G24470	0.0		0.028	0.026	0.03
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G25480	0.053		0.176	-0.053	0.03
vsOthers	1	0.0	0.872	-1.002	0.807	AT2G44940	0.0	0.067	0.115	-0.048	0.03
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G45580	0.551		0.126	0.048	0.031
vsOthers	1	0.0	0.872	-1.002	0.807	AT2G38470	0.0	0.092	0.146	-0.054	0.031
vsOthers	1	0.0	0.872	-1.002	0.807	AT3G28920	0.0	0.092	0.145	-0.052	0.031
vsOthers	1	0.0	0.872	1.184	0.873	AT4G10350	-0.288	0.121	0.084	0.037	0.031
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G53230	-0.368		0.033	-0.023	0.032
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G49530	0.0		0.11	-0.043	0.032
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G38620	-2.221		0.024	-0.02	0.032
vsOthers	1	0.0	0.872	-1.002	0.807	AT1G08010	0.0	0.034	0.071	-0.038	0.032
vsOthers	1	0.0	0.872	-1.002	0.807	AT1G19040	0.0	0.05	0.024	0.026	0.032
vsOthers	1	0.0	0.872	-1.002	0.807	AT3G50410	0.0	0.05	0.093	-0.042	0.032
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G73730	0.0		0.015	-0.015	0.033
vsOthers	1	0.0	0.872	-1.002	0.807	AT4G25470	0.0	0.097	0.149	-0.053	0.033
vsOthers	1	0.0	0.872	-1.002	0.807	AT4G27950	0.0	0.109	0.069	0.04	0.033
vsOthers	1	0.0	0.872	1.184	0.873	AT5G13180	0.0	0.135	0.097	0.038	0.033
vsOthers	1	0.0	0.872	1.184	0.873	AT5G39610	-0.101	0.124	0.088	0.036	0.033
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G09410	0.0		0.124	-0.044	0.034
vsOthers	1	0.0	0.872	1.184	0.873	AT5G24110	0.0	0.116	0.08	0.036	0.034
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G34590	0.0		0.049	0.032	0.035
vsOthers	1	0.0	0.872	-1.002	0.807	AT4G36780	0.0	0.21	0.154	0.056	0.035
vsOthers	1	0.0	0.872	1.184	0.873	AT5G47660	0.298	0.106	0.073	0.033	0.035
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G51220	-0.743		0.091	-0.037	0.036
vsOthers	1	0.0	0.872	-0.388	0.398	AT2G45680	0.801		0.016	0.021	0.036
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G01220	-0.132		0.128	-0.044	0.036
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G12820	0.0		0.047	-0.027	0.036
vsOthers	1	0.0	0.872	-1.002	0.807	AT2G43000	0.0	0.101	0.155	-0.054	0.036
vsOthers	1	0.0	0.872	-1.002	0.807	AT5G63260	0.0	0.088	0.139	-0.05	0.036
vsOthers	1	0.0	0.872	1.184	0.873	AT4G00730	0.062	0.117	0.082	0.035	0.036
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G04060	-0.415		0.116	-0.043	0.037
vsOthers	1	0.0	0.872	1.184	0.873	AT1G06850	0.712	0.109	0.074	0.034	0.037
vsOthers	1	0.0	0.872	1.184	0.873	AT3G01220	0.0	0.132	0.095	0.037	0.038
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G04070	0.489		0.021	0.022	0.039
vsOthers	1	0.0	0.872	1.184	0.873	AT1G20910	0.213	0.084	0.054	0.03	0.039
vsOthers	1	0.0	0.872	1.184	0.873	AT1G63030	0.416	0.023	0.007	0.016	0.04
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G75240	-0.111		0.134	-0.044	0.041
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G18270	-0.248		0.136	-0.045	0.041
vsOthers	1	0.0	0.872	1.184	0.873	AT4G11660	0.129	0.103	0.071	0.032	0.041
vsOthers	1	0.0	0.872	-1.002	0.807	AT4G29230	0.0	0.05	0.091	-0.04	0.042
vsOthers	1	0.0	0.872	-0.388	0.398	AT2G46130	0.0		0.051	-0.028	0.044
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G76420	0.0		0.127	-0.043	0.045
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G61120	0.445		0.005	0.012	0.045
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G08500	0.0		0.102	-0.038	0.047
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G08750	-0.931		0.026	-0.019	0.047
vsOthers	1	0.0	0.872	1.184	0.873	AT2G44940	0.478	0.12	0.086	0.034	0.047
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G61250	-0.049		0.032	-0.022	0.048
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G23550	0.109		0.145	-0.044	0.048
vsOthers	1	0.0	0.872	-1.002	0.807	AT3G01970	0.0	0.092	0.142	-0.049	0.048
vsOthers	1	0.0	0.872	1.184	0.873	AT1G02230	0.132	0.121	0.088	0.033	0.048
vsOthers	1	0.0	0.872	1.184	0.873	AT3G27785	0.038	0.097	0.13	-0.034	0.048
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G31550	0.0		0.045	-0.025	0.049
vsOthers	1	0.0	0.872	-1.002	0.807	AT2G22430	0.0	0.067	0.11	-0.043	0.049
vsOthers	1	0.0	0.872	1.184	0.873	AT5G65410	0.0	0.146	0.11	0.036	0.049
vsOthers	1	0.0	0.872	-0.388	0.398	AT5G52660	-1.03		0.118	-0.041	0.05
vsOthers	1	0.0	0.872	1.184	0.873	AT2G35530	-0.71	0.179	0.222	-0.042	0.05
vsOthers	1	0.0	0.872	1.184	0.873	AT2G38340	0.206	0.161	0.123	0.038	0.05
vsOthers	1	0.0	0.872	1.184	0.873	AT5G53950	0.0	0.065	0.041	0.024	0.05
vsOthers	1	0.0	0.872	-1.002	0.807	AT4G18170	0.0	0.097	0.146	-0.049	0.051
vsOthers	1	0.0	0.872	1.184	0.873	AT1G52150	0.355	0.093	0.063	0.029	0.051
vsOthers	1	0.0	0.872	1.184	0.873	AT2G04038	0.0	0.15	0.19	-0.04	0.051
vsOthers	1	0.0	0.872	1.184	0.873	AT3G28910	0.26	0.058	0.035	0.023	0.051
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G30080	0.655		0.003	0.01	0.052
vsOthers	1	0.0	0.872	-1.002	0.807	AT5G47660	0.0	0.059	0.101	-0.042	0.052
vsOthers	1	0.0	0.872	-1.002	0.807	AT5G60130	0.0	0.059	0.099	-0.04	0.052
vsOthers	1	0.0	0.872	1.184	0.873	AT5G60130	0.206	0.104	0.073	0.031	0.052
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G12610	0.0		0.084	-0.034	0.053
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G10580	0.092		0.106	0.042	0.053
vsOthers	1	0.0	0.872	1.184	0.873	AT1G53230	0.204	0.035	0.017	0.018	0.053
vsOthers	1	0.0	0.872	1.184	0.873	AT3G23220	-0.285	0.043	0.067	-0.024	0.053
vsOthers	1	0.0	0.872	-1.002	0.807	AT3G52440	0.0	0.101	0.15	-0.049	0.055
vsOthers	1	0.0	0.872	1.184	0.873	AT1G06280	0.281	0.204	0.164	0.041	0.056
vsOthers	1	0.0	0.872	1.184	0.873	AT3G30530	-0.039	0.006	0.017	-0.011	0.056
vsOthers	1	0.0	0.872	1.184	0.873	AT5G62320	0.268	0.097	0.067	0.03	0.056
vsOthers	1	0.0	0.872	-1.002	0.807	AT2G40740	0.0	0.105	0.152	-0.047	0.057
vsOthers	1	0.0	0.872	1.184	0.873	AT1G32870	0.0	0.131	0.097	0.034	0.057
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G06280	-0.28		0.2	-0.049	0.059
vsOthers	1	0.0	0.872	1.184	0.873	AT2G02070	0.387	0.098	0.069	0.029	0.059
vsOthers	1	0.0	0.872	1.184	0.873	AT3G21890	0.59	0.109	0.078	0.031	0.059
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G25490	0.0		0.161	-0.044	0.06
vsOthers	1	0.0	0.872	-1.002	0.807	AT5G47390	0.0	0.092	0.139	-0.047	0.06
vsOthers	1	0.0	0.872	-1.002	0.807	AT5G61620	0.0	0.109	0.157	-0.048	0.06
vsOthers	1	0.0	0.872	1.184	0.873	AT3G12820	0.329	0.049	0.028	0.021	0.06
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G10350	0.0		0.115	-0.038	0.061
vsOthers	1	0.0	0.872	-1.002	0.807	AT3G24050	0.0	0.021	0.05	-0.029	0.061
vsOthers	1	0.0	0.872	-1.002	0.807	AT5G25390	0.0	0.025	0.01	0.015	0.061
vsOthers	1	0.0	0.872	1.184	0.873	AT1G69180	0.0	0.111	0.08	0.031	0.061
vsOthers	1	0.0	0.872	1.184	0.873	AT5G64060	-0.117	0.123	0.091	0.032	0.062
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G30490	-0.327		0.092	-0.035	0.063
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G24050	0.0		0.041	0.026	0.063
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G01680	-0.514		0.092	-0.035	0.063
vsOthers	1	0.0	0.872	1.184	0.873	AT2G33550	-0.527	0.048	0.073	-0.024	0.064
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G01250	0.0		0.119	-0.038	0.065
vsOthers	1	0.0	0.872	-1.002	0.807	AT3G57600	0.0	0.034	0.015	0.018	0.065
vsOthers	1	0.0	0.872	-1.002	0.807	AT4G37790	0.0	0.008	0.001	0.008	0.065
vsOthers	1	0.0	0.872	1.184	0.873	AT1G08010	0.0	0.056	0.082	-0.026	0.065
vsOthers	1	0.0	0.872	-1.002	0.807	AT5G56840	0.0	0.118	0.166	-0.049	0.066
vsOthers	1	0.0	0.872	1.184	0.873	AT1G24250	0.103	0.066	0.043	0.024	0.067
vsOthers	1	0.0	0.872	1.184	0.873	AT2G21900	0.715	0.011	0.002	0.009	0.067
vsOthers	1	0.0	0.872	1.184	0.873	AT1G30490	-0.21	0.095	0.067	0.028	0.068
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G27010	0.0		0.023	0.021	0.069
vsOthers	1	0.0	0.872	-1.002	0.807	AT3G30530	0.0	0.021	0.008	0.013	0.069
vsOthers	1	0.0	0.872	1.184	0.873	AT4G24470	0.0	0.026	0.045	-0.019	0.069
vsOthers	1	0.0	0.872	1.184	0.873	AT1G12630	0.0	0.16	0.125	0.035	0.07
vsOthers	1	0.0	0.872	1.184	0.873	AT5G46350	0.003	0.087	0.06	0.027	0.07
vsOthers	1	0.0	0.872	-1.002	0.807	AT1G69010	0.0	0.206	0.157	0.049	0.071
vsOthers	1	0.0	0.872	-1.002	0.807	AT2G18060	0.0	0.076	0.117	-0.041	0.071
vsOthers	1	0.0	0.872	1.184	0.873	AT5G56110	0.0	0.162	0.127	0.036	0.071
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G18570	0.0		0.025	-0.018	0.072
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G80840	0.0		0.025	-0.018	0.072
vsOthers	1	0.0	0.872	-1.002	0.807	AT2G03340	0.0	0.025	0.054	-0.029	0.072
vsOthers	1	0.0	0.872	-0.388	0.398	AT4G11660	-0.208		0.098	-0.035	0.073
vsOthers	1	0.0	0.872	-1.002	0.807	AT3G45610	0.0	0.092	0.136	-0.044	0.074
vsOthers	1	0.0	0.872	1.184	0.873	AT5G22890	-0.173	0.003	0.011	-0.008	0.074
vsOthers	1	0.0	0.872	-0.388	0.398	AT1G18330	-0.472		0.113	-0.036	0.075
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G01470	0.0		0.038	-0.021	0.075
vsOthers	1	0.0	0.872	-1.002	0.807	AT1G65910	0.0	0.08	0.12	-0.04	0.076
vsOthers	1	0.0	0.872	-0.388	0.398	AT3G11440	0.292		0.115	0.038	0.077
