gene	node	trajectory
AT3G22620	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G22800	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G22830	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G22840	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G22910	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G22930	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G23110	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G23150	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G23170	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G23550	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G23670	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G23810	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G23890	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G24420	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G24500	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G25190	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G25230	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT3G25600	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G25770	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G25882	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G25980	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G26050	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G26220	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G26460	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G26830	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G26840	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G27220	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G27400	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G27630	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G27690	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G28070	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G28130	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G28210	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT3G28340	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT3G28420	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G28540	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G28550	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G28580	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G28740	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G28930	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G29000	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT3G29030	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G29250	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT3G29670	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G30775	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G42725	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G43190	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT3G44050	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G44260	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT3G44450	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G44550	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G44735	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G44970	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT3G44990	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT3G45060	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G45140	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G45160	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G45300	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G45680	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G45700	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G45730	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G45970	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G46090	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT3G46110	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT3G46490	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G46600	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G46940	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G46970	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G47340	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G47380	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G47420	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G47540	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G47640	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G47960	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G48090	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G48350	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G48360	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G48390	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G48520	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G48770	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G49110	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G49530	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT3G49570	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G49580	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G49620	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G49780	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G49960	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G50060	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT3G50400	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT3G50440	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT3G50480	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G50560	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G50760	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G50800	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G50930	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G50970	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT3G51230	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G51238	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G51240	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G51280	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G51720	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G51740	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G51750	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G51895	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G51910	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G51930	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G52110	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G52430	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G52450	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G52630	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G52720	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT3G52740	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G52748	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT3G53040	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G53830	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G54420	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G54430	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G54500	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G54510	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G54580	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G54590	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G54600	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G55090	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G55120	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G55240	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT3G55500	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G55660	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G55840	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G55980	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G56080	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G56100	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G56400	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G56410	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G56710	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G56980	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G57010	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G57062	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G57450	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT3G57520	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G58270	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G58650	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G58990	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G59080	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G59220	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G59340	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G59765	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G59930	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G59940	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G60140	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G60415	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT3G60840	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT3G61060	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT3G61190	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT3G61260	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT3G61820	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G61920	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G62070	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G62100	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT3G62150	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G62550	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT3G62600	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT3G62720	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G62740	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT3G63110	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT3G63160	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT3G63380	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT4G00165	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G00360	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT4G00910	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT4G00970	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT4G01080	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G01250	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT4G01330	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT4G01390	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT4G01630	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT4G01700	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT4G01730	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT4G01870	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT4G01950	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G02330	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT4G02380	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT4G02390	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT4G02420	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT4G02630	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G02800	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT4G02850	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G03100	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT4G03510	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT4G03540	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT4G03585	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT4G03960	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT4G04020	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT4G04223	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT4G04610	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT4G04750	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G04840	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT4G05020	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT4G05190	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT4G05775	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G06410	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT4G06746	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT4G08040	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT4G08400	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT4G08410	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT4G08555	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT4G08570	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT4G08685	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G08870	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT4G08950	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT4G09060	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT4G10270	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G10770	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G11080	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT4G11190	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G11211	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G11280	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT4G11460	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT4G11650	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT4G11660	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT4G11890	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT4G12030	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT4G12320	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT4G12400	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT4G12490	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT4G12500	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT4G12550	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G12720	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT4G12880	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G12980	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G13340	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT4G13370	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT4G13390	13149	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-1.21808,-1.36479,-1.34472
AT4G13510	2241	0,1.18441,1.44652,0.826065,0.476693,0.301634,0.742637,0.756567,0.998698
AT4G13575	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT4G13770	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT4G13800	30	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,0.467187
AT4G14090	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT4G14130	8748	0,-0.388192,-0.0768974,0.55364,0.276544,-0.257731,-1.27246,-1.42274,-1.37303
AT4G14330	6561	0,-0.388192,-0.4165,-0.850191,-1.94557,-1.90452,-1.09745,0.309705,-0.0154922
AT4G14365	27	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,0.324764,0.506347,1.96701
AT4G14370	2214	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,1.21982
AT4G14400	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT4G14690	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT4G15248	13122	0,-1.00224,-1.01885,-0.984722,-0.555637,-0.763614,-0.113647,0.104002,0.468587
AT4G15393	81	0,1.18441,0.836144,-0.0860512,0.00924093,0.866552,1.71342,1.8595,1.74156
AT4G15480	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G15530	2217	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.184868,-0.172834,-0.132223
AT4G15610	2187	0,1.18441,1.44652,0.826065,0.476693,0.301634,-0.991963,-1.09774,-0.474391
AT4G15620	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
AT4G15630	0	0,1.18441,0.836144,-0.0860512,0.00924093,0.249791,1.10385,1.52071,1.4518
