"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_wo_WT_GC_Rep1","Atha_Col-0_wo_WT_GC_Rep2","Atha_Col-0_wo_WT_GC_Rep3","Atha_Col-0_wo_WT_FLT_Rep1","Atha_Col-0_wo_WT_FLT_Rep2","Atha_Col-0_wo_WT_FLT_Rep3","Atha_Col-0_wo_act2-3_GC_Rep1","Atha_Col-0_wo_act2-3_GC_Rep2","Atha_Col-0_wo_act2-3_GC_Rep3","Atha_Col-0_wo_act2-3_FLT_Rep1","Atha_Col-0_wo_act2-3_FLT_Rep2","Atha_Col-0_wo_act2-3_FLT_Rep3"
"AT1G01370","CENH3|HTR12","Encodes a centromere-identifying  protein histone H3 variant. Localized at centromeres in both mitotic and  meiotic cells.","NM_001035850|NM_001331269|NM_001331270|NM_100019|NP_001030927|NP_001322867|NP_001322868|NP_563627",839104,"3702.AT1G01370.1","GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","261058_at",1,3.01897236145778,3.37064558692324,2.92612920168651,3.12081038458404,3.46226979055945,2.88067594040445,3.37825037256598,3.05891428883617,3.03342205446298,3.40135154867346,3.40464781013032,3.10944827219837
"AT1G01380","ETC1","ETC1 is involved in trichome and root  hair patterning in Arabidopsis.","NM_001331271|NM_001331272|NM_100020|NP_001321146|NP_001321147|NP_171645",838096,"3702.AT1G01380.1","GO:0030154|GO:0048869|GO:0009987|GO:0032502|GO:1990837|GO:0043565|GO:0003676|GO:0000976|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:0003690|GO:1901363|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","257490_x_at",1,2.99718083736208,3.01085305149606,2.96081019075457,2.93325509541992,2.90064412664678,2.90763979049128,3.37323181799959,2.66041050007515,2.92785543805225,2.87144600595741,2.76861657732107,2.82616732804989
"AT1G01390",NA,NA,"NM_001331273|NM_100021|NP_001322773|NP_171646",837790,"3702.AT1G01390.1",NA,"261046_at",1,2.52913177278218,2.60948296316521,2.57315452269959,2.61723617994571,2.60948296316521,2.60148262127641,2.45124078509758,2.95600161763417,2.5397001764028,2.76283010902363,2.53583232556422,2.56526048162106
"AT1G01410","APUM22|PUM22","Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.","NM_100023|NP_171648",837547,"3702.AT1G01410.1","GO:0050789|GO:0010608|GO:0060255|GO:0043170|GO:0065007|GO:0010467|GO:0010468|GO:0019222|GO:0071704|GO:0008152|GO:0003676|GO:0003729|GO:1901363|GO:0003723|GO:0005488|GO:0097159|GO:0005737|GO:0110165|GO:0005622","261047_at",1,2.37747970301506,2.43092615678637,2.26601159323301,2.27570525695623,2.56819667217214,2.51563419153263,2.36323354565979,2.67756346766121,2.40613275552821,2.36289201643357,2.29096370581237,2.45283299787638
"AT1G01420","UGT72B3",NA,"NM_001331274|NM_100024|NP_001322549|NP_171649",837503,"3702.AT1G01420.1",NA,"261048_at",1,3.5258200531175,3.87275040547409,3.8697815302975,3.80829295778848,4.18392050959338,3.8745804741072,3.6518063994595,3.86161446265789,3.70347396415504,4.14231997656577,4.418702011459,4.05526000552826
"AT1G01430","MOAT3|TBL25","Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).","NM_100025|NP_171650",837247,"3702.AT1G01430.1","GO:0016746|GO:0016747|GO:0016740|GO:0016407|GO:0003824|GO:0008374|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0005794|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005886","261049_at",1,7.85392836976697,7.53053541783381,7.59866476301839,8.04537221796083,7.99865964101634,7.90223560147536,7.92621549509917,7.55902644089727,7.67155630329468,8.25066350506863,8.08951990406086,8.07755643886053
"AT1G01440",NA,NA,"NM_100026|NP_171651",837155,"3702.AT1G01440.1",NA,"261052_at",1,6.50708734947326,6.7722335160173,6.63636049941705,6.13514264089854,6.32565262208608,6.49652990614126,6.25648526582625,6.45082655024624,6.22974522289374,6.21854305285447,6.26465253463834,6.23798740413404
"AT1G01450",NA,NA,"NM_100027|NP_171652",837060,"3702.AT1G01450.1","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0065007|GO:0007154|GO:0009987|GO:0023052|GO:0016772|GO:0016740|GO:0016773|GO:0140096|GO:0003824|GO:0016301|GO:0004672|GO:0005737|GO:0110165|GO:0005622","259435_at",1,2.46193941666097,2.59479621902574,2.72850571002444,2.59313744816484,2.89944201351488,2.77356015164275,2.58679727020176,2.57621599111897,2.77451764783324,2.69810868762409,2.74903831674716,2.85276150159241
"AT1G01460","ATPIPK11|PIPK11","Type I phosphatidylinositol-4-phosphate 5-kinase, subfamily A.","NM_100028|NP_171653",839469,"3702.AT1G01460.1",NA,"259425_at",1,2.46100985369243,2.52106008940533,2.48392081740973,2.57297120769235,2.5331955980571,2.66036979357496,2.65390072954627,2.56674167400365,2.61637741830619,2.35726543924484,2.73417829099491,2.72373870525223
"AT1G01470","AtLEA14|LEA1|LEA14|LSR3","Encodes late-embryogenesis abundant protein whose mRNA levels are induced in response to wounding and light stress. Might be involved in protection against dessication.","NM_100029|NP_171654",837071,"3702.AT1G01470.1","GO:0005737|GO:0005829|GO:0110165|GO:0005622","259426_at",1,10.6415832440916,10.5741716723922,10.7815612650038,10.7489634393686,11.05160862527,10.5752743883915,10.9019222023517,11.3465548533357,11.2422730394787,11.2338838010714,11.2762171144427,10.8711842516465
"AT1G01480","ACS2|AT-ACC2","a member of the 1-aminocyclopropane-1-carboxylate (ACC) synthase (S-adenosyl-L-methionine methylthioadenosine-lyase, EC 4.4.1.14) gene family,  isolated from a flower-specific cDNA library.","NM_100030|NM_179241|NP_171655|NP_849572",837082,"3702.AT1G01480.1",NA,"259439_at",1,3.10308647082713,3.34688372557572,3.10913529204191,3.36224044230354,3.31906958490393,3.60489842631419,3.4967987161969,3.24260717592711,3.32758848428028,3.38316904316811,3.12917487920524,3.39800168850198
"AT1G01490","AtHMP01",NA,"NM_001035851|NM_001331275|NM_001331276|NM_100031|NP_001030928|NP_001321838|NP_001321839|NP_171656",839440,"3702.AT1G01490.1",NA,"259434_at",1,10.6646839977345,10.5697836874582,10.6600605357811,11.0070131559393,11.0620990277111,11.1503545055792,10.5136858693544,10.6104803320538,10.4449641507507,10.9864590574189,11.0127932762386,11.1409421793825
"AT1G01500",NA,NA,"NM_100032|NP_563628",839430,"3702.AT1G01500.1","GO:0043436|GO:1901564|GO:0044237|GO:0009987|GO:0006082|GO:0032787|GO:0044238|GO:0016054|GO:0044282|GO:0006807|GO:0009056|GO:0006520|GO:1901575|GO:0046395|GO:0019752|GO:0071704|GO:0072329|GO:0044281|GO:0008152|GO:0044248|GO:0003824|GO:0016491|GO:0016616","259436_at",1,7.34879639756596,7.51821856997772,7.48076040982287,7.50610425847817,7.53327980352006,7.78582020620907,7.38300452657937,7.57672032232133,7.40542346078863,7.33400484267377,7.35696682423418,7.6829516067401
"AT1G01510","AN|DOQ","Encodes a homolog of human CtBP.  Mutant has longer and thicker leaves than wild type. Involved in controlling polar cell expansion in the leaf width direction.","NM_100033|NP_563629",839401,"3702.AT1G01510.1",NA,"259438_at",1,8.08342582516521,8.03546871681869,8.14088987704135,8.01472158576926,7.93678331143514,7.94395630548909,8.04560927482294,8.00260928817626,8.12225520154376,7.94960417696865,7.9252901747755,8.00932560599504
"AT1G01520","ASG4|REV3",NA,"NM_001331277|NM_001331278|NM_001331279|NM_001331280|NM_100034|NP_001320249|NP_001320250|NP_001320251|NP_001320252|NP_171659",839337,"3702.AT1G01520.1",NA,"259432_at",1,2.30568295641051,2.29748664225951,2.32510094968819,2.2440401884882,2.34321007896214,2.40239151870165,2.310846124206,2.48329074430796,2.50630974895726,2.29899692752381,2.52048642383819,2.66915331240391
"AT1G01530","AGL28",NA,"NM_100035|NP_171660",837142,"3702.AT1G01530.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0000987|GO:0003700|GO:0003676|GO:0000976|GO:0000977|GO:0001067|GO:0005488|GO:0003690|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:0098772|GO:1901363|GO:0000981|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0000785|GO:0070013|GO:0110165|GO:0043226|GO:0000790|GO:0043229|GO:0000228|GO:0043232|GO:0043228|GO:0005622|GO:0005694|GO:0043227|GO:0031981","259427_at",1,2.36182085349813,2.36455676392789,2.47454835203663,2.49395258875256,2.16696827824422,2.24215035008313,2.33277252710569,2.26938213526008,2.386218980877,2.35717065448457,2.29349362814752,2.47010225775746
"AT1G01540",NA,NA,"NM_100036|NM_179242|NP_171661|NP_849573",839533,"3702.AT1G01540.2",NA,"259437_at",1,6.6293156515323,6.39544921278557,6.30645804501525,6.59231380487351,6.64926321234369,6.69958034590956,6.60646337938706,6.60465499269687,6.43985369528337,6.67706457271368,6.49601964442342,6.48484305305945
"AT1G01550","BPS1","BYPASS1, required to prevent constitutive production of a root-derived graft-transmissible signal","NM_001035852|NM_100037|NP_001030929|NP_563630",839536,"3702.AT1G01550.1",NA,"259440_at",1,10.3862890648795,10.3546178558578,10.5320712243046,10.3243000785042,10.317619836819,10.2470455590064,10.3234530897527,10.4821655855433,10.4829353290355,10.3901218689636,10.3146246962295,10.2060006866838
"AT1G01560","ATMPK11|MPK11","member of MAP Kinase","NM_001123738|NM_001331281|NM_001331282|NM_100038|NP_001117210|NP_001322112|NP_001322113|NP_563631",839523,"3702.AT1G01560.2","GO:0051716|GO:0007165|GO:0043170|GO:0010467|GO:0007154|GO:0009987|GO:0050789|GO:0050896|GO:0060255|GO:0050794|GO:0065007|GO:0010468|GO:0035556|GO:0023052|GO:0019222|GO:0008152|GO:0071704|GO:0004707|GO:0016740|GO:0016773|GO:0003824|GO:0016772|GO:0004674|GO:0140096|GO:0016301|GO:0004672|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","259428_at",1,3.45038029313712,3.33926512202621,3.51867951227594,3.4463192474473,3.44360195860046,3.49935255266096,3.31611760195364,3.70675041647932,3.57079547738262,3.44849191210613,3.75101646330264,3.37018698695274
"AT1G01570",NA,NA,"NM_001331283|NM_100039|NP_001322080|NP_171663",837183,"3702.AT1G01570.1","GO:0016758|GO:0008375|GO:0016740|GO:0016757|GO:0003824|GO:0008194","259433_at",1,3.8144101384063,4.0305378717948,4.09541597608782,3.87295579555208,3.71027236465787,3.80876224218543,3.94826521965322,4.36541880294433,4.34908027202791,3.6591577866856,3.5650031282594,3.9586688416104
"AT1G01600","CYP86A4","Encodes a member of the CYP86A subfamily of cytochrome p450 genes. Expressed significantly at highest level in mature stems and flowers.","NM_100042|NP_171666",839347,"3702.AT1G01600.1",NA,"259429_at",1,4.00416363317716,3.8973391171336,3.81508385557896,3.97317198347847,4.11083491781791,3.97049311771752,3.77215119294944,3.88631356811266,3.91166527340156,4.13014627129371,4.18107635522209,4.1694136292858
"AT1G01610","ATGPAT4|GPAT4","Encodes a protein with glycerol-3-phosphate acyltransferase activity. Involved in cutin assembly. Is functional redundant of GPAT8.","NM_100043|NP_171667",839297,"3702.AT1G01610.1","GO:0009059|GO:1901576|GO:0009058|GO:0043170|GO:0008152|GO:0071704|GO:0016746|GO:0016747|GO:0016788|GO:0016791|GO:0016740|GO:0003824|GO:0016787|GO:0008374|GO:0042578|GO:0110165|GO:0016020","259430_at",1,6.60871707913176,6.75213615625891,6.57813902157167,6.3341976945187,6.7253624845373,6.05236976182012,6.70619730354395,6.78854493097162,6.55321532084864,6.76608415287761,7.16543983219811,6.07012723620624
"AT1G01620","PIP1;3|PIP1C|TMP-B","a member of the plasma membrane intrinsic protein subfamily PIP1. localizes to the plasma membrane and exhibits water transport activity in Xenopus oocyte. expressed ubiquitously and protein level decreases slightly during leaf development.","NM_001083972|NM_100044|NP_001077441|NP_171668",839235,"3702.AT1G01620.1","GO:0050896|GO:0010035|GO:0009628|GO:0006950|GO:0042221|GO:1901700|GO:0015318|GO:0022803|GO:0022857|GO:0005215|GO:0015267|GO:0005737|GO:0043231|GO:0005622|GO:0009506|GO:0005911|GO:0070161|GO:0030054|GO:0043227|GO:0005773|GO:0110165|GO:0071944|GO:0043226|GO:0016020|GO:0043229|GO:0005886","259431_at",1,11.0528464979415,10.9840461870457,10.8798711741282,11.1360504144793,11.1250068494751,10.7111821501174,11.2307034697133,10.9453567251947,11.0903826541757,11.1781248075337,11.4359669839314,10.8820225357495
"AT1G01630",NA,NA,"NM_100045|NP_171669",839231,"3702.AT1G01630.1",NA,"261563_at",1,6.78158068741154,6.77354920026453,6.70626598301258,7.06455936676992,6.74267020648842,6.40953374500704,6.89851915901211,7.1180621869459,6.8171038835818,6.74312347480718,7.05046387377849,6.77214374080457
"AT1G01640",NA,"Putative role in flower development.  Comparison of SALK_011721C to Columbia wild type resulted in a trend toward earlier flowering in the mutant (P=0.1) (Stapleton and Woodruff 2009, personal communication).","NM_001331285|NM_100046|NP_001318902|NP_171670",839534,"3702.AT1G01640.1|3702.AT3G01790.2",NA,"261586_at",1,8.78836137901722,8.99416967362102,8.93897889329008,8.27527895484776,8.09658880051003,7.92009998048441,8.94494521335912,8.89847505911219,8.81677473448707,8.14733997103243,8.16013266943125,8.02292112010783
"AT1G01650","ATSPPL4|SPPL4",NA,"NM_001035853|NM_001331286|NM_001331287|NM_100047|NP_001030930|NP_001318903|NP_001323100|NP_171671",839499,"3702.AT1G01650.1",NA,"257484_at",1,6.81897632739748,6.79635390639558,6.8411933308756,6.42988338890035,6.46799392796518,6.76934632295016,6.85552875250387,7.04218402422381,6.71521372363274,6.52299795665877,6.49516942936175,6.43669840936506
"AT1G01660","PUB55",NA,"NM_001331288|NM_100048|NP_001321445|NP_171672",839461,"3702.AT1G01660.1",NA,"261587_at",1,2.79526962990409,2.86090173513913,2.87542453316633,2.58162289218404,2.69656781446078,2.50932442874108,2.8175300847145,2.58758758892547,2.6640925412423,2.31418708322654,2.63112151967235,2.6250142075798
"AT1G01670","PUB56",NA,"NM_001331289|NM_001331290|NM_100049|NP_001321953|NP_001321954|NP_171673",839365,"3702.AT1G01670.1",NA,"261588_at",1,3.34503662407593,3.38645553613866,3.8710889741437,3.87380556002751,3.67502808135019,3.6491194085987,3.96685329412638,3.7057960406624,3.49790063260827,3.75933691923643,4.01708096002248,3.96150451915198
"AT1G01700","ATROPGEF2|ROPGEF2","Encodes a member of KPP-like gene family, homolog of KPP (kinase partner protein) gene in tomato.  Also a member of the RopGEF (guanine nucleotide exchange factor) family, containing the novel PRONE domain (plant-specific Rop nucleotide exchanger), which is exclusively active towards members of the Rop subfamily.","NM_001331294|NM_001331295|NM_001331296|NM_001331297|NM_100052|NP_001321884|NP_001321885|NP_001321886|NP_001321887|NP_171676",839250,"3702.AT1G01700.1","GO:0005089|GO:0017016|GO:0005488|GO:0005088|GO:0051020|GO:0019899|GO:0098772|GO:0005515|GO:0031267|GO:0017048|GO:0005085","261590_at",1,2.18901713623892,2.49101276844035,2.22061482087212,2.47831144879085,2.34132982796788,2.52885053473384,2.32524054428093,2.46804734774357,2.25912230174519,2.47817271750571,2.29113312037621,2.31186864124879
"AT1G01710",NA,NA,"NM_100053|NP_563632",839254,"3702.AT1G01710.1","GO:0006725|GO:0006629|GO:1901135|GO:0006790|GO:0016042|GO:0006139|GO:0006793|GO:0006796|GO:1901360|GO:0019693|GO:0006807|GO:0006753|GO:0072521|GO:0009056|GO:1901575|GO:0046395|GO:0044242|GO:0006163|GO:0008152|GO:0071704|GO:0044248|GO:0043436|GO:0046483|GO:0006637|GO:1901564|GO:0044237|GO:0034641|GO:0009987|GO:0006082|GO:0009259|GO:0032787|GO:0009062|GO:0009150|GO:0044238|GO:0016054|GO:0006631|GO:0044282|GO:0019637|GO:0009117|GO:0044255|GO:0019752|GO:0055086|GO:0044281|GO:0072329|GO:0043603|GO:0016787|GO:0016788|GO:0003824|GO:0016790","261560_at",1,6.88676758180549,6.77096450664395,6.93468467361173,7.10208433659436,6.97313453225143,7.25140946579394,6.86425954337074,6.93597863557384,6.80960445803878,6.87803655274975,7.15245738592264,7.11342827743394
"AT1G01720","ANAC002|ANAC2|ATAF1","Belongs to a large family of putative transcriptional activators with NAC domain. Transcript level increases in response to wounding and abscisic acid. ATAF1 attentuates ABA signaling and sythesis. Mutants are hyposensitive to ABA.","NM_100054|NP_171677",839265,"3702.AT1G01720.1",NA,"261564_at",1,9.88079795856574,9.6464774829936,10.1698680661575,9.84165081056561,10.0566948368879,9.76779372743523,10.0701462482668,10.1255135953655,10.3250309165955,10.0968678186177,10.1005241984561,9.9707875825912
"AT1G01725",NA,NA,"NM_100055|NP_563633",839271,"3702.AT1G01725.1",NA,"261535_at",1,7.79910272965382,8.1265293319022,7.87254948450208,8.25580019251385,8.04865052381976,7.9086887248204,7.65004629909765,7.71406832964943,7.77151816527974,7.6776113970704,7.87124708303022,7.85431193541863
"AT1G01730",NA,NA,"NM_100056|NP_563634",839260,"3702.AT1G01730.1",NA,"261561_at",1,8.26693897251094,8.24053718930529,8.35979951555123,8.3935330566843,8.41023034029874,8.30871162300149,8.21375692745725,8.22600690756372,8.39501595730048,8.07437856405478,8.23899798021764,8.32877500869732
"AT1G01740","BSK4",NA,"NM_001197957|NM_001331300|NM_001331301|NM_001331302|NM_100057|NP_001184886|NP_001322176|NP_001322177|NP_001322178|NP_171679",839253,"3702.AT1G01740.2","GO:0010033|GO:0007165|GO:0051716|GO:0014070|GO:0070887|GO:0071495|GO:1901700|GO:0071310|GO:0071383|GO:0033993|GO:0007154|GO:0043401|GO:0009987|GO:0071396|GO:0009755|GO:0050789|GO:0050896|GO:0009719|GO:1901701|GO:0009725|GO:0032870|GO:0042221|GO:0050794|GO:0065007|GO:0071407|GO:0023052|GO:0048545","261591_at",1,4.39590058297575,4.26686899048633,4.48463436734955,4.35339247362811,4.54366320041077,3.96759541578055,4.68461411993709,4.39512515105203,4.47102598627449,4.44599464490458,4.46659287723445,4.6157896489834
"AT1G01750","ADF11",NA,"NM_001331303|NM_100058|NP_001320442|NP_171680",839281,"3702.AT1G01750.1","GO:0032984|GO:0043624|GO:0008154|GO:0016043|GO:0051261|GO:0009987|GO:0030042|GO:0071840|GO:0030029|GO:0022411|GO:0006996|GO:0097435|GO:0007015|GO:0007010|GO:0030036|GO:0043933|GO:0008092|GO:0005515|GO:0044877|GO:0003779|GO:0005488|GO:0051015|GO:0043232|GO:0005737|GO:0043228|GO:0015629|GO:0005622|GO:0005856|GO:0110165|GO:0043226|GO:0043229","261562_at",1,5.56279974096536,5.76617715539284,5.26938745708561,2.68300126783233,2.60695503494223,2.65047317121715,4.79333114066773,4.9495602262351,4.66203260159386,2.78494848509668,2.75296454717396,2.63916642595121
"AT1G01760","AtTAD1|TAD1",NA,"NM_001331304|NM_001331305|NM_001331306|NM_100059|NP_001322029|NP_001322030|NP_001322031|NP_171681",839252,"3702.AT1G01760.1","GO:0006725|GO:0046483|GO:0043412|GO:0016070|GO:0043170|GO:0009451|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0090304|GO:1901360|GO:0006807|GO:0008152|GO:0071704|GO:0003676|GO:0003723|GO:0005488|GO:0003824|GO:0097159|GO:0016787|GO:0016810|GO:1901363|GO:0003725|GO:0043232|GO:0031974|GO:0005737|GO:0043228|GO:0043233|GO:0005634|GO:0043231|GO:0005622|GO:0070013|GO:0005730|GO:0043227|GO:0031981|GO:0110165|GO:0043226|GO:0043229","261592_at",1,3.91564449661204,3.99425384262814,3.96603783152034,3.99627188827411,4.03792867918191,4.12793621652516,3.9499377752308,3.96291232550487,3.99883905043733,3.92683059907818,3.84113725224345,3.85728971097753
"AT1G01770",NA,NA,"NM_100060|NP_171682",837323,"3702.AT1G01770.1",NA,"261558_at",1,6.78854493097162,6.7374082496113,7.10126759273946,6.66567654371214,6.98177640488461,7.27971370210083,6.97281674468436,6.8384586658843,7.07191166531799,6.76784295077584,6.98637727935721,7.02614592407657
"AT1G01780","PLIM2b",NA,"NM_100061|NP_171683",839267,"3702.AT1G01780.1","GO:0071840|GO:0022607|GO:0044085|GO:0030029|GO:0006996|GO:0097435|GO:0051017|GO:0007015|GO:0007010|GO:0016043|GO:0030036|GO:0009987|GO:0061572|GO:0008092|GO:0005515|GO:0044877|GO:0003779|GO:0005488|GO:0051015|GO:0043232|GO:0043228|GO:0015629|GO:0005622|GO:0110165|GO:0071944|GO:0005856|GO:0043226|GO:0016020|GO:0043229|GO:0005886","261559_at",1,7.39202238818935,7.11284558714319,7.3662585192356,6.37568707347923,6.70605568537982,6.72116070693388,7.21611386063334,6.72361379102387,6.94359647398628,6.46955014025647,6.64686949073001,6.68425456642675
"AT1G01790","ATKEA1|KEA1","K efflux antiporter KEA1","NM_001331307|NM_100062|NP_001320631|NP_171684",837332,"3702.AT1G01790.1","GO:0015318|GO:0015297|GO:0015079|GO:0008324|GO:0015077|GO:0015075|GO:0005215|GO:0022804|GO:0015491|GO:0015291|GO:0008509|GO:0022857|GO:0015298|GO:0015078|GO:0046873|GO:0022890|GO:0022853|GO:0015299|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0016020|GO:0009507|GO:0043226|GO:0043229|GO:0009536","261536_at",1,5.01798746888688,4.95921207988625,5.27596914712515,4.86325134239568,4.87484368230387,4.99871394255733,5.06178770705303,5.1932824374221,4.92587003367199,4.94061725469646,4.730697677678,5.07733885144972
"AT1G01800",NA,NA,"NM_001083973|NM_100063|NP_001077442|NP_563635",839259,"3702.AT1G01800.1","GO:0055114|GO:0008152|GO:0110165|GO:0016020","261537_at",1,8.60153058920644,8.71027278487206,8.64826888338991,8.74132075555143,8.65709424762315,8.49946022783548,8.71416340492187,8.57724859947833,8.78884947112221,8.72919364102076,8.63011253356832,8.77092399946541
"AT1G01820","PEX11C","member of the peroxin11 (PEX11) gene family, integral to peroxisome membrane, controls peroxisome proliferation.","NM_100065|NP_563636",839257,"3702.AT1G01820.1","GO:0090066|GO:0071840|GO:0065008|GO:0006996|GO:0065007|GO:0048285|GO:0016043|GO:0009987|GO:0007031|GO:0032535|GO:0005778|GO:0005737|GO:0098588|GO:0031903|GO:0043231|GO:0005622|GO:0043227|GO:0042579|GO:0005777|GO:0031090|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0098805","261534_at",1,9.73446751423517,9.75778175134136,9.86881321279033,9.79681667632067,9.90189648626152,10.2773981621401,9.57044239015949,10.0379310449125,9.70877767159322,9.78516765845121,9.79817346947359,9.90632534633352
"AT1G01830",NA,NA,"NM_001083974|NM_001083975|NM_100066|NP_001077443|NP_001077444|NP_563637",839264,"3702.AT1G01830.3",NA,"261538_at",1,3.93309390869338,4.14724592301316,4.12162699168251,4.24990215543091,4.15553636056762,4.2371665056128,4.09269453438721,4.16882099225317,4.10729372552885,4.40764051960948,4.31902586994593,4.13399831480769
"AT1G01840",NA,NA,"NM_100067|NP_563638",839291,"3702.AT1G01840.1",NA,"261539_at",1,3.57162464761892,3.81483726476942,3.67902817673029,3.82443488074245,4.13148576081602,3.84147556071166,3.59111921800158,3.76746812916945,3.77221924702154,3.78471629862201,3.57905221150464,3.91151131874795
"AT1G01860","PFC1","dimethyladenosine transferase","NM_001331308|NM_001331309|NM_001331310|NM_001331311|NM_100068|NP_001322239|NP_001322240|NP_001322241|NP_001322242|NP_171690",839283,"3702.AT1G01860.1","GO:0006725|GO:0044085|GO:0043412|GO:0016070|GO:0006364|GO:0044260|GO:0009451|GO:0000154|GO:0006396|GO:0010467|GO:0006139|GO:0034660|GO:1901360|GO:0034470|GO:0006807|GO:0042254|GO:0071704|GO:0008152|GO:0046483|GO:0043170|GO:0044237|GO:0034641|GO:0009987|GO:0044238|GO:0031167|GO:0071840|GO:0090304|GO:0032259|GO:0043414|GO:0016072|GO:0022613|GO:0001510|GO:0140098|GO:0008170|GO:0016740|GO:0003824|GO:0008168|GO:0016741|GO:0008757|GO:0008173|GO:0031974|GO:0005737|GO:0043233|GO:0043231|GO:0005622|GO:0005759|GO:0070013|GO:0043227|GO:0005739|GO:0110165|GO:0043226|GO:0043229","261652_at",1,4.11543666271541,4.23966554212869,4.68760476108048,4.02942158186968,4.12202369934971,4.37501141596123,4.23633760255798,4.28057884040405,4.09734366400432,4.24001384765929,4.0327070860944,4.23668590808857
"AT1G01900","ATSBT1.1|SBTI1.1","Encodes AtSBT1.1, a subtilisin-like serine protease.  Cleaves the phytosulfokine AtPSK4, a growth promoting peptide.","NM_100070|NP_563639",839318,"3702.AT1G01900.1",NA,"261653_at",1,3.31949229690822,3.16044555572461,3.18690408873808,3.24143464878904,3.24488043061155,3.08709216342663,3.31611760195364,3.12009362391009,3.17650305600493,2.84838980107917,2.8384934554553,3.10528362655656
"AT1G01910","AtGET3a|GET3a",NA,"NM_001035855|NM_001083976|NM_001123740|NM_100071|NM_179244|NP_001030932|NP_001077445|NP_001117212|NP_563640|NP_849575",839305,"3702.AT1G01910.4","GO:0016787|GO:0016462|GO:0016818|GO:0016817|GO:0017111|GO:0003824|GO:0016887","261627_at",1,7.86162422295426,7.89484944874477,7.90995058717387,7.8958609448947,7.74422063941834,7.97567627703891,7.7201894968936,7.65037682094751,7.83309592701178,7.90457879085228,7.93087755778405,7.95521667241228
"AT1G01920",NA,NA,"NM_001035856|NM_001331314|NM_001331315|NM_001331316|NM_100072|NP_001030933|NP_001322376|NP_001322377|NP_001322378|NP_171694",839313,"3702.AT1G01920.1","GO:0018205|GO:0018022|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0018193|GO:0009987|GO:0006464|GO:0044238|GO:0008213|GO:0006479|GO:0032259|GO:0043414|GO:0006807|GO:0044267|GO:0019538|GO:0008152|GO:0071704|GO:0008170|GO:0016740|GO:0003824|GO:0008168|GO:0016741|GO:0016279|GO:0140096|GO:0008757|GO:0008276|GO:0016278","261654_at",1,5.17240134258229,5.13932046529549,5.12942404038357,5.13790765986196,5.10897784041641,5.39807112753194,5.17286929369356,5.54059414302077,5.16744333441804,5.44456778560626,5.13624104837784,5.45117941534569
