"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Ler-0_sShoots_FLT_Rep1","Atha_Ler-0_sShoots_FLT_Rep2","Atha_Ler-0_sShoots_FLT_Rep3","Atha_Ler-0_sShoots_GC_Rep1","Atha_Ler-0_sShoots_GC_Rep2","Atha_Ler-0_sShoots_GC_Rep3"
"AT1G01620","PIP1;3|PIP1C|TMP-B","a member of the plasma membrane intrinsic protein subfamily PIP1. localizes to the plasma membrane and exhibits water transport activity in Xenopus oocyte. expressed ubiquitously and protein level decreases slightly during leaf development.","NM_001083972|NM_100044|NP_001077441|NP_171668",839235,"3702.AT1G01620.1","GO:0050896|GO:0010035|GO:0009628|GO:0006950|GO:0042221|GO:1901700|GO:0015318|GO:0022803|GO:0022857|GO:0005215|GO:0015267|GO:0005737|GO:0043231|GO:0005622|GO:0009506|GO:0005911|GO:0070161|GO:0030054|GO:0043227|GO:0005773|GO:0110165|GO:0071944|GO:0043226|GO:0016020|GO:0043229|GO:0005886","259431_at",1,9.81789365344519,9.71310952349798,9.93512957855747,9.26379357923043,8.47263322814872,8.78535159018445
"AT1G01630",NA,NA,"NM_100045|NP_171669",839231,"3702.AT1G01630.1",NA,"261563_at",1,5.31683721512123,5.68553380083897,5.2208211093346,4.39885711218287,4.50127427471462,3.8962301977574
"AT1G01640",NA,"Putative role in flower development.  Comparison of SALK_011721C to Columbia wild type resulted in a trend toward earlier flowering in the mutant (P=0.1) (Stapleton and Woodruff 2009, personal communication).","NM_001331285|NM_100046|NP_001318902|NP_171670",839534,"3702.AT1G01640.1|3702.AT3G01790.2",NA,"261586_at",1,6.26469996815023,6.17643320348408,5.82616705588394,6.25238678617202,5.0668223958876,5.05807169046348
"AT1G01650","ATSPPL4|SPPL4",NA,"NM_001035853|NM_001331286|NM_001331287|NM_100047|NP_001030930|NP_001318903|NP_001323100|NP_171671",839499,"3702.AT1G01650.1",NA,"257484_at",1,2.8525125307913,2.98358143017563,3.24310762990676,3.35396958278124,3.89740186193237,3.45635903323104
"AT1G01660","PUB55",NA,"NM_001331288|NM_100048|NP_001321445|NP_171672",839461,"3702.AT1G01660.1",NA,"261587_at",1,1.36250707949501,1.00592213106784,0.750437898348406,0.974762469479305,1.57581053703835,1.09644792406457
"AT1G01670","PUB56",NA,"NM_001331289|NM_001331290|NM_100049|NP_001321953|NP_001321954|NP_171673",839365,"3702.AT1G01670.1",NA,"261588_at",1,2.29847909469431,1.53449824316519,1.20912474948367,1.33925029574472,1.21604237157917,1.26397103806306
"AT1G01700","ATROPGEF2|ROPGEF2","Encodes a member of KPP-like gene family, homolog of KPP (kinase partner protein) gene in tomato.  Also a member of the RopGEF (guanine nucleotide exchange factor) family, containing the novel PRONE domain (plant-specific Rop nucleotide exchanger), which is exclusively active towards members of the Rop subfamily.","NM_001331294|NM_001331295|NM_001331296|NM_001331297|NM_100052|NP_001321884|NP_001321885|NP_001321886|NP_001321887|NP_171676",839250,"3702.AT1G01700.1","GO:0005089|GO:0017016|GO:0005488|GO:0005088|GO:0051020|GO:0019899|GO:0098772|GO:0005515|GO:0031267|GO:0017048|GO:0005085","261590_at",1,1.58337371044771,1.46337714232824,1.37977712847927,1.3984882511505,1.10028405187547,1.56000286751234
"AT1G01710",NA,NA,"NM_100053|NP_563632",839254,"3702.AT1G01710.1","GO:0006725|GO:0006629|GO:1901135|GO:0006790|GO:0016042|GO:0006139|GO:0006793|GO:0006796|GO:1901360|GO:0019693|GO:0006807|GO:0006753|GO:0072521|GO:0009056|GO:1901575|GO:0046395|GO:0044242|GO:0006163|GO:0008152|GO:0071704|GO:0044248|GO:0043436|GO:0046483|GO:0006637|GO:1901564|GO:0044237|GO:0034641|GO:0009987|GO:0006082|GO:0009259|GO:0032787|GO:0009062|GO:0009150|GO:0044238|GO:0016054|GO:0006631|GO:0044282|GO:0019637|GO:0009117|GO:0044255|GO:0019752|GO:0055086|GO:0044281|GO:0072329|GO:0043603|GO:0016787|GO:0016788|GO:0003824|GO:0016790","261560_at",1,3.02329075385004,2.51665028681468,2.43471530428033,3.17662567553534,3.31311413745311,2.72949819980375
"AT1G01720","ANAC002|ANAC2|ATAF1","Belongs to a large family of putative transcriptional activators with NAC domain. Transcript level increases in response to wounding and abscisic acid. ATAF1 attentuates ABA signaling and sythesis. Mutants are hyposensitive to ABA.","NM_100054|NP_171677",839265,"3702.AT1G01720.1",NA,"261564_at",1,7.0224445574877,6.74747091694067,7.41083861693357,9.34741410009196,8.83601272222425,9.73290569574118
"AT1G01725",NA,NA,"NM_100055|NP_563633",839271,"3702.AT1G01725.1",NA,"261535_at",1,5.86975468548333,5.59837153032236,6.27049813928226,7.08497082982218,7.27533505896645,7.44696202478585
"AT1G01730",NA,NA,"NM_100056|NP_563634",839260,"3702.AT1G01730.1",NA,"261561_at",1,4.04796817688303,4.09515466979436,4.18744756904745,4.46459729914724,4.89087375066798,4.43761114732892
"AT1G01740","BSK4",NA,"NM_001197957|NM_001331300|NM_001331301|NM_001331302|NM_100057|NP_001184886|NP_001322176|NP_001322177|NP_001322178|NP_171679",839253,"3702.AT1G01740.2","GO:0010033|GO:0007165|GO:0051716|GO:0014070|GO:0070887|GO:0071495|GO:1901700|GO:0071310|GO:0071383|GO:0033993|GO:0007154|GO:0043401|GO:0009987|GO:0071396|GO:0009755|GO:0050789|GO:0050896|GO:0009719|GO:1901701|GO:0009725|GO:0032870|GO:0042221|GO:0050794|GO:0065007|GO:0071407|GO:0023052|GO:0048545","261591_at",1,2.77687166410902,2.10707257564655,2.62976168324389,3.08090572383615,2.77289462932734,2.86602659564222
"AT1G01750","ADF11",NA,"NM_001331303|NM_100058|NP_001320442|NP_171680",839281,"3702.AT1G01750.1","GO:0032984|GO:0043624|GO:0008154|GO:0016043|GO:0051261|GO:0009987|GO:0030042|GO:0071840|GO:0030029|GO:0022411|GO:0006996|GO:0097435|GO:0007015|GO:0007010|GO:0030036|GO:0043933|GO:0008092|GO:0005515|GO:0044877|GO:0003779|GO:0005488|GO:0051015|GO:0043232|GO:0005737|GO:0043228|GO:0015629|GO:0005622|GO:0005856|GO:0110165|GO:0043226|GO:0043229","261562_at",1,1.69116739487355,2.08338177931109,2.36135207079536,1.47807177839238,1.51873660943017,2.10786242771571
"AT1G01760","AtTAD1|TAD1",NA,"NM_001331304|NM_001331305|NM_001331306|NM_100059|NP_001322029|NP_001322030|NP_001322031|NP_171681",839252,"3702.AT1G01760.1","GO:0006725|GO:0046483|GO:0043412|GO:0016070|GO:0043170|GO:0009451|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0090304|GO:1901360|GO:0006807|GO:0008152|GO:0071704|GO:0003676|GO:0003723|GO:0005488|GO:0003824|GO:0097159|GO:0016787|GO:0016810|GO:1901363|GO:0003725|GO:0043232|GO:0031974|GO:0005737|GO:0043228|GO:0043233|GO:0005634|GO:0043231|GO:0005622|GO:0070013|GO:0005730|GO:0043227|GO:0031981|GO:0110165|GO:0043226|GO:0043229","261592_at",1,1.56459201148625,1.73292820922327,1.6690900822739,1.83742628001092,1.74401710003098,1.46344481434218
"AT1G01770",NA,NA,"NM_100060|NP_171682",837323,"3702.AT1G01770.1",NA,"261558_at",1,5.21658496300368,4.93997200034891,5.1563563082883,5.83601008458009,5.23013381389013,5.7080400969817
"AT1G01780","PLIM2b",NA,"NM_100061|NP_171683",839267,"3702.AT1G01780.1","GO:0071840|GO:0022607|GO:0044085|GO:0030029|GO:0006996|GO:0097435|GO:0051017|GO:0007015|GO:0007010|GO:0016043|GO:0030036|GO:0009987|GO:0061572|GO:0008092|GO:0005515|GO:0044877|GO:0003779|GO:0005488|GO:0051015|GO:0043232|GO:0043228|GO:0015629|GO:0005622|GO:0110165|GO:0071944|GO:0005856|GO:0043226|GO:0016020|GO:0043229|GO:0005886","261559_at",1,3.88545692960619,4.39622741387358,4.67278513359541,5.32425554463119,4.92088925065015,5.08399686824407
"AT1G01790","ATKEA1|KEA1","K efflux antiporter KEA1","NM_001331307|NM_100062|NP_001320631|NP_171684",837332,"3702.AT1G01790.1","GO:0015318|GO:0015297|GO:0015079|GO:0008324|GO:0015077|GO:0015075|GO:0005215|GO:0022804|GO:0015491|GO:0015291|GO:0008509|GO:0022857|GO:0015298|GO:0015078|GO:0046873|GO:0022890|GO:0022853|GO:0015299|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0016020|GO:0009507|GO:0043226|GO:0043229|GO:0009536","261536_at",1,2.29453163802773,1.86989870577458,1.66404513605573,1.67876324552349,1.38426780271566,1.71062253201912
"AT1G01800",NA,NA,"NM_001083973|NM_100063|NP_001077442|NP_563635",839259,"3702.AT1G01800.1","GO:0055114|GO:0008152|GO:0110165|GO:0016020","261537_at",1,6.30625885059683,5.99374933824816,6.39497911141039,6.32271981364133,6.04408399621486,6.04953752522939
"AT1G01820","PEX11C","member of the peroxin11 (PEX11) gene family, integral to peroxisome membrane, controls peroxisome proliferation.","NM_100065|NP_563636",839257,"3702.AT1G01820.1","GO:0090066|GO:0071840|GO:0065008|GO:0006996|GO:0065007|GO:0048285|GO:0016043|GO:0009987|GO:0007031|GO:0032535|GO:0005778|GO:0005737|GO:0098588|GO:0031903|GO:0043231|GO:0005622|GO:0043227|GO:0042579|GO:0005777|GO:0031090|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0098805","261534_at",1,6.8687771280609,6.567754165837,6.84164360294412,7.24387589887643,7.11115505072995,7.35887724089003
"AT1G01830",NA,NA,"NM_001083974|NM_001083975|NM_100066|NP_001077443|NP_001077444|NP_563637",839264,"3702.AT1G01830.3",NA,"261538_at",1,3.16134113666402,2.96681269569909,2.94990033840819,3.40783757151556,3.90990429718438,3.55248651834146
"AT1G01840",NA,NA,"NM_100067|NP_563638",839291,"3702.AT1G01840.1",NA,"261539_at",1,2.77932458246035,3.35249421336231,3.54549741388692,3.74498986476328,4.1810894919518,3.9362841506882
"AT1G01860","PFC1","dimethyladenosine transferase","NM_001331308|NM_001331309|NM_001331310|NM_001331311|NM_100068|NP_001322239|NP_001322240|NP_001322241|NP_001322242|NP_171690",839283,"3702.AT1G01860.1","GO:0006725|GO:0044085|GO:0043412|GO:0016070|GO:0006364|GO:0044260|GO:0009451|GO:0000154|GO:0006396|GO:0010467|GO:0006139|GO:0034660|GO:1901360|GO:0034470|GO:0006807|GO:0042254|GO:0071704|GO:0008152|GO:0046483|GO:0043170|GO:0044237|GO:0034641|GO:0009987|GO:0044238|GO:0031167|GO:0071840|GO:0090304|GO:0032259|GO:0043414|GO:0016072|GO:0022613|GO:0001510|GO:0140098|GO:0008170|GO:0016740|GO:0003824|GO:0008168|GO:0016741|GO:0008757|GO:0008173|GO:0031974|GO:0005737|GO:0043233|GO:0043231|GO:0005622|GO:0005759|GO:0070013|GO:0043227|GO:0005739|GO:0110165|GO:0043226|GO:0043229","261652_at",1,1.43319854762726,1.73825634159385,1.42622434425725,1.61440432481786,1.44891785831708,2.2989909895045
"AT1G01900","ATSBT1.1|SBTI1.1","Encodes AtSBT1.1, a subtilisin-like serine protease.  Cleaves the phytosulfokine AtPSK4, a growth promoting peptide.","NM_100070|NP_563639",839318,"3702.AT1G01900.1",NA,"261653_at",1,2.92648033232875,1.72913456912633,2.27100233352378,2.18990306583596,1.85918024380833,1.26543741075446
"AT1G01910","AtGET3a|GET3a",NA,"NM_001035855|NM_001083976|NM_001123740|NM_100071|NM_179244|NP_001030932|NP_001077445|NP_001117212|NP_563640|NP_849575",839305,"3702.AT1G01910.4","GO:0016787|GO:0016462|GO:0016818|GO:0016817|GO:0017111|GO:0003824|GO:0016887","261627_at",1,4.15781172777301,4.05078022026617,4.50756266951649,3.63295222407405,3.8030072785078,4.03759870450749
"AT1G01920",NA,NA,"NM_001035856|NM_001331314|NM_001331315|NM_001331316|NM_100072|NP_001030933|NP_001322376|NP_001322377|NP_001322378|NP_171694",839313,"3702.AT1G01920.1","GO:0018205|GO:0018022|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0018193|GO:0009987|GO:0006464|GO:0044238|GO:0008213|GO:0006479|GO:0032259|GO:0043414|GO:0006807|GO:0044267|GO:0019538|GO:0008152|GO:0071704|GO:0008170|GO:0016740|GO:0003824|GO:0008168|GO:0016741|GO:0016279|GO:0140096|GO:0008757|GO:0008276|GO:0016278","261654_at",1,3.28146621997391,3.36293386212671,3.38758925267286,3.27742348310027,3.36852489181597,3.56961088465609
"AT1G01930",NA,NA,"NM_100073|NP_563641",839310,"3702.AT1G01930.1","GO:0044260|GO:0030163|GO:1901565|GO:0043632|GO:0006807|GO:0006508|GO:0009056|GO:1901575|GO:0010498|GO:0044267|GO:0019538|GO:0071704|GO:0008152|GO:0044248|GO:0010033|GO:0051716|GO:0019941|GO:0009057|GO:0034976|GO:0043170|GO:0043161|GO:1901564|GO:0044237|GO:0036503|GO:0010243|GO:0009987|GO:0006511|GO:0044238|GO:1901698|GO:0050896|GO:0006950|GO:0042221|GO:0044257|GO:0030433|GO:0033554|GO:0051603|GO:0044265","261625_at",1,5.6762628568653,5.9494416142312,5.22026587834096,5.58351268247135,4.86102027156564,6.16845222103109
"AT1G01940",NA,NA,"NM_100074|NP_171696",839309,"3702.AT1G01940.1","GO:0043412|GO:0043170|GO:0006807|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0018193|GO:0009987|GO:0019538|GO:0044267|GO:0006464|GO:0044238|GO:0071704|GO:0008152|GO:0016853|GO:0140096|GO:0003824","261655_at",1,6.88971574365902,6.7849094922667,6.5054540032483,6.60289353043181,6.54694845550849,7.06934214347354
"AT1G01950","ARK2|AtKINUb","Encodes a member of the armadillo/beta-catenin repeat kinesin motor family. Mutants have twisted roots due to abnormal cell file rotation; the phenotype is dependent on microtubules.","NM_001160828|NM_001160829|NM_001331317|NM_100075|NP_001154300|NP_001154301|NP_001320318|NP_171697",839306,"3702.AT1G01950.3","GO:0006928|GO:0007018|GO:0007017|GO:0009987|GO:0016462|GO:0008092|GO:0003777|GO:0003774|GO:0015631|GO:0005488|GO:0003824|GO:0016787|GO:0016818|GO:0008017|GO:0016817|GO:0005515|GO:0017111|GO:0016887|GO:0043232|GO:0099080|GO:0005875|GO:0043228|GO:0032991|GO:0005622|GO:0015630|GO:0099081|GO:0099512|GO:0110165|GO:0005856|GO:0043226|GO:0099513|GO:0043229|GO:0005874","261656_at",1,3.75332598961482,3.75913775450642,3.67939418334683,3.7793757570288,4.10267543033717,4.09492516067069
"AT1G01960","BIG3|EDA10",NA,"NM_100076|NP_171698",839301,"3702.AT1G01960.1",NA,"261621_at",1,6.01213435196651,5.91502316955537,5.39467050884965,5.42275223261405,4.90345640296887,5.35083799201092
"AT1G01970",NA,NA,"NM_100077|NP_171699",839299,"3702.AT1G01970.1",NA,"261622_at",1,3.13624750814954,3.87933672534432,4.18950517154047,4.04465498934102,3.18755856342462,3.75668597616633
"AT1G01980","AtBBE1|OGOX4","member of Reticuline oxidase-like family","NM_100078|NP_171700",839296,"3702.AT1G01980.1",NA,"261623_at",1,1.64598833366472,1.44045780454944,1.53009320915671,2.00003856470025,1.71629929947909,1.46956213392323
"AT1G01990",NA,NA,"NM_100079|NP_563642",837456,"3702.AT1G01990.1",NA,"261626_at",1,4.05338829142673,4.07386836168473,3.96516154931595,3.96854669359219,3.40150562853791,3.94337710898936
"AT1G02000","GAE2","UDP-D-glucuronate 4-epimerase","NM_100080|NP_171702",839289,"3702.AT1G02000.1",NA,"261624_at",1,2.36362085580908,2.58140761370045,2.2657640279998,2.29782123667996,2.341008029452,2.06991385896969
"AT1G02020",NA,NA,"NM_001331322|NM_100082|NM_202008|NP_001322234|NP_171704|NP_973737",837477,"3702.AT1G02020.1",NA,"264169_at",1,1.52449359337931,1.90689738927003,1.91212632649334,2.64191494734661,2.13084905326496,2.43385209200912
"AT1G02050","LAP6|PKSA",NA,"NM_100085|NP_171707",839280,"3702.AT1G02050.1",NA,"264175_at",1,3.39309722002527,3.02642124652402,3.01335141113104,2.55594967736271,2.74566489254084,3.67562800796049
"AT1G02060",NA,NA,"NM_100086|NP_171708",839279,"3702.AT1G02060.1",NA,"264167_at",1,1.80338304104292,2.69905326567947,2.18654694881554,1.48861867639311,2.37701413102117,2.42876761602031
"AT1G02070",NA,NA,"NM_100087|NP_563644",839270,"3702.AT1G02070.1",NA,"264151_at",1,2.03766859202761,2.02306384672929,2.03276492577903,1.41383207214824,1.49536391002368,1.31299128159126
"AT1G02080","NOT1",NA,"NM_001197960|NM_001331324|NM_100088|NP_001184889|NP_001321578|NP_171710",839244,"3702.AT1G02080.1","GO:0010629|GO:0010608|GO:2000113|GO:0051246|GO:0046700|GO:0051171|GO:0010467|GO:0006139|GO:0050789|GO:0016071|GO:0006807|GO:0034248|GO:0044267|GO:0071704|GO:0009057|GO:0043170|GO:1901566|GO:0044237|GO:0009892|GO:0051248|GO:0034641|GO:0051172|GO:0044238|GO:0017148|GO:0043043|GO:0050794|GO:0006417|GO:0034655|GO:0006414|GO:0019222|GO:0031327|GO:0031323|GO:0006725|GO:0000288|GO:0031324|GO:0048519|GO:0006518|GO:0016070|GO:0044260|GO:0009058|GO:0006412|GO:0044270|GO:1901360|GO:0006402|GO:0009889|GO:0044271|GO:0009056|GO:0006401|GO:0010468|GO:1901575|GO:0010556|GO:0019538|GO:0048523|GO:0008152|GO:0044248|GO:0046483|GO:0034645|GO:0009059|GO:0009890|GO:1901564|GO:0000956|GO:0044249|GO:1901576|GO:0009987|GO:0043604|GO:0080090|GO:0010558|GO:0032269|GO:0090304|GO:0032268|GO:0019439|GO:0031326|GO:0060255|GO:0010605|GO:0065007|GO:1901361|GO:0044265|GO:2000112|GO:0043603|GO:0060090|GO:0005488|GO:0043232|GO:0099080|GO:0005737|GO:0043228|GO:0035770|GO:0032991|GO:0000932|GO:0005622|GO:0030014|GO:0110165|GO:0043226|GO:0043229|GO:0036464","264168_at",1,6.29818688181261,6.27582085397809,6.12888855641531,5.8629271289596,6.71750052917165,6.46990032221627
"AT1G02090","ATCSN7|COP15|CSN7|FUS5","encodes a phosphoprotein that is a subunit of the COP9 signalosome. Mutants exhibit constitutive photomorphogenic phenotype.","NM_100089|NM_179245|NM_202010|NP_563645|NP_849576|NP_973739",839241,"3702.AT1G02090.1","GO:0032991|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0008180|GO:0043226|GO:0043229","264150_at",1,2.69190845832173,3.08632724703488,3.23455330013096,2.0727683189402,3.20881483725054,3.3024180246528
"AT1G02100","LCMT1|SBI1",NA,"NM_100090|NM_202011|NM_202012|NP_171712|NP_973740|NP_973741",837541,"3702.AT1G02100.1",NA,"264171_at",1,6.52444493628308,6.42060796453692,6.62624650760421,7.13508144036745,6.99337503285507,6.28092935989064
"AT1G02110",NA,NA,"NM_100091|NP_171713",839234,"3702.AT1G02110.1",NA,"264176_at",1,4.33610656203683,4.21322458070752,4.33906144790435,3.49602694725107,3.61166420997566,3.16124488352208
"AT1G02120","VAD1","Encodes VAD1 (Vascular Associated Death1), a regulator of cell death and defense responses in vascular tissues.  VAD1 is a putative membrane associated protein and contains a GRAM domain.  vad1 is a lesion mimic mutant that exhibits light conditional appearance of propagative HR (hypersensitive response)-like lesions along the vascular system.","NM_001331325|NM_001331326|NM_100092|NP_001321165|NP_001321166|NP_171714",839232,"3702.AT1G02120.1",NA,"264172_at",1,7.05078261358602,6.76792087955439,6.70961676326077,6.28500447311582,6.72815734585717,6.92227557652759
"AT1G02130","ARA-5|ARA5|ATRAB1B|ATRABD2A|RA-5|RABD2A","Belongs to the Rab1 GTPase subfamily. This small GTP-binding protein is required in ER to Golgi transportation.","NM_100093|NP_171715",837023,"3702.AT1G02130.1",NA,"264122_at",1,5.67104500462872,5.59566572959106,5.49461247200225,5.36348991822709,6.06302122994697,5.92090813070301
"AT1G02140","HAP1|MAGO|MEE63",NA,"NM_100094|NP_171716",837560,"3702.AT1G02140.1","GO:0006725|GO:0046483|GO:0043170|GO:0016070|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0008380|GO:0006139|GO:0044238|GO:0090304|GO:1901360|GO:0006807|GO:0071704|GO:0008152|GO:0032991|GO:0005634|GO:0043231|GO:0005622|GO:0035145|GO:0043227|GO:0110165|GO:0043226|GO:0043229","264152_at",1,7.37437362054927,7.765797792066,7.59778786956902,7.8722395458229,7.15309694376039,7.60269940146868
"AT1G02150","CCR16",NA,"NM_100095|NP_171717",839577,"3702.AT1G02150.1","GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0005739|GO:0043226|GO:0043229","264177_at",1,3.81470765607966,3.68380105052387,3.89730129031676,3.7663925934853,4.0680727111385,5.17293017206251
"AT1G02160",NA,NA,"NM_001083980|NM_100096|NP_001077449|NP_171718",839554,"3702.AT1G02160.2",NA,"264173_at",1,7.18148802633287,6.47775173261211,6.71429283780657,6.29001681685005,5.72362038011142,6.64406330507742
"AT1G02170","ATMC1|AtMCP1b|ATMCPB1|LOL3|MC1|MCP1b","Metacaspase AtMCP1b. Arginine/lysine-specific cysteine protease activity. Induces apoptosis in yeast. Contains Pfam profile PF00656: ICE-like protease (caspase) p20 domain","NM_100097|NP_171719",839561,"3702.AT1G02170.1","GO:0016787|GO:0008234|GO:0008233|GO:0140096|GO:0004175|GO:0003824|GO:0004197","264178_at",1,4.24282787861845,3.90242733919248,4.06813670716127,3.94101464343192,3.11256102957206,3.91099507153915
"AT1G02180",NA,NA,"NM_100098|NP_171720",839543,"3702.AT1G02180.1",NA,"264179_at",1,2.56504923832548,1.95961821588986,2.11963288162416,1.62851845125778,1.96595449155748,2.10601389748867
"AT1G02190","CER1-L1",NA,"NM_100099|NM_202013|NP_171721|NP_973742",839541,"3702.AT1G02190.1","GO:0016125|GO:1901615|GO:0008202|GO:0006629|GO:1901360|GO:1901617|GO:1901576|GO:0009058|GO:1901362|GO:0008610|GO:0006694|GO:0044238|GO:0071704|GO:0016126|GO:0008152|GO:0016705|GO:0016491|GO:0003824|GO:0016709|GO:0004497|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0042175|GO:0005773|GO:0043227|GO:0031090|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005886|GO:0005789","264180_at",1,1.47560610848177,1.55011125088038,1.62183495054691,1.52626932332199,1.76299474547026,1.70421080958203
"AT1G02205","CER1|CER22","Expression of the CER1 gene associated with production of stem epicuticular wax and pollen fertility. Biochemical studies showed that cer1 mutants are blocked in the conversion of stem wax C30 aldehydes to C29 alkanes, and they also lack the secondary alcohols and ketones. These suggested the CER1 protein is an aldehyde decarbonylase, but the exact molecular function of this protein remains to be determined.","NM_001197961|NM_001331327|NM_001331328|NM_100101|NM_180601|NP_001184890|NP_001320547|NP_001320548|NP_171723|NP_850932",837602,"3702.AT1G02205.3","GO:0016125|GO:1901615|GO:0008202|GO:0006629|GO:1901360|GO:1901617|GO:1901576|GO:0009058|GO:1901362|GO:0008610|GO:0006694|GO:0044238|GO:0071704|GO:0016126|GO:0008152|GO:0016705|GO:0016491|GO:0003824|GO:0016709|GO:0004497|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0042175|GO:0005773|GO:0043227|GO:0031090|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005886|GO:0005789","264147_at",1,6.29589100039917,6.10807983903646,6.22184508344481,7.5108481716849,7.07391448511339,6.14640705626563
