"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_sl_FLT_BA1","Atha_Col-0_sl_FLT_BA2","Atha_Col-0_sl_FLT_BA3","Atha_Col-0_sl_FLT_BA4","Atha_Col-0_sl_FLT_BA5","Atha_Col-0_sl_FLT_BG1","Atha_Col-0_sl_GC_BA1","Atha_Col-0_sl_GC_BA2","Atha_Col-0_sl_GC_BA3","Atha_Col-0_sl_GC_BA4","Atha_Col-0_sl_GC_BA5","Atha_Col-0_sl_GC_BG1","Atha_Col-0_UdCC_FLT_BB2","Atha_Col-0_UdCC_FLT_BB3","Atha_Col-0_UdCC_FLT_BB4","Atha_Col-0_UdCC_FLT_BB5","Atha_Col-0_UdCC_FLT_BG2","Atha_Col-0_UdCC_FLT_BG3","Atha_Col-0_UdCC_GC_BB2","Atha_Col-0_UdCC_GC_BB3","Atha_Col-0_UdCC_GC_BB4","Atha_Col-0_UdCC_GC_BB5","Atha_Col-0_UdCC_GC_BG2","Atha_Col-0_UdCC_GC_BG3"
"AT1G02980","ATCUL2|CUL2","encodes an Arabidopsis cullin","NM_001331372|NM_100179|NP_001318910|NP_171797",839415,"3702.AT1G02980.1","GO:0016567|GO:0070647|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0009987|GO:0006464|GO:0044238|GO:0006807|GO:0019538|GO:0044267|GO:0032446|GO:0008152|GO:0071704|GO:0016740|GO:0004842|GO:0019787|GO:0005488|GO:0003824|GO:0044389|GO:0019899|GO:0005515|GO:0140096|GO:0031625|GO:0032991|GO:0000151|GO:0031461|GO:0005622|GO:1902494|GO:1990234","262102_at",1,1.3141978848839,1.65802594302983,1.95324467506532,1.13525636541981,1.17359271989338,1.35313005990513,1.23143522882865,1.96433688403384,1.99762151677155,1.53775532921801,1.37517391310505,1.38520264706499,1.23471894418187,0.8943234324179,0.91707816935543,0.945286174871386,0.786030348957427,1.0102635988655,1.00617144305819,0.847485057884808,1.09767189951858,0.875828761731277,1.15291517146848,1.05847288357609
"AT1G03000","PEX6","Encodes an apparent ATPase similar to yeast and human protein required for peroxisomal biogenesis.  May facilitate recycling of PEX5, the peroxisomal matrix protein receptor, and thereby promote peroxisomal matrix protein import.","NM_100181|NP_171799",839315,"3702.AT1G03000.1","GO:0051641|GO:0065002|GO:0033036|GO:0034613|GO:0016558|GO:0006810|GO:0071806|GO:0071705|GO:0006625|GO:0044743|GO:0045184|GO:0042886|GO:0071702|GO:0043574|GO:0051234|GO:0033365|GO:0017038|GO:0072662|GO:0055085|GO:0006605|GO:0072594|GO:0016043|GO:0015833|GO:0009987|GO:0008104|GO:0051179|GO:0071840|GO:0072663|GO:0070727|GO:0006996|GO:0015031|GO:0006886|GO:0051649|GO:0046907|GO:0007031|GO:0016462|GO:0016787|GO:0016818|GO:0016817|GO:0017111|GO:0003824|GO:0016887|GO:0098588|GO:0005778|GO:0043231|GO:0005829|GO:0031090|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0098805|GO:0005737|GO:0031903|GO:0005622|GO:0042579|GO:0043227|GO:0005777","263170_at",1,2.04093294274886,1.17597416732925,1.69472785165549,1.43742848783925,1.66733256175671,1.56622783830476,2.38963012105994,1.88221596243521,1.53546812477437,1.87181089991885,1.68115128489139,1.07904472882423,2.1106168877825,2.00408135891517,2.05364028635155,3.03598351147283,2.01528000162059,2.87532441480219,1.2718121696667,1.55311381078089,1.81112864664388,2.05266237534108,1.96382629817322,2.62612691049537
"AT1G03010",NA,NA,"NM_001331377|NM_001331378|NM_100182|NP_001320177|NP_001320178|NP_171800",839556,"3702.AT1G03010.1",NA,"263169_at",1,1.0313058730864,1.18227972811234,0.967526780376437,0.971956860814938,0.842268617419596,0.956557591232019,1.02530015590939,1.3210570368341,1.42029729051819,1.31311561153665,1.42989000723501,0.705699260882384,0.878704559172586,0.703312924675669,0.899502534603844,0.631355625655586,0.715237615386379,0.839760364645442,0.853480508205881,0.7997387875675,0.925128891693216,0.916759622395488,0.982533386353431,0.885376938017596
"AT1G03020","GRXS1|ROXY16",NA,"NM_100183|NP_171801",839505,"3702.AT1G03020.1",NA,"263168_at",1,2.2196742384069,1.94951851643772,1.63398727820325,0.91765975913189,1.07281779215005,2.29222617487131,1.43020885884638,1.06934869566568,1.63812855999279,2.18875826654714,0.873440424039932,1.44080659646436,1.05481930457211,0.725663418108254,1.03785597988165,0.632010207034102,0.863714186842311,0.868948775849098,0.87045066394078,0.745889143924106,1.0462687925007,0.874961057023433,0.996783036247948,0.533859623949839
"AT1G03030",NA,NA,"NM_001331379|NM_100184|NP_001320307|NP_171802",839473,"3702.AT1G03030.1",NA,"263167_at",1,0.787346951900228,1.50757971007838,1.54989806503989,1.04097491197254,1.29884897182154,1.31057397633626,2.09266955521958,0.85240818523752,1.15530188313954,1.35328625784389,1.36245908165806,2.13234379545917,1.61674324260317,2.12619927506382,1.16774267957349,1.21257348341529,1.43549086991667,1.37371131316237,1.06109161264351,1.20058779992258,1.11953458360102,1.29708844331555,1.43541720643212,1.55018308549456
"AT1G03040",NA,NA,"NM_001197966|NM_001331380|NM_100185|NP_001184895|NP_001321993|NP_563672",839446,"3702.AT1G03040.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0000987|GO:0003700|GO:0003676|GO:0000976|GO:0000977|GO:0001067|GO:0005488|GO:0003690|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:0098772|GO:1901363|GO:0000981|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","263117_at",1,1.51836784197888,1.9408119163365,1.40976384058693,2.26922267133932,1.26945446003037,1.83299876011488,1.6077743374917,1.06163506014867,2.08191420993288,1.73655095693483,1.15666299502357,1.87491091542732,2.1766300779687,1.5335105660855,2.65385585726743,1.81547814768972,2.92223432995036,2.02121091509622,2.25259361546858,1.92475768209227,2.5413357065623,2.0909225429997,1.81095284957414,1.94199762673581
"AT1G03050","PICALM5A",NA,"NM_100186|NP_171804",839416,"3702.AT1G03050.1","GO:0051179|GO:0071840|GO:0006900|GO:0051234|GO:0010324|GO:0061024|GO:0006996|GO:0072583|GO:0006810|GO:0006897|GO:0016192|GO:0016050|GO:0016043|GO:0006898|GO:0009987|GO:1902936|GO:0005488|GO:0005546|GO:0005515|GO:0030276|GO:0008289|GO:0043167|GO:0043168|GO:0035091|GO:0005543|GO:1901981|GO:0000149|GO:0043231|GO:0097708|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0030135|GO:0016020|GO:0031982|GO:0043229|GO:0005737|GO:0030136|GO:0012505|GO:0005622|GO:0098590|GO:0031410|GO:0043227|GO:0005905|GO:0005886","263166_at",1,1.69745755050746,1.85307876022401,2.21647900197079,1.36698830799993,1.1580818274274,1.18863205502799,1.33394917285596,1.55328483033236,1.28733099447926,1.21853258276118,2.1611567796232,2.10303991504571,1.01234873033356,0.844152883786308,0.968996536125237,1.07472818269264,1.0203726455192,0.933142559080048,1.26000310745546,1.25453183172018,1.24915998698455,1.15996964025592,1.26759574555349,1.04709890736496
"AT1G03055","AtD27|D27",NA,"NM_100187|NM_202019|NP_563673|NP_973748",838334,"3702.AT1G03055.1",NA,"263115_at",1,2.03421539313591,1.24873786488927,1.20304253193227,1.37596940581205,1.19146744515216,1.1721958977814,1.48115209510863,0.939744251739605,1.3550553740645,1.63652617726352,1.06882087841447,1.0168948755075,0.794020172941146,0.911475480140286,1.03778237396724,0.934806540435492,0.899637427796198,1.14418673575932,1.05622213804843,0.935986590917856,1.14820440417623,1.17770140672926,0.797384681376868,0.767050279117876
"AT1G03060","BCHA1|SPI","Encodes a WD/BEACH domain protein involved in cell morphogenesis.","NM_001331381|NM_001331382|NM_001331383|NM_100188|NP_001322128|NP_001322129|NP_001322130|NP_171805",839323,"3702.AT1G03060.1","GO:0071840|GO:0007033|GO:0016043|GO:0009987|GO:0006996|GO:0005737|GO:0110165|GO:0005622","263165_at",1,2.53508325549037,2.51662293984916,1.59835152757027,1.32142866978849,1.44438029137796,1.537156957299,2.27734058941666,1.57768023261307,1.59431401714116,1.42803587638645,1.77893901262171,1.62483349385822,2.29464378517637,2.7856140775923,1.83601019679351,2.08257035022699,2.34529856160322,1.90096980016962,1.24953644885661,2.10994186603346,2.28764164137676,2.22549466219832,2.07866621449518,2.66866888262928
"AT1G03070","AtLFG4|LFG4",NA,"NM_001197967|NM_001331384|NM_100189|NP_001184896|NP_001320512|NP_171806",839581,"3702.AT1G03070.2",NA,"263164_at",1,1.32042177709659,0.841266575932733,1.55612195725257,1.06961674340983,0.904397715720199,1.58983349452196,1.04284527150521,1.43638819847514,1.10373464649762,1.2764203637625,1.05185511770258,1.08726648979647,0.739716754772556,0.814982312252838,1.03705911263129,0.738018570415034,0.757613129158398,0.680886119741989,3.25242250953537,0.79235467347841,1.06333350932073,0.884475889101492,0.827298298881589,0.913357012582547
"AT1G03080","NET1D",NA,"NM_001331385|NM_001331386|NM_100190|NP_001322258|NP_001322259|NP_171807",838350,"3702.AT1G03080.1","GO:0008092|GO:0005515|GO:0044877|GO:0003779|GO:0005488|GO:0051015|GO:0071944|GO:0110165|GO:0016020|GO:0005886","263112_at",1,0.682817579326215,1.38278600498259,1.05995768737634,1.50278328022061,0.93032627032258,1.49921692236406,1.4736882126539,1.35920727291133,1.16272391147155,1.74346873613691,0.985227267867075,1.48880675556143,2.45577388072522,2.80896868148089,2.54454521580774,2.81704246371601,2.67828626029924,2.96172104219138,2.36195196986392,2.82134246928326,2.69713817447436,2.48845589274519,2.31270696685695,3.29121082540719
"AT1G03090","MCCA","MCCA is the biotinylated subunit of the dimer MCCase, which is involved in leucine degradation. Both subunits are nuclear coded and the active enzyme is located in the mitochondrion.","NM_100191|NM_179252|NP_563674|NP_849583",838362,"3702.AT1G03090.2","GO:0016874|GO:0003824","263118_at",1,6.3214328213828,6.34513915061802,4.89851461288678,7.5172473621433,2.8142248132285,5.65230097799877,3.74534885887675,6.78790482646485,5.84728826634146,5.53563142213186,4.92207858706721,3.4584533574224,5.8801300858394,5.5870902384896,5.58521508940531,6.29748731754028,5.75351165596043,6.00904860952082,8.82381874327259,6.16215732583783,5.51551011515985,5.98342110860155,6.15162820229402,5.82997013884399
"AT1G03100",NA,NA,"NM_100192|NP_171809",839573,"3702.AT1G03100.1",NA,"263143_at",1,2.45859104219019,1.71720861438897,2.22571048963266,2.47834881686519,2.356092398533,2.01214364477077,2.26211695844796,2.02143193572015,2.20289506899129,1.93807561716787,3.77185528261025,1.90928803976756,2.32792236104099,2.7480317284857,2.2748695410572,2.46439142440812,2.18175552179984,2.06991403803742,2.75500142905512,2.27584298319701,2.19754045214064,2.44065150717784,2.97826093189535,2.07461507165677
"AT1G03110","AtTRM82|TRM82",NA,"NM_100193|NP_563675",839572,"3702.AT1G03110.1","GO:0008175|GO:0140098|GO:0016740|GO:0003824|GO:0140101|GO:0008168|GO:0016741|GO:0008757|GO:0008173|GO:0005737|GO:0032991|GO:0005634|GO:0043231|GO:0005622|GO:1902494|GO:1990234|GO:0043227|GO:0005829|GO:0110165|GO:0043226|GO:0043229","263119_at",1,1.15003874820024,1.51570008742447,1.06255644306554,1.4368174970179,1.60156478346397,1.70315890246212,1.52429527880422,1.5871929892202,1.56278031817028,1.88760674473378,1.50030144795124,2.61440900841037,1.8337257173011,1.84639803786546,1.5204808065617,1.6442951688663,2.01272356735962,1.55732009513037,1.38413897632399,1.5169294484147,1.50024134526303,1.38863278598062,1.5857556963235,2.32970089540571
"AT1G03130","PSAD-2","Encodes a protein predicted by sequence similarity with spinach PsaD to be photosystem I reaction center subunit II (PsaD2)","NM_100195|NP_171812",838400,"3702.AT1G03130.1",NA,"263114_at",1,1.23358785875107,0.971390658412704,1.73193491658331,1.16301650145243,1.94408060247323,1.21818858916815,1.38380136411781,1.13685173559719,1.75626227986153,1.10521464094967,1.16971031157399,1.41879106851974,1.48735581083095,2.23659689784154,1.36065205563466,2.3574456917298,1.67474653707357,1.53154472972893,2.36283831047361,1.44200862096672,1.57754627488805,1.5251313000991,2.08564005348067,1.22111373958304
"AT1G03140|AT1G54590",NA,NA,NA,NA,NA,NA,"263116_s_at",2,1.55699535557042,1.65672755951866,1.54989806503989,3.72160794753865,1.79425667332356,1.7234360883859,1.00950640328786,1.33577045215781,1.27565588793298,1.52607938371065,1.54173243910636,2.0107975125675,4.59766782283239,4.55711483425033,4.26095439908526,4.74539834421849,4.87330592142555,5.27008196335192,5.60523484574139,4.67113942566878,3.84232783528528,4.40487948552412,3.93890348532172,4.40123702761369
"AT1G03150","NAA20",NA,"NM_100197|NP_563677",839562,"3702.AT1G03150.1","GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0051604|GO:0010467|GO:0044237|GO:0018193|GO:0043543|GO:0009987|GO:0006464|GO:0044238|GO:0006807|GO:0006474|GO:0019538|GO:0044267|GO:0006473|GO:0008152|GO:0071704|GO:0016747|GO:0016746|GO:0016740|GO:0008080|GO:0016407|GO:0034212|GO:0003824|GO:0004596|GO:0016410|GO:0005737|GO:0031248|GO:0032991|GO:1902493|GO:0005622|GO:1902494|GO:1990234|GO:0110165","263113_at",1,1.86541676079329,1.38278600498259,1.47256386062408,1.97028598385141,1.70862332735643,2.01717724529499,2.41168938151681,1.59860609338178,1.77805961569394,1.44445135098568,1.36646990229433,2.01281280682712,2.82721425662099,3.17628148407966,2.59355537361955,2.50597285663974,3.09261388684492,3.32667282535933,4.4441848946029,2.66881636454019,2.85632936493181,2.60496177819357,2.60360278874333,3.24067509299204
"AT1G03160","FZL","A new plant-specific member of the dynamin superfamily; defines a new protein class within the dynamin superfamily of membrane remodeling GTPases that regulates organization of the thylakoid network in plants. Targeted to chloroplasts and associated with thylakoid and envelope membranes as punctate structures. Knockout mutants have abnormalities in chloroplast and thylakoid morphology, including disorganized grana stacks and alterations in the relative proportions of grana and stroma thylakoids. Overexpression of FZL-GFP also conferred defects in thylakoid organization.","NM_001083983|NM_001331388|NM_001331389|NM_100198|NP_001077452|NP_001322638|NP_001322639|NP_171815",839566,"3702.AT1G03160.1",NA,"263163_at",1,2.56661496006228,1.3383920187419,1.35717359423191,1.24790801768029,0.787956417284528,1.27194528313381,1.88079347492939,1.70613688829903,1.72462978188873,1.51379881753629,1.67233885297884,0.894037493046233,1.14390349593077,0.763865804126162,1.12937820618424,1.07472818269264,0.947919280752256,0.980440616007364,1.00318899623655,1.05133517023547,1.44294595624413,0.889800298488369,0.946393558742069,0.883782964276609
"AT1G03170","FAF2|FTM5",NA,"NM_100199|NP_563678",839563,"3702.AT1G03170.1",NA,"264363_at",1,1.40034995267314,1.42767040135469,2.17312053080002,1.63785075854124,1.42248719727314,1.40334323125324,1.02202097338708,1.80046967127833,1.1448937233522,1.23917816746762,1.18531076270874,2.06020804159924,0.565520433167804,0.831587682075823,0.994047036943849,0.919409076174016,1.07637044949207,0.917781616187506,1.20809738155501,0.866816344558982,0.681065110441146,0.776709974632357,0.897289440578268,1.06258218942099
"AT1G03180","COMET",NA,"NM_001035865|NM_001331391|NM_001331392|NM_001331393|NM_001331394|NM_100200|NP_001030942|NP_001322981|NP_001322982|NP_001322983|NP_001322984|NP_171817",839560,"3702.AT1G03180.1",NA,"264358_at",1,1.35791808381652,1.7120734779092,1.2854872974263,2.29893626564739,2.36959098802273,1.3425188142336,1.24135963704641,1.44134932920168,1.42410544669716,2.81746957831653,1.4908011278375,1.14658107827268,1.08127964674558,1.0657385472104,1.30152129574182,1.01437322713612,1.08617874046658,0.932626162079401,1.70400808146965,1.43287164823885,1.38472886079737,1.13879175526594,1.05647436832399,1.40985804042543
"AT1G03190","ATXPD|UVH6","UV damage and heat induce a common stress response in plants that leads to tissue death and reduced chloroplast function. The UVH6 product is suggested to be a negative regulator of this response.","NM_100201|NM_179253|NP_171818|NP_849584",839557,"3702.AT1G03190.2","GO:0006281|GO:0051171|GO:0031325|GO:0010467|GO:0006979|GO:0006139|GO:0032392|GO:0050789|GO:0006351|GO:0006807|GO:0009628|GO:0048518|GO:0071704|GO:0006289|GO:0043170|GO:0044237|GO:0032774|GO:0016043|GO:0006974|GO:0034641|GO:0010604|GO:0006310|GO:0044238|GO:0018130|GO:0048522|GO:0071840|GO:0033683|GO:0034654|GO:0006950|GO:0051276|GO:0050794|GO:0019438|GO:0033554|GO:0019222|GO:0031323|GO:0051173|GO:0006725|GO:0016070|GO:0051052|GO:0044260|GO:0009058|GO:0009893|GO:1901360|GO:0009314|GO:0045935|GO:0044271|GO:0006312|GO:0032508|GO:0008152|GO:0097659|GO:0046483|GO:0051716|GO:0009416|GO:0034645|GO:0009059|GO:0044249|GO:1901576|GO:1901362|GO:0009987|GO:0080090|GO:0071103|GO:0050896|GO:0090304|GO:0090305|GO:0060255|GO:0006996|GO:0019219|GO:0009411|GO:0065007|GO:0000018|GO:0006366|GO:0006259|GO:0003676|GO:0004386|GO:0005488|GO:0003824|GO:0003684|GO:0008094|GO:0016462|GO:0097159|GO:0003677|GO:0016787|GO:0016818|GO:0003678|GO:0140097|GO:0016817|GO:1901363|GO:0017111|GO:0016887|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","264356_at",1,1.60753814352342,1.70019900552356,1.98691717475966,1.4859717149023,1.06165557376937,1.24652991775638,1.30087783382829,1.08250498977279,1.89127310832851,1.54997843200172,1.34807492008526,1.13210119026824,0.977799594891845,1.11604808471568,0.927356137378031,1.31811040366607,1.09714782417643,0.996219623404551,1.26126668389901,0.918686021722582,1.19528713598794,1.48568181644433,1.35970690248184,1.25143432947674
"AT1G03210",NA,NA,"NM_001331396|NM_100203|NP_001321638|NP_171820",838493,"3702.AT1G03210.1","GO:0016853|GO:0003824|GO:0005737|GO:0110165|GO:0005622","264355_at",1,2.65252305230467,1.87622818146762,2.46097020716104,2.94997368604285,2.05145840397872,1.99079917154089,2.71572616569816,2.24655181008749,2.99731291093292,2.64995797315418,3.04254563259752,2.83466742191198,3.17363795099483,3.4726321834994,4.01005373606579,3.21660227747394,3.22096818474272,3.23130958851566,3.21619939010108,3.45319514050453,3.13424291699203,3.24145896323345,3.03445679998885,3.80415793711288
"AT1G03230|AT1G03220",NA,NA,NA,NA,NA,NA,"264365_s_at",2,7.92070418461671,7.30466138827359,5.36064017049309,8.91160020210392,4.91684163152427,7.85034930638778,6.26484596316129,7.18337315433718,6.53790468409161,6.91974558624346,6.16752671162265,5.80628800040185,4.9261995078782,4.3328750920998,5.27390697029457,4.92390179113523,5.5145138059281,5.416177547157,8.81846019951225,5.13646727599633,4.57331623665725,5.12725227460946,4.77665606248083,5.52143071227489
"AT1G03240|AT1G03200",NA,NA,NA,NA,NA,NA,"264354_s_at",2,1.81093546625996,1.75456226625001,0.971362332498113,1.4368174970179,1.97884345672775,1.54941775941476,1.03662137929252,1.01322573200948,1.407006496328,1.08365997095877,1.70158887644018,1.40365835592465,2.26923345774648,2.44358072648378,2.57507954453246,1.797699357029,1.74955325401742,1.81609426611705,2.88208896033458,1.20610054873329,2.32031471549839,0.935515008766505,2.17598174372956,1.35599073824352
"AT1G03250",NA,NA,"NM_001197968|NM_001331397|NM_001331398|NM_100207|NP_001184897|NP_001321394|NP_001321395|NP_563680",838557,"3702.AT1G03250.2",NA,"264366_at",1,0.952041419137097,1.21766006523535,1.66413374322893,1.00302965326049,1.05063959647628,1.38307813238623,1.04673593321856,0.878879468046642,0.817846112670178,0.709947018843465,1.78741128565592,0.984296976628328,1.23271871685291,1.13464576507051,1.64881454273329,1.09297927456711,1.45280450236018,1.27783341050402,1.29774200820545,2.35671605706111,1.24447084221619,1.2809839534071,1.28806692981179,1.47667764589813
"AT1G03260",NA,NA,"NM_100208|NP_171825",839546,"3702.AT1G03260.1","GO:0110165|GO:0016020","264353_at",1,1.63262821936508,1.71102386705689,2.76830303919247,1.81425867038201,1.70444299680609,2.20813696170795,2.17277020387732,1.90264788470723,1.93053192920227,1.18947466000015,2.50985723991832,2.26711200892102,2.58324933554757,2.09931250052416,1.88847948352696,2.05257890723067,1.81922108635061,1.73928551681729,1.77443062111998,2.30202752634369,1.70568207557539,2.09676818738158,1.62006024720269,2.05257890723067
"AT1G03270",NA,NA,"NM_100209|NP_171826",838595,"3702.AT1G03270.1",NA,"264352_at",1,0.850734210002406,1.0857235419789,0.794640105376387,0.678269356487682,0.69802535127085,1.61389705627898,1.14250347248835,1.04944195730655,1.09783559849436,1.37966828749685,0.855498794108633,0.73542208601059,0.821179678687285,0.87084229273804,0.767900004173864,0.907830358806374,0.611470558465283,0.782608935337869,0.818702716547589,0.789351210876569,0.949376531802513,0.877454334635939,0.769714656403835,0.91859027796082
