"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_WS-0_Whole-Plant_FLT_Rep1","Atha_WS-0_Whole-Plant_FLT_Rep2","Atha_WS-0_Whole-Plant_FLT_Rep3","Atha_WS-0_Whole-Plant_GC_Rep1","Atha_WS-0_Whole-Plant_GC_Rep2","Atha_WS-0_Whole-Plant_GC_Rep3","Atha_WS-0_Col-0_Shoot_FLT_Rep1","Atha_WS-0_Col-0_Shoot_FLT_Rep2","Atha_WS-0_Col-0_Shoot_FLT_Rep3","Atha_WS-0_Col-0_Shoot_FLT_Rep4","Atha_WS-0_Col-0_Shoot_FLT_Rep5","Atha_WS-0_Col-0_Shoot_GC_Rep1","Atha_WS-0_Col-0_Shoot_GC_Rep2","Atha_WS-0_Col-0_Shoot_GC_Rep3","Atha_WS-0_Col-0_Shoot_GC_Rep4","Atha_WS-0_Col-0_Shoot_GC_Rep5","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep1","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep2","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep3","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep4","Atha_WS-0_Col-0_Hypocotyl_FLT_Rep5","Atha_WS-0_Col-0_Hypocotyl_GC_Rep1","Atha_WS-0_Col-0_Hypocotyl_GC_Rep2","Atha_WS-0_Col-0_Hypocotyl_GC_Rep3","Atha_WS-0_Col-0_Hypocotyl_GC_Rep4","Atha_WS-0_Col-0_Hypocotyl_GC_Rep5","Atha_WS-0_Col-0_Root_FLT_Rep1","Atha_WS-0_Col-0_Root_FLT_Rep2","Atha_WS-0_Col-0_Root_FLT_Rep3","Atha_WS-0_Col-0_Root_FLT_Rep4","Atha_WS-0_Col-0_Root_FLT_Rep5","Atha_WS-0_Col-0_Root_GC_Rep1","Atha_WS-0_Col-0_Root_GC_Rep2","Atha_WS-0_Col-0_Root_GC_Rep3","Atha_WS-0_Col-0_Root_GC_Rep4","Atha_WS-0_Col-0_Root_GC_Rep5"
"AT1G01290","CNX3","COFACTOR OF NITRATE REDUCTASE AND XANTHINE DEHYDROGENASE 3. Encodes a protein involved in molybdenum cofactor biosynthesis. Homologous to E.coli MoaC. Expression is low in all tissues examined, except in roots. Appears to have targeting signals for chloroplast or mitochondria","NM_001160827|NM_100011|NP_001154299|NP_171636",839445,"3702.AT1G01290.1",NA,"261044_at",1,4.76289742038592,4.21735592622392,4.75713985494642,5.51858278187896,4.95767638990179,4.30888194720548,4.56557248554348,4.38291794321012,4.75000288117292,4.28173250132815,4.89297886767256,3.90176533423356,4.57660136337869,4.55647598472044,4.68620341627793,4.39637337082301,5.25701601501909,5.0213502881157,5.27990873380611,4.92242687825738,5.39648014750946,5.38309515996523,4.8025402796593,5.31294238386702,5.50938515662552,4.99150922191943,4.7029790870834,4.99367197690513,4.73065181993037,4.5498978912958,4.70164329698416,5.21117178303609,4.95199404594344,5.11840006848208,5.03426497009409,5.08196769036159
"AT1G01300",NA,NA,"NM_100012|NP_171637",839375,"3702.AT1G01300.1",NA,"261055_at",1,5.13693728222679,5.43020612852751,6.11755368827577,6.13696252836579,5.92048804654378,5.84398120791083,7.79277479958497,7.90709479511655,7.97575369884356,7.84820805245475,8.02176824946468,7.77312238409168,8.102764056239,7.39254388543873,8.13179691538825,8.02281534608318,8.09304798982005,8.70855059134927,8.28562214524618,8.75013328817585,8.43480616011364,8.48089653050461,8.85148682872708,8.54967943158301,8.63121805237795,8.23941108569238,7.94396885729788,7.74684200554579,8.20473346537698,7.75778880896272,7.84326184014064,8.2625966714424,7.74386701992197,8.01705077561379,7.85029016698605,7.94274825839134
"AT1G01310",NA,NA,"NM_100013|NP_171638",839333,"3702.AT1G01310.1","GO:0005615|GO:0110165|GO:0005576","261045_at",1,2.69882327582371,3.35911826378026,3.11326826442337,2.60481476805282,2.77447740657687,2.76800696921467,1.99106872705037,2.10711643302284,2.07038022064166,2.01696420515196,2.1370056558389,2.06919300451148,2.45983429791039,1.90542637221775,2.00142988661684,2.1676847061536,2.27851251786264,1.96026535691132,2.25439174404714,1.97810597463938,1.92593867423238,2.26479562058885,2.0465010613571,1.95111611072699,2.75788409031006,2.16996259851411,1.93792614767358,2.10542893645458,2.12573375976354,2.15621242610467,1.93123768365174,2.00734908549947,2.08657434187098,2.19837031080372,1.96346743647865,1.90702836232125
"AT1G01320","FLL2|REC1",NA,"NM_001197955|NM_001331265|NM_100014|NP_001184884|NP_001321495|NP_171639",839293,"3702.AT1G01320.1","GO:0005737|GO:0110165|GO:0005622","261053_at",1,7.54600211211269,7.7314478167766,6.83270368919947,7.82152245429097,7.36841041669992,7.26838984353547,7.08794691362807,6.97525187348525,7.31036100846832,7.30253950889709,6.93467359502363,7.46673443460433,7.56708882268764,7.13755083719261,7.46574403669099,7.04161386247915,4.85933229533874,4.91001456645199,4.52723126664862,4.59779434134183,4.77949275259022,4.32244484481298,4.85296645450535,4.62497473450205,5.12578088210773,4.51447085964623,4.44313255043201,3.84953046620793,3.55564571336991,3.87880105515346,3.8749292682631,3.62575601608598,3.35270950751476,2.6658975232735,2.87311881048739,2.98193460627046
"AT1G01320","FLL2|REC1",NA,"NM_001197955|NM_001331265|NM_100014|NP_001184884|NP_001321495|NP_171639",839293,"3702.AT1G01320.1","GO:0005737|GO:0110165|GO:0005622","261054_at",1,6.59649921115231,6.96914222533392,6.00710232762685,7.43185691058183,6.33831655955341,7.09098274703757,2.45136042308934,2.63829023292112,2.84599205311164,2.63915042895035,2.58555052452627,3.09437245828966,2.67538482933708,2.77729980951502,2.88182232015633,2.40438115942987,2.43458418829502,2.14902791948924,2.4114475428426,2.05701973574982,2.17819591916211,2.48116114848955,2.35984898183366,2.18647033378865,2.07244603963401,2.09500928596708,1.96162367167566,2.01168257136612,2.20435220763849,2.03303662874702,2.07720897842853,2.14518597387824,2.00006337474281,2.23122087244263,2.24988132556665,2.03405992661775
"AT1G01340","ACBK1|ATCNGC10|CNGC10","member of Cyclic nucleotide gated channel family","NM_001197956|NM_100016|NP_001184885|NP_563625",838832,"3702.AT1G01340.2",NA,"261027_at",1,4.12050047358449,4.79315002661727,3.96902548763169,3.13035186360273,4.41370137502102,4.39989698513542,3.25679684121472,3.67530326012286,2.97654961781446,3.81494402193319,2.78500291817278,3.13884995788447,3.6054286498179,3.45587837872214,3.52405937221448,2.78533112745874,3.01119843041317,3.03108005144965,2.55244682880368,3.14240290741972,2.88086390559994,3.1613375584111,2.63989235465097,2.98999982303223,3.23306547305513,2.67474575185428,5.71787670114909,5.67988945600646,4.53669258781639,5.94885926956041,4.93751964557028,5.14436688513484,6.24234943916175,5.16437974854585,6.06258004659323,6.03336158922187
"AT1G01350|AT5G06420",NA,NA,NA,NA,NA,NA,"250736_s_at",2,6.97645117049376,7.11596700786208,6.84820389721146,7.14142457564656,7.07462698157585,6.61789394048148,6.32521951157089,6.36381262678209,6.13202781021566,6.26600976547058,6.0587153795376,5.56420643947848,6.15463902319691,6.26918651780008,6.25816055286904,6.26912023560158,6.82237773043235,6.76781640205636,6.55897503374482,6.57482047381708,6.57319472691853,6.58080967711791,6.69666152054878,6.71951921615549,7.20638118978847,6.65705736598385,6.69415769986968,7.01745044855464,6.77101071879653,6.75013913783215,6.74072041395154,6.81544736243915,6.67071708277902,6.76975714494909,6.68343547296798,6.34785956265331
"AT1G01360","PYL9|RCAR1","Encodes RCAR1 (regulatory components of ABA receptor).  Interacts with and regulates the type 2C protein phosphatases (PP2Cs) ABI1 and ABI2.  Functions as abscisic acid sensor.","NM_100018|NP_563626",838452,"3702.AT1G01360.1","GO:0031399|GO:0007165|GO:0019220|GO:0051246|GO:0043412|GO:0051171|GO:0044260|GO:0033993|GO:0036211|GO:0035303|GO:0050790|GO:0006793|GO:0071396|GO:0009755|GO:0006796|GO:0050789|GO:0051174|GO:1901701|GO:0009719|GO:0032870|GO:0006807|GO:0065009|GO:0051336|GO:0044267|GO:0019538|GO:0023052|GO:0043666|GO:0071704|GO:0008152|GO:0010033|GO:0051716|GO:0071495|GO:1901700|GO:0070887|GO:0071310|GO:0043170|GO:0010921|GO:1901564|GO:0006470|GO:0044237|GO:0007154|GO:0009987|GO:0044238|GO:0006464|GO:0080090|GO:0009737|GO:0050896|GO:0032268|GO:0009725|GO:0035304|GO:0042221|GO:0060255|GO:0050794|GO:0016311|GO:0065007|GO:0019222|GO:0031323|GO:0016788|GO:0038023|GO:0019902|GO:0016791|GO:0036094|GO:0005488|GO:0003824|GO:0019888|GO:0019899|GO:0004857|GO:0019212|GO:0004721|GO:0030234|GO:0042578|GO:0019208|GO:0031406|GO:0016787|GO:0060089|GO:0005515|GO:0098772|GO:0008289|GO:0043177|GO:0043167|GO:0043168|GO:0019903|GO:0004864|GO:0140096|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","261056_at",1,6.35097895278837,6.0067066189116,5.64150760549024,5.72548723524247,6.48797048449628,6.18818360427329,4.90885143102909,4.50008886614272,4.58778370121817,4.44010275445605,4.48544236134669,4.39996579284768,4.74584817279205,4.03265751064508,4.7324751132678,4.6835855148496,5.81587839511879,4.6638931943934,5.75016596070335,5.10665524249595,5.47106245420376,5.07336023115935,5.43164980701446,5.31995053086188,5.1133132751147,5.22260674999492,5.99028458265568,4.99424075436392,5.06554943324323,5.56060781690711,5.194890525314,5.44309217955435,5.45677110458384,5.9336404003372,5.42401643751545,5.78177109610574
"AT1G01370","CENH3|HTR12","Encodes a centromere-identifying  protein histone H3 variant. Localized at centromeres in both mitotic and  meiotic cells.","NM_001035850|NM_001331269|NM_001331270|NM_100019|NP_001030927|NP_001322867|NP_001322868|NP_563627",839104,"3702.AT1G01370.1","GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","261058_at",1,4.3235539504586,4.01083396598093,3.46789620487101,4.46326888535564,3.79182523183257,4.16490088120434,4.32007717782871,3.83823976376324,3.88075460587923,4.18481346687758,3.85439199341689,3.88995670962966,3.85961462043648,4.47303355687087,3.92390249999226,3.89365019313403,4.49267090401441,5.18601008408073,4.93028100989633,4.5184773125687,4.98257313153709,4.86065053694838,4.95540900524889,4.88554923076553,5.54112719924291,4.86094957278204,3.95420851880401,4.65367516141909,4.52553317679711,3.785844951484,4.01814394159016,4.57778402485637,4.21013565459565,4.38230043344548,4.23236095563292,4.31631830246979
"AT1G01380","ETC1","ETC1 is involved in trichome and root  hair patterning in Arabidopsis.","NM_001331271|NM_001331272|NM_100020|NP_001321146|NP_001321147|NP_171645",838096,"3702.AT1G01380.1","GO:0030154|GO:0048869|GO:0009987|GO:0032502|GO:1990837|GO:0043565|GO:0003676|GO:0000976|GO:0001067|GO:0005488|GO:0097159|GO:0003677|GO:0003690|GO:1901363|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","257490_x_at",1,4.05920497672629,4.45536555852176,5.18142735165378,3.51660231046359,4.24419576159245,4.31905545907152,2.60265004087607,2.5594542885054,2.70804519366173,2.50171764309288,2.62749889783354,2.51830777655043,2.31855765559651,2.56200313801706,2.56260056862218,2.25365673783177,2.44338765273601,2.41996046829788,2.85654080534321,2.43149802424622,2.87611164472213,2.4003460996589,2.50449261901775,2.31612168309761,2.73605109628425,2.38083081683544,3.50707872762796,3.4090839738754,4.95093396212071,3.22445569152004,4.30173490355117,3.73528922351023,4.21779255247206,4.24725629769647,3.58244631613648,4.1056203027898
"AT1G01390",NA,NA,"NM_001331273|NM_100021|NP_001322773|NP_171646",837790,"3702.AT1G01390.1",NA,"261046_at",1,2.02052266408482,2.1704295551817,2.25399782283601,1.83127259935234,1.95755807107874,1.9286485552626,2.10491164450962,2.32350414246882,2.20343947841785,2.4895980792628,1.9395186207725,2.10992894209355,2.20661324081714,2.00710037767483,2.42350000502905,2.13715494235328,1.85175512839861,1.74568056532585,1.58158218728309,1.91802053287868,1.8275948320485,1.81203906910425,1.7275456368968,1.89343559298189,2.16717201134181,1.82786813616312,1.94894815519932,1.67026040660074,2.03061914167221,2.01558973515595,1.81052746132574,1.83801826281308,1.85533593032171,1.63319690185015,1.73486050050363,1.9156341053042
"AT1G01410","APUM22|PUM22","Encodes a member of the Arabidopsis Pumilio (APUM) proteins containing PUF domain (eight repeats of approximately 36 amino acids each). PUF proteins regulate both mRNA stability and translation through sequence-specific binding to the 3' UTR of target mRNA transcripts.","NM_100023|NP_171648",837547,"3702.AT1G01410.1","GO:0050789|GO:0010608|GO:0060255|GO:0043170|GO:0065007|GO:0010467|GO:0010468|GO:0019222|GO:0071704|GO:0008152|GO:0003676|GO:0003729|GO:1901363|GO:0003723|GO:0005488|GO:0097159|GO:0005737|GO:0110165|GO:0005622","261047_at",1,1.97021283570828,1.90618782957367,1.82672063683816,1.9600731836722,1.88647631728621,2.41730924232898,1.81570153854826,1.88580362655709,1.90654707214587,1.66624299553838,2.03943838079474,1.84740376630169,1.95303462489398,1.96932188861528,2.16203500619058,1.74064485947947,1.90646495692931,1.8996813850811,1.92823428282653,2.02912320937951,1.77520442462677,2.28225664811404,1.87982116180902,1.75050276349085,1.90573440240921,1.93882403264739,1.8517663418603,1.98010227379135,1.87032536623986,1.66772213743344,1.58286126527633,1.96396870803743,1.90744166291027,1.9335186113139,1.63516770507446,1.80199338899406
"AT1G01420","UGT72B3",NA,"NM_001331274|NM_100024|NP_001322549|NP_171649",837503,"3702.AT1G01420.1",NA,"261048_at",1,3.10863032949566,3.02296308404354,3.2476352380955,3.27602872313501,3.01991841093075,2.87966863488843,3.6599645704851,3.21533476612932,3.43154848949919,3.38661312235955,3.88326714979046,3.27716281055543,3.9152880795064,3.39237050392453,3.4473435571562,3.6899021754509,3.2030259138544,2.97012367728327,2.98369241584491,2.80208332642081,2.93917460962663,2.89590424960781,2.92425920760438,3.03378824211192,3.25687949834701,2.81327417255048,3.08302433454578,2.36639041401622,2.72332202496251,2.81183477858375,2.48627909347444,2.80606521546223,2.67061019326981,2.13988081322043,2.79319704501425,2.5986845815939
"AT1G01430","MOAT3|TBL25","Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).","NM_100025|NP_171650",837247,"3702.AT1G01430.1","GO:0016746|GO:0016747|GO:0016740|GO:0016407|GO:0003824|GO:0008374|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0005794|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005886","261049_at",1,4.71520349942186,4.67234376956555,4.82913452356016,4.55405108034931,5.19038942865695,4.54733645704458,6.88405770644989,6.81393582152442,6.75588793222415,7.09986220347906,6.88264137134958,6.8227650937183,7.08023869413167,6.77324730748467,6.91494816538962,7.05811689689454,6.496466481502,6.08675256913772,6.03979847736427,5.9492724489128,6.1747660453069,6.41881844571172,6.44742404732289,6.36729795861893,6.17967141639082,6.0735695434092,6.11149675329418,5.99860922747236,6.11435292585642,6.11668505030244,5.99784884043827,5.97572336424289,6.23392812624456,6.23178381483802,6.0705389492928,6.29985678955374
"AT1G01440",NA,NA,"NM_100026|NP_171651",837155,"3702.AT1G01440.1",NA,"261052_at",1,5.02358284871011,5.17703516504369,4.40845092976321,5.11181958899629,5.30214973380535,4.36323099748626,4.13096952302641,4.27275962715269,4.22123078524784,4.24513785319451,4.04030424873744,3.90698878614414,4.16683807632532,4.01260480361304,4.16859178207351,4.19855438165376,3.97236897201088,3.85431959810767,4.04135604461077,3.8577480517426,3.73932575335167,3.71694005032728,3.92256196128545,3.87381383171956,3.89266989488693,3.86237850643529,3.65535804029665,3.88390442945628,3.85411376868867,3.8358037164826,3.908400900136,3.66844629421703,4.09359201748429,3.75381281997517,3.77115096342025,3.48752297025576
"AT1G01450",NA,NA,"NM_100027|NP_171652",837060,"3702.AT1G01450.1","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0065007|GO:0007154|GO:0009987|GO:0023052|GO:0016772|GO:0016740|GO:0016773|GO:0140096|GO:0003824|GO:0016301|GO:0004672|GO:0005737|GO:0110165|GO:0005622","259435_at",1,2.73808172350853,2.81425089650664,2.98551136650444,3.20549393181144,2.21853870705435,2.90762525439666,2.12982104504963,2.10741434789187,1.95909295866168,2.5049646449201,2.15069080117472,2.20616256744726,2.21930237371235,2.17374856824143,1.94210630743511,2.06528679319688,2.06865568195302,1.95691158579024,1.97665272841034,2.03234282135115,1.91620046294189,2.44270792215255,2.26021354921138,2.06618874638593,2.07171323115854,2.05346036554158,2.02074466904045,2.04703069060855,2.02760210436243,1.99635207637773,1.91884518889348,1.98024575431205,2.26426125380063,2.13729746008703,1.94095024547965,2.00808774390592
"AT1G01460","ATPIPK11|PIPK11","Type I phosphatidylinositol-4-phosphate 5-kinase, subfamily A.","NM_100028|NP_171653",839469,"3702.AT1G01460.1",NA,"259425_at",1,1.85699005732365,1.72016526525364,1.86170211415528,1.82327077768466,1.89796253413696,1.89596652476756,1.70532270271591,1.92070107986385,1.96285013093573,2.06403210564295,1.9811132801399,2.17671609986788,1.87141725462061,1.95844325790889,2.04594540509923,1.80116457197305,1.94613837584998,1.85159884256223,1.9285473833539,1.89332100433001,1.78703254529896,1.86322397397754,1.66918756783544,2.17199218855151,2.25686292281786,1.9503574822973,2.08947709666086,1.79081916704233,1.73022135734862,2.05955939763797,1.76971599549473,1.77646086249818,2.14419715005812,2.0516130768328,1.94038212893136,1.88240994949575
"AT1G01470","AtLEA14|LEA1|LEA14|LSR3","Encodes late-embryogenesis abundant protein whose mRNA levels are induced in response to wounding and light stress. Might be involved in protection against dessication.","NM_100029|NP_171654",837071,"3702.AT1G01470.1","GO:0005737|GO:0005829|GO:0110165|GO:0005622","259426_at",1,6.37022686834145,6.31074109199578,7.14652288109018,6.2572454864746,6.11184730880262,6.40190674663018,8.48607321500047,8.93933477342653,9.32471513088223,8.85370764339928,9.71248532018177,8.90385126031764,8.35970100756113,9.36266958432643,8.73542939090771,9.34923764585179,9.04176519641067,9.7869266455959,10.044705093704,9.67661695955496,9.91042533784061,9.55610874794927,9.48356706971055,9.96921212153584,9.19414672534512,9.78703170637975,9.17502215013594,9.29549384462927,9.73094875746963,9.55185281956309,9.6717900491029,9.24427887224598,9.13456293328791,9.3496502994851,9.06107703445327,9.13308836991682
"AT1G01480","ACS2|AT-ACC2","a member of the 1-aminocyclopropane-1-carboxylate (ACC) synthase (S-adenosyl-L-methionine methylthioadenosine-lyase, EC 4.4.1.14) gene family,  isolated from a flower-specific cDNA library.","NM_100030|NM_179241|NP_171655|NP_849572",837082,"3702.AT1G01480.1",NA,"259439_at",1,2.29577577569883,2.84648112048355,2.87993972240281,2.28750752836803,1.96835665986318,2.41496794632109,2.27318224209576,2.43234018790228,2.46967298379624,2.51828137398745,2.41408244997579,2.71724784318039,2.85896532015083,2.42819313277838,2.67731378837091,2.75480418444735,2.38262201647172,2.59229733901942,2.32307390027698,2.63523140736247,2.47807064794832,2.70220104378158,2.73069358444213,2.85634885173583,2.69564864119305,2.68438283548384,3.5765880107333,3.83616696276119,3.83357247716452,3.83650983385333,3.40171815606586,3.15234480846753,3.76472308902109,3.48575722190084,3.9485322631193,3.60411916540213
"AT1G01490","AtHMP01",NA,"NM_001035851|NM_001331275|NM_001331276|NM_100031|NP_001030928|NP_001321838|NP_001321839|NP_171656",839440,"3702.AT1G01490.1",NA,"259434_at",1,9.3029345896896,8.77682658187742,8.92249081334515,9.11371482313582,8.97659156808448,9.31134750982631,9.02283244100484,8.75657608368244,8.59136145696289,8.75310132320391,8.7520576304673,8.57709137938662,8.63473789991366,8.61098728636051,8.50056135375709,8.58558044493894,8.23794803464332,8.17336403910464,8.2429574272643,8.31762577843247,8.14878690414081,8.02414659539285,7.77607791282722,8.26945802706289,8.05618184674326,8.2164939987322,9.04405033390664,8.40981117281906,8.28929114143856,8.58383309735575,8.3723210988993,8.49255974688549,8.78065706485658,8.48094014606302,8.85964218614145,8.63469763468791
"AT1G01500",NA,NA,"NM_100032|NP_563628",839430,"3702.AT1G01500.1","GO:0043436|GO:1901564|GO:0044237|GO:0009987|GO:0006082|GO:0032787|GO:0044238|GO:0016054|GO:0044282|GO:0006807|GO:0009056|GO:0006520|GO:1901575|GO:0046395|GO:0019752|GO:0071704|GO:0072329|GO:0044281|GO:0008152|GO:0044248|GO:0003824|GO:0016491|GO:0016616","259436_at",1,6.06375659760171,5.99402810309688,5.96640567679033,5.33518182537671,5.68303218868969,5.35769700875673,4.70054756103658,4.31891598032089,4.37094046766673,4.51045052536309,4.42873500791261,4.55709411882509,4.88185533678638,4.49393340224428,4.47226711765893,4.94105098587517,3.69778374074618,3.53576497001532,3.61022782182251,3.72699810763713,3.80837256769125,3.70180676044192,3.95203096702217,3.47777206298318,3.87519429789721,3.84654497684035,4.3422787440467,4.02276065018175,3.9325192474091,4.42576069086888,3.97347714444218,3.94856640378835,4.51821031452605,4.27573683280064,4.53842122403131,4.4880121057207
