"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_HypocotylCC_WT_FLT_Rep1","Atha_Col-0_HypocotylCC_WT_FLT_Rep2","Atha_Col-0_HypocotylCC_WT_FLT_Rep3","Atha_Col-0_HypocotylCC_WT_FLT_Rep4","Atha_Col-0_HypocotylCC_WT_FLT_Rep5","Atha_Col-0_HypocotylCC_WT_GC_Rep1","Atha_Col-0_HypocotylCC_WT_GC_Rep2","Atha_Col-0_HypocotylCC_WT_GC_Rep3","Atha_Col-0_HypocotylCC_WT_GC_Rep4","Atha_Col-0_HypocotylCC_WT_GC_Rep5","Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep1","Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep2","Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep3","Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep1","Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep2","Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep3"
"AT4G22050",NA,NA,"NM_118326|NP_193936",828294,"3702.AT4G22050.1",NA,"254336_at",1,1.83597343116737,1.88998899472567,1.71148453775922,1.8497147398409,1.97498162049376,1.8260997450304,1.99064829180769,1.88073355036967,1.79066596457121,1.9443659820897,1.94513392370891,2.03315689039539,1.8724114781885,1.89302762919834,2.03765574675504,1.99083854946574
"AT4G22060","AtFDB29",NA,"NM_118327|NP_193937",828295,"3702.AT4G22060.1",NA,"254337_at",1,1.85270532186506,2.02959155273941,2.10404309092678,2.0224503835428,1.80255315688276,1.72968054508396,1.97340818873108,1.93048661752019,2.23754327607495,1.97009442464408,1.83591350511793,2.06356547754117,1.74736447985707,2.062124975943,1.8694733384942,1.93037091241116
"AT4G22070","ATWRKY31|WRKY31","member of WRKY Transcription Factor; Group II-b","NM_001341526|NM_001341527|NM_001341528|NM_118328|NP_001328880|NP_001328881|NP_001328882|NP_567644",828296,"3702.AT4G22070.1",NA,"254347_at",1,2.1473602448937,2.25211055902024,1.82616634514935,1.87992847883355,1.94672664173523,2.02008291628507,1.61760020935554,1.86651171020103,2.01130342067002,2.04611880485438,2.08869050376985,2.05697985405465,2.19386593006967,1.9968687582214,1.99465431340498,2.20517091392762
"AT4G22080|AT4G22090",NA,NA,NA,NA,NA,NA,"254338_s_at",2,1.79260401773947,2.01376241861875,1.71590125913285,1.79461017317135,2.11295327522463,1.92747286437952,1.8844967604543,1.7789940337584,1.90320359256099,1.76651154156358,1.82441356870648,2.14148570481457,1.66443102697242,1.74171279636031,1.60564384550457,1.79379196383386
"AT4G22100","BGLU3",NA,"NM_118331|NP_193941",828299,"3702.AT4G22100.1","GO:0016787|GO:0016798|GO:0015926|GO:0004553|GO:0003824","254339_at",1,2.00316191899686,2.23913093739879,2.13834158493168,2.28066489841364,2.16798222992719,2.21205595953915,2.10557178152,1.95482887891126,1.92651484076224,2.14064015151527,2.19462853616318,2.21162079103751,2.19088707649531,1.83127401204994,2.4193145031733,2.04055658391284
"AT4G22110",NA,NA,"NM_001341529|NM_118332|NM_202860|NP_001328577|NP_567645|NP_974589",828300,"3702.AT4G22110.2","GO:0010033|GO:0051716|GO:0070887|GO:1901700|GO:0044237|GO:0009987|GO:0050896|GO:1901701|GO:0044282|GO:0042221|GO:0009056|GO:0009636|GO:1901575|GO:0044281|GO:0071704|GO:0008152|GO:0044248|GO:0043169|GO:0005488|GO:0003824|GO:0008270|GO:0046914|GO:0046872|GO:0043167|GO:0016491|GO:0016616|GO:0005737|GO:0005829|GO:0110165|GO:0005622","254344_at",1,2.02987328220673,2.20040151060569,2.21115448821345,2.10353589168054,2.17681256848565,1.78209272631386,1.89117866640519,1.99164772645787,1.65222652839317,2.02254918573096,1.85710880760242,1.92876040770661,2.20514724302987,1.98114011643711,1.75150948558288,2.17085242984052
"AT4G22120","CSC1|OSCA1.2",NA,"NM_001084956|NM_001125555|NM_001125556|NM_001125557|NM_001203867|NM_118333|NP_001078425|NP_001119027|NP_001119028|NP_001119029|NP_001190796|NP_193943",828301,"3702.AT4G22120.2","GO:0005261|GO:0015318|GO:0022803|GO:0022857|GO:0005216|GO:0022839|GO:0022836|GO:0008324|GO:0015075|GO:0005227|GO:0005215|GO:0022890|GO:0015267|GO:0110165|GO:0071944|GO:0016020|GO:0005886","254340_at",1,2.29717619354794,2.74962654489045,2.34103358554541,2.44103834336222,2.8434061850162,2.30635371731333,2.35249539116045,2.43415154649187,3.20889082028527,2.55313855968979,2.62261531624074,2.5995677825231,2.8521084557036,2.47155623140449,2.70293218265613,2.71744160362552
"AT4G22130","SRF8",NA,"NM_001125558|NM_118334|NP_001119030|NP_193944",828302,"3702.AT4G22130.1","GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0006468|GO:0009987|GO:0006793|GO:0006464|GO:0044238|GO:0006796|GO:0006807|GO:0016310|GO:0044267|GO:0019538|GO:0008152|GO:0071704|GO:0110165|GO:0071944|GO:0016020|GO:0005886","254341_at",1,1.78639848187137,1.92868219195337,1.88247989060085,1.82077562074783,2.02525744385997,2.04736536434949,1.96274054192593,2.1851462438862,2.40118343564234,1.70739910831051,2.05443012398808,1.72696543599283,1.82130170284184,1.83127401204994,1.80681936924207,1.93301267857214
"AT4G22140","EBS",NA,"NM_001036618|NM_001341530|NM_118335|NP_001031695|NP_001320030|NP_193945",828303,"3702.AT4G22140.1",NA,"254342_at",1,5.16498780123613,4.79041570501192,5.32044755371433,5.49853951818865,5.11091998171903,5.39631254103041,5.25714102542811,5.53235381203589,5.23387876286693,5.09334433432773,4.72817065292268,4.66011982636298,4.98722858847533,4.75807738058514,4.73218412567721,4.52907536697449
"AT4G22150","PUX3","Arabidopsis thaliana CDC48-interacting UBX-domain protein (PUX3)","NM_118336|NP_193946",828304,"3702.AT4G22150.1","GO:0044085|GO:0016236|GO:0061024|GO:0044260|GO:0030163|GO:0006997|GO:0010256|GO:1901565|GO:0043632|GO:0061919|GO:0007033|GO:0006807|GO:0006508|GO:0009056|GO:1901575|GO:0010498|GO:0019538|GO:0044267|GO:0044248|GO:0071704|GO:0008152|GO:0022607|GO:0009057|GO:0019941|GO:0007030|GO:0043170|GO:0043161|GO:1901564|GO:0044237|GO:0016043|GO:0009987|GO:0006511|GO:0044238|GO:0070925|GO:0071840|GO:0061025|GO:0006996|GO:0044257|GO:0000045|GO:1905037|GO:0006998|GO:0051603|GO:0044265|GO:0006914|GO:0005515|GO:0005488|GO:0043130|GO:0005737|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0005829|GO:0110165|GO:0043226|GO:0043229","254348_at",1,3.19523731151746,3.16388514106788,3.01601171436431,3.11527655328838,3.28427233289912,2.95741824404155,2.85530142077789,2.6935584193407,2.74851665445385,3.13917172368521,3.14248849118006,3.06792217647729,3.28427233289912,3.34362404393938,3.00158616039969,3.22278805923969
"AT4G22160",NA,NA,"NM_118337|NM_179088|NP_567646|NP_849419",828305,"3702.AT4G22160.2",NA,"254362_at",1,1.81055504536492,1.8209007130677,2.02702802995388,1.86355742091337,1.75523049653695,1.97735790467636,1.86314950675771,1.71921477460157,1.83626318277001,1.68980307356184,1.87616703160933,1.79508486877437,1.90693351868968,1.85739180197118,1.91879522140519,1.89474711282671
"AT4G22190",NA,NA,"NM_118341|NP_567650",828310,"3702.AT4G22190.1",NA,"254356_at",1,5.78252714434252,5.70496704972985,5.69285787584191,5.23205033561984,5.07669587556014,5.82922790660682,5.94092169989115,5.99483573869498,5.57365163870354,5.4056746864826,5.34587050136972,5.05122934215514,5.51226209265895,5.59900565992621,5.28547853523917,6.16987214011728
"AT4G22200","AKT2|AKT2/3|AKT3|KT2/3","Encodes AKT2, a photosynthate- and light-dependent inward rectifying potassium channel with unique gating properties that are regulated by phosphorylation.  Expressed in guard cell protoplasts and in the phloem and xylem of aerial portions of the plant.  The channel can coassemble with another K+ channel, KAT1, in vitro.  In guard cells, AKT2/3 is responsible for the Ca2+ sensitivity of the K+ uptake channel.  In the phloem, it regulates the sucrose/H+ symporters via the phloem potential.  AKT2 belongs to the Shaker family K+ channels which include the following groups based on phylogenetic analysis (FEBS Letters (2007) 581: 2357): I (inward rectifying channel): AKT1 (AT2G26650), AKT5 (AT4G32500) and SPIK (also known as AKT6, AT2G25600); II (inward rectifying channel): KAT1 (AT5G46240) and KAT2 (AT4G18290); III (weakly inward rectifying channel): AKT2 (AT4G22200); IV (regulatory subunit involved in inwardly rectifying conductance formation): KAT3 (also known as AtKC1, AT4G32650); V (outward rectifying channel): SKOR (AT3G02850) and GORK (AT5G37500).","NM_001341531|NM_118342|NP_001328922|NP_567651",828311,"3702.AT4G22200.1",NA,"254305_at",1,1.56370803362558,1.90182978236634,1.78966362323368,1.75014097393625,1.7919439569152,1.94762585149745,2.23294796588549,1.72983591576721,1.78804823177128,1.80235645149383,1.65890549517241,1.81174848448886,1.73634765322028,1.53196428680516,1.61012545955558,1.87778076710965
"AT4G22212",NA,"Encodes a defensin-like (DEFL) family protein.","NM_118344|NP_567653",828313,"3702.AT4G22212.1",NA,"254361_at",1,2.65748919247967,2.04959988011103,2.49654544961355,2.55068182571155,2.36245977826555,2.63424275172165,2.40581149800083,2.45943183799923,2.24422160541145,2.24484676526713,1.97946445721236,2.66094223051627,3.8200392120424,2.29619451564468,2.31699521479303,2.00618707903407
"AT4G22220","ATISU1|ISU1","Encodes a mitochondrial protein similar to E.coli IscU.  In bacteria, IscU is a scaffold protein accepting sulfur and iron to build a transient Fe-S cluster,which is subsequently transferred to a target apoprotein.","NM_118347|NP_193953",828316,"3702.AT4G22220.1","GO:0006875|GO:0046916|GO:0098771|GO:0030003|GO:0055076|GO:0042592|GO:0055080|GO:0019725|GO:0048878|GO:0009987|GO:0006879|GO:0006873|GO:0055082|GO:0065008|GO:0050801|GO:0055072|GO:0065007|GO:0055065|GO:0043169|GO:0051539|GO:0008198|GO:0051540|GO:0051536|GO:0005506|GO:0005488|GO:0046914|GO:0046872|GO:0043167|GO:0031974|GO:0005737|GO:0043233|GO:0043231|GO:0005622|GO:0070013|GO:0005759|GO:0043227|GO:0005739|GO:0110165|GO:0043226|GO:0043229","254357_at",1,8.45823438927462,9.07600274437967,8.67333997985578,9.20243637392669,8.83456133405817,8.88862925692688,9.11401876325272,8.79577850593921,9.0810985964936,9.26188321041001,9.05642892387512,9.15666497148704,8.86629991829705,9.10335477493041,9.21037759319426,8.91419262175179
"AT4G22250",NA,NA,"NM_118351|NP_193956",828320,"3702.AT4G22250.1",NA,"254349_at",1,2.34426730818513,2.40350833893958,2.19042065625546,2.26295927923227,2.05155685135174,2.22041506400502,2.19189891228876,2.17043267248625,2.19053103167532,1.89852557695461,2.39249618974117,2.1653688713513,2.09180594740463,1.8760833690251,2.02306822332264,2.15388468688737
"AT4G22260","IM|IM1|PTOX","Similar to mitochondrial alternative oxidase.  im mutants have a variegated phenotype and fail to differentiate chloroplasts in the majority of their cells under high light intensity continuous illumination. The white tissues of immutans accumulate phytoene, a non-colored C40 carotenoid intermediate. This suggests that immutans controls, either directly or indirectly, the activity of phytoene desaturase (PDS), the enzyme that converts phytoene to zeta-carotene in higher plants. However, im is not the structural gene for PDS. It is located in the lumenar face of the thylakoid membrane. IM is expressed ubiquitously in plant tissues.","NM_118352|NP_567658",828321,"3702.AT4G22260.1","GO:0009060|GO:0045333|GO:0006091|GO:0055114|GO:0044237|GO:0009987|GO:0015980|GO:0008152|GO:0003824|GO:0016491|GO:0016679|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0005739|GO:0110165|GO:0043226|GO:0043229","254335_at",1,6.37479772052476,6.36549038043976,6.1811642158374,6.44733908161116,6.33797243971741,6.44028451653603,6.62492138797427,6.54849476169991,6.66546351276629,6.54224822609221,6.2278567336337,6.40497449452838,6.17993691934493,6.32887593500547,5.95966396832322,6.11236311822012
"AT4G22270","ATMRB1|MRB1","Encodes a plasma membrane protein involved in the positive regulation of organ size development.  Overexpression results in organ size enlargement.","NM_001341533|NM_118353|NP_001329910|NP_567659",828322,"3702.AT4G22270.1",NA,"254304_at",1,2.2631958894073,2.36201453032871,1.64352957537096,1.94907493673022,2.05454220664617,1.93372912181435,1.99801413535892,2.0321574721501,2.08916848648945,2.11519288340028,2.04093509322736,2.19213201783996,1.91770322603216,1.83473373265629,2.20794295593948,2.16928891450641
"AT4G22280",NA,NA,"NM_118354|NM_202861|NP_193959|NP_974590",828323,"3702.AT4G22280.1",NA,"254350_at",1,2.83250127120602,2.48980149421126,2.91050349989283,2.64240482145521,2.40607439240725,3.11844675138491,2.90469280704667,2.95818055853852,2.60214296536998,2.8910924522464,2.58466215870176,2.70998424008104,2.64765220844391,2.92369001474529,2.80879018718255,2.7536672841911
"AT4G22300","TIPSY1","encodes a carboxylesterase that inhibits AvrBsT-triggered phenotypes in Arabidopsis","NM_118356|NP_193961",828325,"3702.AT4G22300.1",NA,"254351_at",1,3.30486474672689,3.17674717747499,3.19837929211753,3.53357403957906,3.27917621975962,3.5529274450047,2.89333432578409,3.34832264588702,3.61039170475894,3.41460613822937,2.35455613228111,2.84406297728716,2.45416024545761,2.89140341748771,2.38300272931774,2.43753815471873
"AT4G22310","MPC3",NA,"NM_118357|NP_193962",828326,"3702.AT4G22310.1","GO:0015718|GO:0055085|GO:0015711|GO:0015849|GO:0006811|GO:0006810|GO:0046942|GO:0009987|GO:0034220|GO:1905039|GO:0098656|GO:0006839|GO:0051179|GO:0071702|GO:0051234|GO:0006820|GO:1903825|GO:1990542","254358_at",1,5.99759049630937,5.79321636902127,6.16533048430032,5.7901143555973,5.93820309751755,6.24017421520967,5.69294261700004,6.02768119353403,6.01465693264434,5.87539340190615,6.03398761276972,5.84232491398209,6.0701874274551,6.21913920800399,5.89016084642382,5.8173486477947
"AT4G22320",NA,NA,"NM_001203869|NM_118358|NP_001190798|NP_193963",828327,"3702.AT4G22320.1",NA,"254352_at",1,2.37020035852,2.17384575717005,2.02667512515409,2.05673196468846,2.03659875002154,2.22251437765812,2.08540369868618,1.86261857885622,2.41332112459911,2.19776976165009,2.32858154863591,2.57849022223017,2.22389557366918,2.20947488059797,2.01519758505357,2.40252297977543
"AT4G22330","AtACER|ATCES1","Encodes AtCES1 for Acyl-CoA independent ceramide synthase.","NM_118359|NP_567660",828328,"3702.AT4G22330.1",NA,"254306_at",1,6.52009332135138,6.23603199865442,6.50725172527996,6.26403726461664,6.50634822815212,6.80999861391351,6.53957687869745,6.68667867695229,6.41877453440738,6.67512838731491,6.41063904567609,6.13791056324868,6.33330815893048,6.7902749860762,6.17547102832389,6.56046678913843
"AT4G22340","CDS2",NA,"NM_001036620|NM_118360|NM_202862|NP_001031697|NP_193965|NP_974591",828329,"3702.AT4G22340.3",NA,"254360_at",1,2.69620583065263,2.62421459829335,2.39477372480777,2.18289245867169,2.39463413789761,2.53759808194959,2.04101453786178,2.39534858093686,2.08486164597299,2.50561260282478,2.5918793051285,1.9954332854159,2.09603832455346,2.55090176228731,2.40598851429573,2.09058609381906
"AT4G22350|AT4G22285",NA,NA,NA,NA,NA,NA,"254353_s_at",2,5.54588929418363,5.20356281814045,5.87461319285447,5.61926456230492,4.8169618032212,5.80720437297925,5.06204620493334,5.50903233637753,5.37282252687105,5.53469030281663,5.30281729808761,4.82440775238114,5.41216503301665,5.19116299382956,5.40046047012112,5.2853680729811
"AT4G22360",NA,NA,"NM_118362|NP_567661",828331,"3702.AT4G22360.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0006357|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0006366|GO:0019222|GO:2000112|GO:0031323|GO:0001228|GO:0003700|GO:0003676|GO:0000976|GO:0000977|GO:0001067|GO:0005488|GO:0003690|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0001216|GO:0098772|GO:1901363|GO:0000981|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","254359_at",1,4.81423159614589,4.43072137623051,5.44897757761091,5.97138310511168,4.49424860962514,5.60411932087034,5.314579232943,5.59999791080825,4.92298815088684,5.51450052777042,6.29741709778862,5.26580642094491,5.50187304216178,5.60678749249202,6.17158460391594,5.75925305167848
"AT4G22370",NA,NA,"NM_001341538|NM_001341539|NM_001341540|NP_001320031|NP_001328581|NP_001328582",828332,"3702.AT4G22370.1",NA,"254354_at",1,1.7621597011592,1.71218677092954,1.56184938693232,2.01721647092787,1.75740437812554,1.64281872432796,2.09225116266342,1.83912761160701,1.73100114769185,1.6483003138579,1.73332088466352,1.76329411987908,1.60702870437088,1.92251608290141,1.74352070791099,1.87842353359812
"AT4G22380",NA,NA,"NM_118364|NP_193969",828333,"3702.AT4G22380.1","GO:0006725|GO:0046483|GO:0044085|GO:0016070|GO:0043170|GO:0006364|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0042273|GO:0006139|GO:0044238|GO:0071840|GO:0034660|GO:0090304|GO:1901360|GO:0034470|GO:0006807|GO:0016072|GO:0022613|GO:0042254|GO:0000470|GO:0008152|GO:0071704|GO:0003676|GO:0003723|GO:1901363|GO:0005488|GO:0097159|GO:0043232|GO:0005737|GO:1990904|GO:0043228|GO:0022626|GO:0032991|GO:0022625|GO:0005622|GO:0015934|GO:0005829|GO:0110165|GO:0043226|GO:0005840|GO:0043229|GO:0044391","254355_at",1,3.71631895955667,4.54450012291945,4.48219984422813,4.17563628246235,4.5637669789369,4.13389184958609,4.40806923110329,3.97952668815489,4.46705984038035,4.42620879174034,4.85765643555981,4.33236485691517,4.47080615992066,5.73282478931471,4.64059439676054,5.23177242793452
"AT4G22390",NA,NA,"NM_001341541|NM_118365|NP_001328662|NP_193970",828334,"3702.AT4G22390.1",NA,"254309_s_at",1,1.76319832661041,1.74706361739987,1.79149324547426,1.79646126144363,1.7437797999069,1.62125077630928,2.13718585529094,1.8095416872538,1.88447908341563,1.5582860184612,1.94785204635675,2.07931913995709,1.63018174329983,1.76718738675203,1.76577067617328,1.81701415561658
"AT4G22400",NA,NA,"NM_118366|NP_193971",828335,"3702.AT4G22400.1",NA,"254307_at",1,1.92043364160756,2.33539474860624,1.92621579506865,2.06029355026463,2.31392164840974,2.1091558011641,2.05879111311227,2.0551572668434,1.8158139524002,1.85955231522687,1.98278418242207,2.08710644138031,2.16488184906346,2.08146074739715,1.81471441986605,2.1126465312213
"AT4G22410",NA,NA,"NM_001341542|NM_001341543|NP_001320032|NP_001329946",828336,"3702.AT4G22410.1",NA,"254308_at",1,1.80342165808245,1.92994249597727,1.98481357484425,1.9943006784942,1.82871528700192,1.91267631544709,1.7865328338368,1.81074486221229,2.00249284180723,1.87397643303735,1.89623296363708,1.89104082765159,1.86234978342466,1.84643706032532,1.75279411585171,1.85189591798655
"AT4G22430",NA,NA,"NM_118369|NP_193974",828338,"3702.AT4G22430.1",NA,"254310_at",1,1.8582774565362,1.90342859214327,1.89205977908242,2.0983858727307,1.77920586792404,1.70636308783941,1.9798280980572,2.05095071160951,1.7971867110776,1.98792261913054,1.93523631378138,1.95163207350536,1.88411758235631,2.15163794373906,2.4428465730837,1.80637344330984
"AT4G22440",NA,NA,"NM_118370|NP_193975",828339,"3702.AT4G22440.1",NA,"254311_at",1,1.76904290299842,1.65397732966076,1.93238205800032,1.84555790729528,1.85314976728533,1.71154188762683,2.06248186958445,1.70680449655945,1.60414661746185,1.80372052828639,2.10571388214872,1.98283177345445,1.76562408567109,2.16689413723317,1.85430602330815,1.81634030309867
"AT4G22460",NA,NA,"NM_118372|NP_193977",828341,"3702.AT4G22460.1",NA,"254313_at",1,1.79089874643788,1.85159974479593,1.77964992249937,1.62795688150144,1.99511191908095,1.78543590738718,1.82450333568542,1.80805792894513,1.95175943695489,1.62349010349048,1.81423406034762,1.72696543599283,1.91774994766873,1.87799150199032,1.70841283559091,1.76225357926416
"AT4G22470","AtDHyPRP1|DHyPRP1",NA,"NM_118373|NP_193978",828342,"3702.AT4G22470.1",NA,"254314_at",1,2.09385580666417,1.94175479276413,1.93411914506451,2.0281042172255,1.97561363910015,2.17886826789643,2.02710397855381,1.912942069367,1.93411914506451,1.71798675718435,1.85573556321888,1.98074576005448,2.03953794232067,2.37350378794448,2.22709415720298,1.75924954158531
"AT4G22475",NA,NA,NA,NA,NA,NA,"254315_at",1,4.17958839210421,4.02803730885908,4.48863276030493,4.38432985309189,4.56498274650594,4.58246910610625,4.27023463503341,4.76863244536783,4.37923338702551,4.07769949162338,3.87630206273602,4.18329307645083,4.24185692179617,4.44714056261599,4.17280933500695,3.88296366896077
"AT4G22490",NA,NA,"NM_118375|NP_193980",828344,"3702.AT4G22490.1",NA,"254327_at",1,1.90071914178326,2.40312546531638,1.9324991616077,1.97147703188319,1.99511191908095,2.02623489187562,2.4273596452136,1.8729189585095,2.02986982525199,1.8277507071809,2.00853572471666,2.11454738443692,2.01770269622441,2.05344044329182,1.97820969149656,2.40826314628124
"AT4G22495",NA,NA,NA,NA,NA,NA,"254316_at",1,2.40540552158998,2.21602258073487,2.35827548762713,2.47856545519554,2.20649193516457,2.11085414953167,2.21306294517461,2.49667029292245,2.1582402188222,2.21086090096423,1.98016688437685,1.95163207350536,2.46033789892605,2.14960103700121,2.04903863680951,1.84290470826986
"AT4G22530",NA,NA,"NM_001341551|NM_118379|NP_001329270|NP_193984",828348,"3702.AT4G22530.1",NA,"254318_at",1,5.57638476982346,5.77473458645857,5.65651817005064,4.55322689843477,3.98122333794683,5.63630945816232,5.44827576078619,4.36790297273135,5.45431149444231,4.03860205796952,6.61809018186416,5.84578523334773,6.84421152409444,5.97659969857127,6.51936551829905,6.89338330720609
"AT4G22540","ORP2A",NA,"NM_001036621|NM_001203871|NM_001341552|NM_001341553|NM_118380|NM_202863|NP_001031698|NP_001190800|NP_001328217|NP_001328218|NP_567662|NP_974592",828349,"3702.AT4G22540.1","GO:0008289|GO:0005215|GO:0005488|GO:0097159|GO:0005319|GO:0005496|GO:0032934|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0005829|GO:0110165|GO:0016020|GO:0043226|GO:0043229","254329_at",1,1.9390045757727,1.87317999668778,1.87615933361988,1.83353819907297,1.92918737167985,1.85409512439638,1.88292836485998,1.93657148516117,2.24319316125011,1.99281658695813,1.97459540018982,1.98412429011614,1.87230925967363,1.92757798191475,1.88930653285569,1.92304535496634
"AT4G22560",NA,NA,"NM_118382|NP_193987",828352,"3702.AT4G22560.1",NA,"254319_at",1,1.91159084014369,2.08669383684715,2.18113432121786,1.98396550229273,1.78888474632601,1.98883032217235,1.72344654104205,2.02148085665948,2.48084435181644,2.10588694394876,2.21413019861733,2.1520550937316,1.92829941329577,1.5843631757012,1.76236163893942,2.03654276149636
"AT4G22570","APT3","Encodes an adenine phosphoribosyltransferase (APT; EC 2.4.2.7), which is a constitutively expressed enzyme involved in the one-step salvage of adenine to AMP. APT3 has higher affinity for zeatin, isopentenyladenine and benzyladenine than APT1 but lower Vmax than APT1.","NM_001341554|NM_118383|NP_001329095|NP_193988",828353,"3702.AT4G22570.1","GO:0016740|GO:0016757|GO:0016763|GO:0003824|GO:0005737|GO:0005829|GO:0110165|GO:0005622","254328_at",1,2.01509546526152,1.97166935500008,1.84955205076136,1.72875010911264,2.12548734720842,1.78633752379622,2.03604473774778,1.75348526060655,1.76809367806086,1.75954781542365,1.74517216546392,1.97890986467112,1.79389274014169,1.74448242581817,1.75017964810515,1.69438145961547
"AT4G22580",NA,NA,"NM_118384|NP_193989",828354,"3702.AT4G22580.1",NA,"254320_at",1,1.60437207295364,1.71919966248869,1.76008887742543,1.77436150580862,1.64501919092716,1.72615816311175,1.81743950621545,1.54329668507561,1.66025261367287,1.62230905228435,1.86616313785686,1.77202224070914,1.81743950621545,1.81033808871593,1.92577168111208,1.78838108678774
"AT4G22590","TPPG",NA,"NM_118385|NP_193990",828355,"3702.AT4G22590.1","GO:0016051|GO:0044262|GO:0009312|GO:0034637|GO:0044237|GO:0044249|GO:0009058|GO:1901576|GO:0009987|GO:0005975|GO:0008152|GO:0071704|GO:0044238|GO:0016787|GO:0016788|GO:0016791|GO:0003824|GO:0042578","254321_at",1,3.06277328487638,2.89416267996261,3.05431361743532,3.67406029822478,2.87025445987045,3.04247745218017,2.99046534226011,3.26329082273152,3.31423662139223,3.44313990285715,3.203173283894,3.19101877461286,3.02353978484889,2.83277946723693,3.07410067923874,2.83935556443813
"AT4G22600","INP1",NA,"NM_118386|NP_193991",828356,"3702.AT4G22600.1",NA,"254322_at",1,1.88189477440249,1.89511761529541,1.96138199621089,1.91329624047332,1.94707337228737,1.66610536270905,2.00322295978497,2.06924129977255,2.02986982525199,2.07958193869742,2.08347242120051,1.78727667778185,2.08575077214896,1.9028087725982,2.08682946431221,1.89913223978963
"AT4G22610",NA,NA,"NM_118387|NP_193992",828357,"3702.AT4G22610.1",NA,"254326_at",1,2.20012159843941,2.08708885373173,2.14710876873927,2.17862118896542,2.38386796093024,1.76889474021616,2.2062509718155,1.97297055024973,2.02550260267012,1.98741257501548,2.04558585477066,2.26305418178111,2.03530414960715,1.95870843579977,1.78287482353048,1.92292607421401
"AT4G22620","SAUR34",NA,"NM_118388|NP_193993",828358,"3702.AT4G22620.1",NA,"254323_at",1,2.03870442572461,2.1966058712815,1.92809563023,1.93717981047527,1.88930653285569,1.94288556162502,1.56476015342467,1.81056014202503,1.901710643699,1.8891424140683,1.81352164494121,2.03501040469429,2.23216291335706,2.01287171159028,1.93932418591464,2.04318551060709
"AT4G22640",NA,NA,"NM_001341557|NM_118390|NP_001328070|NP_193995",828360,"3702.AT4G22640.1",NA,"254324_at",1,1.80150286015382,1.905690702844,1.8754017972199,1.71110426979756,1.95344289752155,1.86111049757154,1.7720317518381,1.67269308080372,1.73452119847863,1.82050028680537,1.84366313457169,2.03929048813173,1.66439475730953,2.09502392551742,1.69969044892351,1.99550650350908
"AT4G22650","LTPG34",NA,"NM_118391|NP_193996",828361,"3702.AT4G22650.1",NA,"254325_at",1,1.83626800570176,2.10039629994823,1.91996120080389,1.84151587474969,1.8853269440708,1.74809244802789,2.02720662043734,1.8689483623855,1.68591017447921,2.11369082361082,1.90879937586579,1.73569533140405,1.77564026029164,2.04991760568526,2.21755237940695,2.02188794611123
"AT4G22670","AtHip1|HIP1|TPR11",NA,"NM_118393|NP_567663",828363,"3702.AT4G22670.1","GO:0071840|GO:0022607|GO:0044085|GO:0061077|GO:0006457|GO:0065003|GO:0006458|GO:0016043|GO:0009987|GO:0043933|GO:0005515|GO:0031072|GO:0005488","254275_at",1,8.86384493568777,8.22473856782103,8.90288132311776,8.9815574349715,8.9645080627288,9.25527285573608,8.30431167236523,9.24690527506933,8.95974534429839,8.417257884257,8.11313196054209,7.97680209306742,8.04233885609304,8.04461667210092,8.01214098093747,7.98997024779115
