"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col-0_HypocotylCC_ARG1-KO_FLT_Rep1","Atha_Col-0_HypocotylCC_ARG1-KO_FLT_Rep2","Atha_Col-0_HypocotylCC_ARG1-KO_FLT_Rep3","Atha_Col-0_HypocotylCC_ARG1-KO_FLT_Rep4","Atha_Col-0_HypocotylCC_ARG1-KO_GC_Rep1","Atha_Col-0_HypocotylCC_ARG1-KO_GC_Rep2","Atha_Col-0_HypocotylCC_ARG1-KO_GC_Rep3","Atha_Col-0_HypocotylCC_ARG1-KO_GC_Rep4","Atha_Col-0_HypocotylCC_WT_FLT_Rep1","Atha_Col-0_HypocotylCC_WT_FLT_Rep2","Atha_Col-0_HypocotylCC_WT_FLT_Rep3","Atha_Col-0_HypocotylCC_WT_FLT_Rep4","Atha_Col-0_HypocotylCC_WT_FLT_Rep5","Atha_Col-0_HypocotylCC_WT_GC_Rep1","Atha_Col-0_HypocotylCC_WT_GC_Rep2","Atha_Col-0_HypocotylCC_WT_GC_Rep3","Atha_Col-0_HypocotylCC_WT_GC_Rep4","Atha_Col-0_HypocotylCC_WT_GC_Rep5"
"AT5G05740","ATEGY2|EGY2","S2P-like putative metalloprotease, also contain transmembrane helices near their C-termini and many of them, five of seven, contain a conserved zinc-binding motif HEXXH. Homolog of EGY1. Each of the EGY1 and EGY-like proteins share two additional highly conserved motifs, the previously reported NPDG motif (aa 442454 in EGY1, Rudner et al., 1999) and a newly defined GNLR motif (aa 171179 in EGY1). The GNLR motif is a novel signature motif unique to EGY1 and EGY-like proteins as well as other EGY1 orthologs found in cyanobacteria.","NM_001203303|NM_120656|NM_203007|NP_001190232|NP_196193|NP_974736",830458,"3702.AT5G05740.1",NA,"250739_at",1,2.46189386928982,2.64206255318271,2.7681561557806,2.49358023252025,2.48103464400891,2.51731325183137,2.52257543566263,2.14520736823721,2.37209688707039,2.50545617561391,2.47679823276898,2.51333275627433,2.71993438208435,2.42311054366095,2.44079546362147,2.46792662624886,2.39749608947116,2.45404211221783
"AT5G05750",NA,NA,"NM_120657|NP_196194",830459,"3702.AT5G05750.1","GO:0071218|GO:0044260|GO:0030163|GO:1901565|GO:0043632|GO:0006807|GO:0006508|GO:0009056|GO:0010498|GO:1901575|GO:0044267|GO:0019538|GO:0044248|GO:0071704|GO:0008152|GO:0010033|GO:0009057|GO:0019941|GO:0051716|GO:0034976|GO:0061077|GO:0070887|GO:0043170|GO:0071310|GO:0043161|GO:1901564|GO:0044237|GO:0036503|GO:0010243|GO:0009987|GO:0035967|GO:0044238|GO:0006511|GO:1901698|GO:0050896|GO:0006950|GO:0042221|GO:0006457|GO:0044257|GO:0035966|GO:0006458|GO:0030433|GO:0044265|GO:0033554|GO:0051603|GO:0031072|GO:0005515|GO:0005488|GO:0030544|GO:0005737|GO:0012505|GO:0043231|GO:0005622|GO:0042175|GO:0005773|GO:0043227|GO:0031090|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005789|GO:0005886","250755_at",1,6.51020105447813,6.49454615363865,6.72241716547358,6.47167210876911,6.53314103769902,6.41947872998188,6.66086116209159,6.58086551286286,6.98064267468592,6.77721252545901,6.83842772487036,6.70900402926828,6.78639531965365,6.73944614271527,6.85253685476469,6.74449473871987,7.06694358031047,7.00163790184958
"AT5G05760","ATSED5|ATSYP31|SED5|SYP31","A SNARE protein (ortholog of syntaxin 5), a membrane fusion machine component involved in cytokinesis","NM_120658|NP_196195",830461,"3702.AT5G05760.1","GO:0006888|GO:0006906|GO:0051641|GO:0051640|GO:0033036|GO:0061024|GO:0034613|GO:0090174|GO:0006810|GO:0071705|GO:0016192|GO:0016043|GO:0015833|GO:0009987|GO:0048193|GO:0045184|GO:0008104|GO:0051179|GO:0042886|GO:0071840|GO:0071702|GO:0070727|GO:0061025|GO:0051234|GO:0006996|GO:0015031|GO:0051649|GO:0006886|GO:0016050|GO:0046907|GO:0048284|GO:0060090|GO:0005515|GO:0005488|GO:0000149|GO:0030674|GO:0098588|GO:0098796|GO:0043231|GO:0005794|GO:0031201|GO:0005773|GO:0031090|GO:0071944|GO:0110165|GO:0043226|GO:0016021|GO:0016020|GO:0043229|GO:0005737|GO:0031224|GO:0032991|GO:0012505|GO:0005622|GO:0043227|GO:0000139|GO:0005886","250740_at",1,4.68629709003762,4.98036359745364,5.73082991965241,5.17574789840219,5.28499627881692,5.3231433831944,5.59644594060015,5.40309192006842,5.27494613743871,5.51268649158656,5.27265472696543,5.08311993587841,4.98614273969657,5.37532209151539,5.69749715920856,5.35233259114404,5.64117317219703,5.6259127774367
"AT5G05780","AE3|ATHMOV34|RPN8A","Encodes a putative 26S proteasome subunit RPN8a.  The function of RPN8a and other 26S subunits may be required for specifying leaf adaxial identity.","NM_001203304|NM_120660|NP_001190233|NP_196197",830463,"3702.AT5G05780.1","GO:0009057|GO:0019941|GO:0043170|GO:0043161|GO:0044260|GO:0030163|GO:1901564|GO:1901565|GO:0044237|GO:0009987|GO:0044238|GO:0006511|GO:0043632|GO:0044257|GO:0006807|GO:0006508|GO:0009056|GO:1901575|GO:0010498|GO:0044267|GO:0051603|GO:0019538|GO:0044265|GO:0044248|GO:0008152|GO:0071704|GO:0000502|GO:1905369|GO:1905368|GO:0032991|GO:0005622|GO:1902494","250749_at",1,7.8840427003559,7.85689934997661,8.42691434441112,8.02212919880495,8.34096763738281,8.39483153378072,8.45197015966141,8.45290766411888,8.25816641108133,8.50427612473023,8.1944075542852,8.25617545957726,8.26248813764573,8.28046755952981,8.48771275763485,7.96431952266486,8.58600621159754,8.19454435519224
"AT5G05790",NA,NA,"NM_001342835|NM_120661|NP_001332439|NP_196198",830464,"3702.AT5G05790.1",NA,"250741_at",1,1.86380411629006,1.97279469465881,2.13783612133741,2.03666491890502,1.96150400506052,2.12220621447818,2.10869012945991,2.04167239161558,2.03306373581503,1.84582705888645,1.91984279713024,1.97957254421959,1.92926169099488,2.00901909619119,2.1788420258147,1.85307097720111,2.14568580650429,1.8086677334405
"AT5G05800",NA,NA,"NM_001085067|NM_001342836|NM_001342837|NM_001342838|NM_120662|NP_001078536|NP_001332325|NP_001332326|NP_001332327|NP_196199",830465,"3702.AT5G05800.2",NA,"250742_at",1,5.04286520998904,5.23992803383069,5.29021193859671,5.13903733639895,5.30498506204284,5.25084038744547,5.51562368632195,5.16271325222738,5.13904774633883,5.33667419567408,5.01009291106862,5.18666449749358,5.22325697462529,5.24611652690434,5.50765561345805,5.64309352629015,5.36197087250701,5.64593453027711
"AT5G05820","UUAT3",NA,"NM_120664|NP_196201",830467,"3702.AT5G05820.1","GO:0015291|GO:0015297|GO:0022857|GO:0005215|GO:0022804|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0005794|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0016020|GO:0043226|GO:0043229|GO:0005886","250743_at",1,2.65016293034864,2.70521956867008,2.70863906640942,2.55721889255196,2.54991897959011,2.62915896671626,2.76622066690697,2.55350443895265,2.63840772245413,2.88662282610241,2.77226089578938,2.55444553226168,2.9337591355767,2.61337217897857,2.69584861486319,2.44152373493118,2.8467314991691,2.69346436077557
"AT5G05840","BDR6",NA,"NM_120666|NP_196203",830469,"3702.AT5G05840.1",NA,"250744_at",1,1.95136340409914,1.83992185228471,1.91778809270958,1.76579255306835,1.81644208133787,1.73897869833148,1.75566768924224,1.72860986291349,2.05938378142994,2.12308763934686,1.87983778569785,1.77717379325168,1.92114866262264,1.7644707499247,1.74724882058661,1.82264444208854,1.84885661358861,1.88471274396067
"AT5G05850","PIRL1","Encodes PIRL1, a member of the Plant Intracellular Ras-group-related LRRs (Leucine rich repeat proteins). PIRLs are a distinct, plant-specific class of intracellular LRRs that likely mediate protein interactions, possibly in the context of signal transduction. PIRL1 (AT5G05850) and PIRL9 (AT3G11330) are genetically redundant and are required for differentiation of microspores into pollen.","NM_120667|NP_196204",830470,"3702.AT5G05850.1",NA,"250745_at",1,3.16174966378172,3.3371437164387,2.75833292110596,2.95606379477028,2.6739706838511,2.63169955569308,2.8113355194163,2.65631080064083,3.13564506938713,2.90927480527272,2.86909598541272,2.98740476913975,3.13791541138646,2.89754874892071,2.88700976129546,2.95606379477028,3.16272083685541,3.15863873498179
"AT5G05860","UGT76C2",NA,"NM_120668|NP_196205",830471,"3702.AT5G05860.1","GO:0016758|GO:0035251|GO:0016740|GO:0016757|GO:0046527|GO:0003824|GO:0008194","250753_at",1,5.76661216109005,5.13109350517845,5.48763351346115,5.32201824051658,5.71780000238703,5.35518782712213,5.29780534307698,5.43478357048625,6.38886617053198,6.37524031796224,6.33452136522686,6.05992047208738,6.07236032039964,6.09457104777872,6.22527931658736,6.28631289043171,6.13196604724409,5.8594114010693
"AT5G05870","UGT76C1",NA,"NM_120669|NP_196206",830472,"3702.AT5G05870.1","GO:0016758|GO:0035251|GO:0016740|GO:0016757|GO:0046527|GO:0003824|GO:0008194","250750_at",1,1.81771754893334,1.8361188724222,1.94923552520957,2.03255835131516,2.14275141992126,2.29263691436205,1.92858409411613,1.81166723517788,2.19057930193578,2.18521423940463,2.22171172350727,2.02897701578071,2.45114250184625,2.19403924073243,1.99815610233714,2.10803973912501,2.11100225711382,2.05086931749619
"AT5G05880","UGT76C4",NA,"NM_120670|NP_196207",830473,"3702.AT5G05880.1","GO:0016758|GO:0035251|GO:0016740|GO:0016757|GO:0046527|GO:0003824|GO:0008194","250746_at",1,5.03096217635219,4.79303075558856,4.93372049522715,4.59482452255487,4.92311477792745,4.53166819915695,4.629444167542,4.42417458765977,5.47700230170699,5.44979443514145,6.38413808867888,5.20050395938693,5.26140113106279,5.11568784084238,4.53196863264004,5.27838560645611,5.27025900095923,5.44060527585628
"AT5G05890","UGT76C5",NA,"NM_120671|NP_196208",830474,"3702.AT5G05890.1","GO:0016758|GO:0035251|GO:0016740|GO:0016757|GO:0046527|GO:0003824|GO:0008194","250751_at",1,1.81843727347864,2.05878555187225,2.11088488981535,1.79788801992701,2.05953945082083,2.18852216626564,2.48647243225364,2.21427882250423,2.07643448119798,2.07124895175707,2.06404923788567,2.30790175179902,2.08814596352195,2.08073683181887,2.07877755874125,2.10411433962457,1.93750229475646,2.48235212477075
"AT5G05900",NA,NA,"NM_120672|NP_196209",830475,"3702.AT5G05900.1","GO:0016758|GO:0035251|GO:0016740|GO:0016757|GO:0046527|GO:0003824|GO:0008194","250747_at",1,2.03725091327359,2.14774807722057,1.89559359651287,2.26009365122056,2.25933030853481,2.03418868449249,1.95762600089193,2.01841133284103,1.88710918275174,2.11896520266925,1.94144847980263,2.01175726774348,1.96919597074574,2.36189628113987,1.80998223559545,2.04964432194403,1.99814652949037,1.9231570590301
"AT5G05920","DHS|EDA22","Encodes a deoxyhypusine synthase.","NM_001342839|NM_001342840|NM_120674|NP_001318486|NP_001330195|NP_196211",830477,"3702.AT5G05920.1","GO:0018205|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0051604|GO:0036211|GO:0010467|GO:0044237|GO:0018193|GO:0009058|GO:0009987|GO:0006464|GO:0044238|GO:0006807|GO:0044267|GO:0019538|GO:0071704|GO:0008152|GO:0016740|GO:0016765|GO:0003824|GO:0005737|GO:0110165|GO:0005622","250706_at",1,3.35265421994791,3.2407931596354,3.28190476245936,3.31299947098767,3.09333775868933,2.84087657323502,3.29000458124242,3.31274306188656,2.87565036774668,3.74901932481457,3.27760466508694,3.08874198721251,3.19420110358202,3.10335655347804,2.85880330153817,2.98405793843731,3.11349703769588,3.04658092636555
"AT5G05930","ATGC1|GC1",NA,"NM_001342841|NM_001342842|NM_001342843|NM_001342844|NM_001342845|NM_001342846|NM_120675|NP_001318487|NP_001331576|NP_001331577|NP_001331578|NP_001331579|NP_001331580|NP_568159",830478,"3702.AT5G05930.1",NA,"250765_at",1,5.29315754111877,4.90190470165197,4.5341939002129,4.63535540388479,4.5217179568814,4.16412528366808,4.01718453277739,4.73397322556207,4.66914328104437,4.69049556859201,5.12134304429954,5.29908040252185,4.73365451053425,4.97190714940552,4.15369432477857,5.47012498059732,5.29714300499609,4.82333367072998
"AT5G05940","ATROPGEF5|ROPGEF5","Encodes a member of KPP-like gene family, homolog of KPP (kinase partner protein) gene in tomato.  Also a member of the RopGEF (guanine nucleotide exchange factor) family, containing the novel PRONE domain (plant-specific Rop nucleotide exchanger), which is exclusively active towards members of the Rop subfamily.","NM_001342847|NM_120676|NP_001332731|NP_196213",830479,"3702.AT5G05940.1","GO:0005089|GO:0017016|GO:0005488|GO:0005088|GO:0051020|GO:0019899|GO:0098772|GO:0005515|GO:0031267|GO:0017048|GO:0005085","250756_at",1,1.84832154476138,1.91253337742538,1.94438582860713,1.60389048373501,1.70969340869876,1.71559109884088,1.93452007688209,1.92680701632034,2.03322975985483,1.89652713367812,1.86138170649058,1.90022635000734,2.24700499358054,1.92021393093131,1.7574612552745,1.74483425696879,2.2349373534964,1.98224080204185
"AT5G05950|AT5G05945",NA,NA,NA,NA,NA,NA,"250707_at",2,5.42422688760405,5.42268296173568,5.89346094536335,5.93326881858425,5.6779922981906,5.75568158987989,5.82486594552946,6.01160932023705,5.84542341879806,5.61346050840795,5.54593295400039,6.04515003921159,6.17727934574496,5.95039307677327,5.87410732385118,6.28869126841162,5.50177880192507,6.36760735687558
"AT5G05960",NA,NA,"NM_120678|NP_568160",830481,"3702.AT5G05960.1",NA,"250764_at",1,1.90328329160594,1.85200759275587,2.06801044113583,1.88894248948052,1.93975714927514,1.9497153852232,1.88360140159465,1.98134434408975,1.82872006096883,1.89652713367812,1.7321812928018,2.09763043717757,1.9474115793197,1.92420544480932,1.96290213435102,1.8047857344927,1.64497058502687,2.02499423391729
"AT5G05980","ATDFB|DFB|FPGS1",NA,"NM_001036763|NM_120680|NP_001031840|NP_196217",830484,"3702.AT5G05980.1","GO:0016053|GO:0006725|GO:0043436|GO:0046483|GO:0042558|GO:1901566|GO:1901564|GO:0044237|GO:0006760|GO:0044249|GO:1901576|GO:0034641|GO:0009058|GO:1901362|GO:0009987|GO:0006082|GO:0046394|GO:0018130|GO:0043604|GO:0009396|GO:1901360|GO:0006807|GO:0044271|GO:0006575|GO:0019438|GO:0044283|GO:0019752|GO:0043603|GO:0008152|GO:0071704|GO:0044281|GO:0016874|GO:0003824|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0005829|GO:0110165|GO:0005739|GO:0043226|GO:0043229","250757_at",1,6.50664521794633,6.4080688864743,6.59386984466496,6.51440579941391,6.76103753026704,6.49738925150329,6.60613122813748,6.75002240079056,6.65915150674299,6.54305187288936,6.47858328894621,6.25256163845053,6.92014372570427,6.53875647231339,6.69651167675172,6.59418786723367,6.26315675875448,6.45529728858579
"AT5G05990",NA,NA,"NM_120681|NP_196218",830486,"3702.AT5G05990.1","GO:0010628|GO:0051173|GO:0010608|GO:0034250|GO:0051246|GO:0051171|GO:0006518|GO:0044260|GO:0031325|GO:0140053|GO:0010467|GO:0009058|GO:0006412|GO:0050789|GO:0009891|GO:0009893|GO:0006807|GO:0009889|GO:0044271|GO:0010557|GO:0034248|GO:0010556|GO:0010468|GO:0044267|GO:0019538|GO:0048518|GO:0045727|GO:0071704|GO:0008152|GO:0034645|GO:0009059|GO:0043170|GO:1901566|GO:1901564|GO:0032543|GO:0044237|GO:0044249|GO:0031328|GO:1901576|GO:0034641|GO:0009987|GO:0010604|GO:0044238|GO:0048522|GO:0043604|GO:0080090|GO:0051247|GO:0043043|GO:0032268|GO:0031326|GO:0060255|GO:0050794|GO:0065007|GO:0006417|GO:0032270|GO:0006414|GO:0019222|GO:2000112|GO:0043603|GO:0031323|GO:0003723|GO:0003676|GO:0045182|GO:0005488|GO:0097159|GO:0043022|GO:0043021|GO:0003729|GO:1901363|GO:0044877|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0005739|GO:0043226|GO:0043229","250762_at",1,2.86516068777798,2.58630205233805,3.18691277565707,3.11482349089621,3.11482349089621,3.3484677717553,3.27947911077882,2.78207062127975,3.25270587651366,3.50582538699955,3.22730115282524,2.90159021456113,3.3915032381803,3.49874080996041,2.9465547463867,3.2008279346696,2.53122108344863,2.93329915566853
"AT5G06000","ATEIF3G2|EIF3G2","One of the 2 genes that code for the G subunit of eukaryotic initiation factor 3 (EIF3).","NM_120682|NP_196219",830487,"3702.AT5G06000.1",NA,"250758_at",1,2.46322408621555,3.08575477124139,2.65457686413351,2.73600138433298,2.94747615798401,2.8330728400584,2.70185642019647,2.79925857310354,2.72293663251117,2.6142388153583,2.5724344101866,2.58803277909055,2.63449056864357,2.67372958812007,2.49306692253379,2.51901670187286,2.60782895498816,2.42788182590067
"AT5G06020",NA,NA,"NM_120684|NP_196221",830489,"3702.AT5G06020.1",NA,"250759_at",1,1.81643462292154,1.67061390393888,1.7141271431724,1.58746265391584,1.87247109262602,1.91712794537317,1.78921618103064,1.85935677675669,1.86221920786049,1.76328750851444,1.76296191344724,1.73799726804314,1.92960484726166,1.92572933577354,1.93419668644934,2.09751766626898,1.93566467687132,2.02707278606908
"AT5G06040",NA,NA,"NM_120686|NP_196223",830491,"3702.AT5G06040.1",NA,"250760_at",1,1.70191543605759,1.65007995715007,1.61773619847412,1.58025477828837,1.57288416085497,1.73897869833148,1.89801138130647,1.72305659186309,1.73383025659266,1.76487291328081,1.61155202783674,1.81820798054223,1.89740178782154,1.59012246943014,1.82868783543349,1.70569080851721,1.75582245336574,1.77500530018718
"AT5G06050",NA,NA,"NM_120687|NP_196224",830492,"3702.AT5G06050.1","GO:0005737|GO:0110165|GO:0005622","250761_at",1,2.11727340896362,2.1563611427404,2.14049691839747,2.28118518468103,2.14384999464314,2.25350989542247,2.0050342017278,2.06543061706644,2.17870250132521,2.04671465078452,2.30437907287074,2.00800949069459,2.38295479068796,2.1736323146388,2.103321585837,2.085338630083,2.16412910753632,2.19807654890101
"AT5G06060",NA,NA,"NM_120688|NP_196225",830493,"3702.AT5G06060.1",NA,"250763_at",1,6.01253306350242,6.0904957932719,6.49977501284664,6.3145432792427,6.33332279923381,6.07941164647094,6.32221443988632,6.26490106536295,6.44746216612103,6.70046168899322,6.33023933185144,6.40857521564776,6.79103498309777,6.46680310761725,6.4198368967701,6.47342778780653,6.38986053424051,6.58639603071605
"AT5G06070","RAB|RBE","Isolated as a mutation defective in petal development with specific effects on  adaxial petals which  are filamentous or absent. Encodes a Superman (SUP) like protein with zinc finger motifs. Transcript is detected in petal primordia and protein is localized to the nucleus.","NM_120689|NP_568161",830494,"3702.AT5G06070.1",NA,"250708_at",1,1.95305343214672,1.95737635869472,1.9478530486497,1.72749566776509,1.92928653789075,2.00962036960193,1.95825550143835,1.75370920648688,1.79105615788277,2.00278302599766,1.97659000622837,1.91444256001082,2.06685769161075,2.00841413586994,1.98321235020763,2.18701787328265,1.94409267394842,1.98139669213
"AT5G06080","LBD33",NA,"NM_120690|NP_196226",830495,"3702.AT5G06080.1","GO:0010628|GO:0051171|GO:0031325|GO:0010467|GO:2001141|GO:0006139|GO:0009755|GO:0050789|GO:0006351|GO:0032870|GO:0006807|GO:0048518|GO:0071704|GO:0045893|GO:0071495|GO:0071310|GO:0043170|GO:0044237|GO:0032774|GO:0007154|GO:0034641|GO:0010604|GO:0044238|GO:0018130|GO:0048522|GO:0034654|GO:0050794|GO:0019438|GO:0019222|GO:0031323|GO:0051173|GO:0006725|GO:0007165|GO:1902680|GO:0016070|GO:0044260|GO:0009058|GO:0009891|GO:0006355|GO:0009719|GO:0009893|GO:1901360|GO:0009889|GO:0045935|GO:0044271|GO:0010557|GO:0010468|GO:0010556|GO:0023052|GO:0008152|GO:0097659|GO:0010033|GO:0046483|GO:0034645|GO:0051716|GO:0009059|GO:0070887|GO:0044249|GO:0031328|GO:1901576|GO:1901362|GO:0009987|GO:0051252|GO:0080090|GO:0050896|GO:0090304|GO:0009725|GO:0031326|GO:0042221|GO:0060255|GO:0019219|GO:0065007|GO:1903506|GO:1903508|GO:0051254|GO:2000112|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","250709_at",1,2.15269112103363,2.26708000017243,1.99744782986285,2.39803304005756,1.93698471817167,2.01269891702532,2.10010494466926,1.99633468177585,2.37744594579883,2.22480058444434,2.36439738017242,2.20133791145263,1.86418771462521,1.94991198399324,2.12562820363073,2.15925680094858,2.28064700843399,2.1116298125876
"AT5G06100","ATMYB33|MYB33","Encodes a member of the myb family of transcription factors (MYB33), contains Pfam profile: PF00249 myb DNA-binding domain. Double mutants with MYB65 are male sterile- anthers are small, pollen development is defective. Spatial expression appears to be under the control of miR159, contains a target site for this micro RNA. When the target site is mutated , expression is detected in leaves, roots, anther filament, pistil. The expression of a translational fusion is specific to anther locules in contrast to constructs lacking the miR159 target site. Phenotype is conditional and can be restored by lower temperature or higher light intensity.","NM_001085068|NM_001342848|NM_001342849|NM_120692|NM_180448|NP_001078537|NP_001330996|NP_001330997|NP_196228|NP_850779",830497,"3702.AT5G06100.2",NA,"250710_at",1,2.16753239535639,2.00783175923474,2.00680691324496,2.07422089520483,2.15485137820703,2.06319174336935,2.26020089312465,2.33433583500759,2.0815830385038,2.15173982031441,2.11637275231721,2.10647569360616,2.31660694053223,2.05822789274623,2.31810340311494,2.13109102481294,2.0423831171135,2.19515766450261
"AT5G06110","AtGlsA1|AtGlsA2|ZRF1b",NA,"NM_001203305|NM_120693|NP_001190234|NP_196229",830498,"3702.AT5G06110.1",NA,"250711_at",1,6.2853099131606,6.46557261781175,6.17007264443601,6.41584641204287,6.32548943179347,6.36924466080419,6.43675425873157,6.47006698326032,6.17968394680236,6.35664029045682,6.41230107254656,5.9382457698056,5.90203028191408,5.95087859992468,5.77542193666686,5.74062165461877,5.869087935023,5.90299445477025
"AT5G06120","XPO7",NA,"NM_001203306|NM_001203307|NM_001342850|NM_001342851|NM_001342852|NM_001342853|NM_001342854|NM_001342855|NM_001342856|NM_120694|NP_001190235|NP_001190236|NP_001318488|NP_001330877|NP_001330878|NP_001330879|NP_001330880|NP_001330881|NP_001330882|NP_196230",830499,"3702.AT5G06120.1","GO:0051641|GO:0033036|GO:0034613|GO:0006810|GO:0071705|GO:0015833|GO:0009987|GO:0045184|GO:0008104|GO:0051179|GO:0042886|GO:0071702|GO:0070727|GO:0051168|GO:0051234|GO:0006913|GO:0015031|GO:0006886|GO:0051649|GO:0006611|GO:0046907|GO:0051169|GO:0005215|GO:0031975|GO:0005643|GO:0005634|GO:0043231|GO:0005635|GO:0005773|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0031967|GO:0043229|GO:0005737|GO:0032991|GO:0012505|GO:0005622|GO:0043227|GO:0005886","250712_at",1,5.64395857873572,5.84427595446459,5.17228656582605,5.71585411349426,5.78017828461939,5.4820470482992,5.81291048247573,6.16249204242909,5.65424208885455,5.5200296474405,5.71500413258967,5.08484680872581,5.08766397990339,5.40624860069368,5.48732041026033,5.67018668933642,5.43508041376459,5.16197901763604
"AT5G06130","AtOR-like",NA,"NM_120695|NM_180700|NP_196231|NP_851031",830500,"3702.AT5G06130.2",NA,"250713_at",1,6.69683098601649,6.85731028554169,6.58710824446213,6.11575654727371,6.78968750871616,6.31467490237183,6.46542240970189,6.51246394930981,6.75066849528553,5.70979705196145,6.33555743527659,6.37001441266728,6.18277029304933,6.64762316101634,6.3424146278756,7.16416078406499,6.08347932659187,6.3544120692561
"AT5G06140","ATSNX1|SNX1","Homolog of yeast retromer subunit VPS5.  Part of a retromer-like protein complex involved in endosome to lysosome protein transport. In roots it co-localizes with the PIN2 auxin efflux carrier. Involved in endocytic sorting of membrane proteins including PIN2, BOR1 and BRI1.","NM_120696|NP_196232",830501,"3702.AT5G06140.1","GO:0008289|GO:0043168|GO:0035091|GO:0043167|GO:0005543|GO:0005488|GO:0005768|GO:0043231|GO:0097708|GO:0005773|GO:0110165|GO:0071944|GO:0043226|GO:0016020|GO:0031982|GO:0043229|GO:0005737|GO:0012505|GO:0005622|GO:0031410|GO:0043227|GO:0005886","250714_at",1,6.77610485903829,7.26538533477898,6.91549511639726,7.08770766237555,6.89930119387467,6.65677165330683,7.16457862171471,6.97672198237831,6.79598609746472,6.68494213815717,6.8170982914376,7.05316045781957,7.12374174313553,6.92545608733001,6.8286670618736,7.12324352673053,7.11039219794748,6.80760146602024
"AT5G06160","ATO","Encodes a protein with similarity to pre-mRNA splicing factor SF3a60 that is involved in gametic cell fate determination. Loss of function results in the ectopic expression of egg cell makers suggesting a role in restriction of gametic cell fate.  Expressed strongly in gametophytes and weakly in sporophytes.","NM_120698|NP_196234",830503,"3702.AT5G06160.1","GO:0006725|GO:0046483|GO:0016070|GO:0043170|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0008380|GO:0006139|GO:0044238|GO:0090304|GO:0016071|GO:1901360|GO:0006807|GO:0000377|GO:0006397|GO:0000375|GO:0008152|GO:0000398|GO:0071704|GO:0003676|GO:0003723|GO:1901363|GO:0005488|GO:0097159|GO:1990904|GO:0032991|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0005681|GO:0043229","250715_at",1,3.83118489342652,3.79723532662711,2.99895814600645,3.69478688567634,3.70479749269129,3.08740445998019,3.58318017038961,3.84207486216544,3.27126712993566,3.26161998334261,3.58348424751946,3.32307577776552,2.61180715468528,3.18708817841439,2.99959859944613,2.93341253712821,3.04084695646461,3.22999877984554
"AT5G06170","ATSUC9|SUC9","sucrose symporter with hight affinity for sucrose (K0.5=0.066 +/- 0.025mM), that can also transport a wide range of glucosides.","NM_120699|NP_196235",830504,"3702.AT5G06170.1","GO:0015295|GO:0015318|GO:0015294|GO:0015291|GO:0022857|GO:0015078|GO:0008324|GO:0015144|GO:0015293|GO:0015077|GO:0015075|GO:0005215|GO:0022890|GO:0022804|GO:0022853|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0005773|GO:0071944|GO:0110165|GO:0016020|GO:0043226|GO:0043229|GO:0005886","250716_at",1,2.25154434919022,2.29126348688827,2.32924154527998,2.07703904957753,2.19731495431646,1.9386464298889,2.10936475823957,2.19452651513152,2.42426358206269,1.93255997772286,2.20826778900048,2.3427880419142,2.22601743329758,1.99147810546723,2.18856197097186,2.51537988113873,2.22441425637992,2.33569982201368
"AT5G06180",NA,NA,"NM_001342858|NM_001342859|NM_120700|NM_203009|NP_001330529|NP_001330530|NP_568162|NP_974738",830505,"3702.AT5G06180.1",NA,"250720_at",1,2.10501929864451,2.39378745897745,2.04240758551115,2.22104733983143,2.37405209847343,2.03108465415156,2.06175991589789,2.12401287513539,2.36259660796137,2.24453010375674,2.23418573018921,2.15603758426863,2.3374321883971,2.12455199383425,2.28341994591225,2.14665556805065,1.9389143746832,2.07185174927684
"AT5G06190",NA,NA,"NM_001203309|NM_120701|NP_001190238|NP_568163",830506,"3702.AT5G06190.2",NA,"250722_at",1,5.74519059166968,6.04898816183037,5.85749033405444,5.82676469961265,5.72968745614694,6.14535335854683,6.43496849861725,5.94257001916154,5.22021909436691,5.41309552082436,5.4332353587045,5.29572377254984,4.95393702215242,5.22303793821127,5.75438305485101,5.11777191334736,4.55828062658096,5.3138623933888
