"TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","ProbesetID","count_ENSEMBL_mappings","Atha_Col0_sl_noHeat_noAnox_Rep2","Atha_Col0_sl_Heat_noAnox_Rep1","Atha_Col0_sl_Heat_noAnox_Rep2","Atha_Col0_sl_noHeat_Anox_Rep1","Atha_Col0_sl_noHeat_Anox_Rep2","Atha_Col0_sl_Heat_Anox_Rep1","Atha_Col0_sl_Heat_Anox_Rep2","Atha_Col0_sl_noHeat_noAnox_Rep1"
"AT2G44120",NA,NA,"NM_180079|NM_180080|NP_850410|NP_850411",819018,"3702.AT2G44120.2","GO:0006725|GO:0046483|GO:0044085|GO:0016070|GO:0043170|GO:0006364|GO:0006396|GO:0010467|GO:0000463|GO:0044237|GO:0034641|GO:0009987|GO:0042273|GO:0006139|GO:0044238|GO:0071840|GO:0034660|GO:0090304|GO:1901360|GO:0034470|GO:0006807|GO:0016072|GO:0022613|GO:0042254|GO:0000470|GO:0008152|GO:0071704|GO:0003735|GO:0003676|GO:0003723|GO:1901363|GO:0005198|GO:0005488|GO:0097159|GO:0043232|GO:0005737|GO:1990904|GO:0043228|GO:0022626|GO:0032991|GO:0022625|GO:0005622|GO:0015934|GO:0005829|GO:0110165|GO:0043226|GO:0005840|GO:0043229|GO:0044391","267213_at",1,11.4101489328005,10.7556241485316,10.6555896682477,11.2535129568335,10.3911859767312,9.94137479136439,10.0061944004625,11.0763743974717
"AT2G44130","KFB39|KMD3",NA,"NM_129976|NP_566009",819019,"3702.AT2G44130.1","GO:0050789|GO:0006725|GO:1901360|GO:0019748|GO:0050794|GO:0065007|GO:0044237|GO:0009987|GO:0019222|GO:0031323|GO:0071704|GO:0008152|GO:0005737|GO:0005829|GO:0110165|GO:0005622","267238_at",1,7.69422381651886,10.0659346105745,10.9683102392766,11.3572112538261,11.840767923852,10.8891126566563,10.918508001636,8.16267607857379
"AT2G44150","ASHH3|SDG7",NA,"NM_129978|NP_566010",819021,"3702.AT2G44150.1","GO:0006725|GO:0051171|GO:0016070|GO:0044260|GO:0010467|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0044238|GO:0018130|GO:0080090|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0019438|GO:1903506|GO:0019222|GO:2000112|GO:0031323|GO:0008170|GO:0018024|GO:0016740|GO:0003824|GO:0042054|GO:0008168|GO:0016741|GO:0016279|GO:0140096|GO:0016278|GO:0008276|GO:0008757|GO:0043232|GO:0043228|GO:0005634|GO:0043231|GO:0005694|GO:0000785|GO:0005622|GO:0043227|GO:0110165|GO:0043226|GO:0043229","267184_at",1,7.43971471959377,7.27476502470673,7.21650680672885,7.69936708033027,8.08665777465984,6.70739646711352,7.25657911036468,7.52766513465496
"AT2G44180","MAP2A","Encodes a MAP2 like methionine aminopeptidase. In MAP1A mutant background plants show an increased sensitivity to fumagillin resulting in defects in development. Phenotype is similar to RNAi lines which knock out all MAP2/MAP1 loci.","NM_001337079|NM_129981|NP_001323713|NP_566013",819025,"3702.AT2G44180.1",NA,"267189_at",1,8.63671148586556,8.1072299052513,8.25610356136918,8.82344409282651,8.94374857446685,7.39083460249139,7.86379167001738,8.46669058955002
"AT2G44190","EDE1|EMB3116|QWRF5","Encodes a novel microtubule binding protein that preferentially associates with nuclear microtubules during mitosis and is essential during the mitotic and cytokinetic stages that generate the endosperm and embryo.","NM_129982|NP_181947",819026,"3702.AT2G44190.1","GO:0022607|GO:0044085|GO:0022402|GO:0000226|GO:0007098|GO:0016043|GO:0009987|GO:0031023|GO:0070925|GO:0071840|GO:0007017|GO:0006996|GO:0051225|GO:0007010|GO:0007049|GO:0007051|GO:0008092|GO:0008017|GO:0005515|GO:0015631|GO:0005488|GO:0099080|GO:0005815|GO:0005634|GO:0043231|GO:0099081|GO:0099512|GO:0110165|GO:0005814|GO:0043226|GO:0099513|GO:0043229|GO:0005813|GO:0005737|GO:0043232|GO:0043228|GO:0005622|GO:0015630|GO:0043227|GO:0005856|GO:0005874","267232_at",1,4.41595217835176,5.0902103893105,4.35028109032997,4.70549881324177,4.47196750723658,4.57915103093247,4.98225869104563,4.54652920784465
"AT2G44195",NA,NA,"NM_129983|NP_181948",819027,"3702.AT2G44195.1","GO:0006725|GO:0046483|GO:0016070|GO:0043170|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0008380|GO:0006139|GO:0044238|GO:0090304|GO:0016071|GO:1901360|GO:0006807|GO:0000377|GO:0006397|GO:0000375|GO:0008152|GO:0000398|GO:0071704|GO:1990904|GO:0032991|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0005684|GO:0110165|GO:0043226|GO:0005681|GO:0043229","267399_at",1,4.01791882014641,4.18434051972202,4.21870704457455,4.00186516847644,3.90727885011939,3.96069602612098,3.88861491804955,4.0202206917588
"AT2G44200",NA,NA,"NM_129984|NP_566014",819028,"3702.AT2G44200.1","GO:0006725|GO:0046483|GO:0016070|GO:0043170|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0008380|GO:0006139|GO:0044238|GO:0090304|GO:0016071|GO:1901360|GO:0006807|GO:0000377|GO:0006397|GO:0000375|GO:0008152|GO:0000398|GO:0071704|GO:1990904|GO:0032991|GO:0005634|GO:0043231|GO:0005622|GO:0043227|GO:0005684|GO:0110165|GO:0043226|GO:0005681|GO:0043229","267341_at",1,6.74518860915889,7.35074425265088,6.71402189798742,7.05996821738521,7.22741725355634,7.41072298960263,8.30095051707198,6.46129181408775
"AT2G44210",NA,NA,"NM_001036461|NM_129985|NP_001031538|NP_030959",819029,"3702.AT2G44210.2",NA,"267367_at",1,8.69579047977001,8.3800185683248,8.43748842609734,8.74424954275179,9.03887337984508,8.54707591698355,8.6346638907026,8.71472308492923
"AT2G44230",NA,NA,"NM_129987|NP_030961",819031,"3702.AT2G44230.1",NA,"267344_at",1,5.42693547475392,5.12957297199654,5.29672318178096,5.18992997808852,5.43481876603006,4.91532684503104,5.60289385963373,5.42193169062073
"AT2G44240",NA,NA,"NM_129988|NP_030962",819032,"3702.AT2G44240.1",NA,"267345_at",1,4.04045602314023,4.1908590836287,4.3731144132693,4.10149244491989,4.13989541046952,3.93034764993545,4.15959907903586,3.97140582888241
"AT2G44250",NA,NA,"NM_001337080|NM_129989|NP_001324105|NP_181954",819033,"3702.AT2G44250.1",NA,"267395_at",1,4.08567296275841,4.05717697983029,4.52737694863072,3.98558079829895,4.03946233701805,4.34495599747823,4.18874992256919,4.00454850235673
"AT2G44260",NA,NA,"NM_129990|NM_180083|NP_030964|NP_850414",819034,"3702.AT2G44260.2",NA,"267343_at",1,4.84758283457259,4.30507195257797,5.11650890008256,4.67345519785018,5.01295816792739,4.38207575284724,4.65902127433715,5.13745634128426
"AT2G44270","ROL5","Encodes ROL5, a repressor of lrx1 mutants that develop aberrant root hairs.  ROL5 is a homolog of yeast Ncs6p that affects TOR signaling.  The target of rapamycin (TOR) pathway is a major regulator of cell growth in eukaryotes, and inhibition of this pathway by rapamycin reduces cell growth. ROL5 might function as a mitochondrial component of the TOR pathway that influences the plant's response to ROS (reactive oxygen species).","NM_129991|NP_181956",819035,"3702.AT2G44270.2","GO:0006725|GO:0006399|GO:0046483|GO:0043412|GO:0016070|GO:0043170|GO:0009451|GO:0008033|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0006400|GO:0044238|GO:0034660|GO:0090304|GO:1901360|GO:0034470|GO:0006807|GO:0002098|GO:0008152|GO:0071704|GO:0000049|GO:0003676|GO:0003723|GO:1901363|GO:0005488|GO:0097159|GO:0005737|GO:0005829|GO:0110165|GO:0032991|GO:0005622","267396_at",1,7.14994524081539,7.22320853933992,7.18320222111649,7.47439223264465,7.45476630034773,6.89778283558455,7.34445855543453,6.96888505050018
"AT2G44300","LTPG14",NA,"NM_129994|NP_181959",819038,"3702.AT2G44300.1",NA,"267382_at",1,8.44596977033364,6.79828986260537,6.75894379794811,7.63490664076082,7.57554252527279,6.06454391994488,6.28921316157932,8.35735813383943
"AT2G44310",NA,NA,"NM_129995|NP_566015",819039,"3702.AT2G44310.1",NA,"267366_at",1,10.266310207007,10.1968435221374,9.93505251986162,9.58463864622061,9.39239843482154,9.76168023752668,9.88416597512824,10.287527101795
"AT2G44350","ATCS|CSY4","encodes a mitochrondrion targeted citrate synthase, the first enzyme of the tricarboxylic acid cycle, catalyzing the condensation of acetyl-CoA and oxaloacetate, finally yielding citrate and CoA.","NM_001337082|NM_001337083|NM_129998|NM_180084|NP_001324514|NP_001324515|NP_566016|NP_850415",819042,"3702.AT2G44350.2","GO:0009060|GO:0045333|GO:0006091|GO:0055114|GO:0044237|GO:0009987|GO:0005975|GO:0015980|GO:0006099|GO:0044238|GO:0071704|GO:0008152|GO:0016746|GO:0016740|GO:0003824|GO:0031974|GO:0005737|GO:0043233|GO:0043231|GO:0005622|GO:0070013|GO:0005759|GO:0043227|GO:0005739|GO:0110165|GO:0043226|GO:0043229","267368_at",1,10.8696127909573,10.997526642764,10.8725968247482,10.680290393471,10.8530024777389,10.7166840062097,10.820766264847,10.6651365634422
"AT2G44360",NA,NA,"NM_129999|NP_181964",819043,"3702.AT2G44360.1",NA,"267383_at",1,8.2415032989145,8.21224847261734,7.60082897638458,8.59456891474292,8.25843895831122,7.56928985712939,7.55833023129944,8.71329804886914
"AT2G44370",NA,NA,"NM_130000|NP_181965",819044,"3702.AT2G44370.1",NA,"267384_at",1,6.31833012599124,5.6426283672313,5.12855018325457,6.95095677064701,7.66361552783786,5.37048504561695,5.54019262764235,4.53774435900073
"AT2G44380",NA,NA,"NM_130001|NP_181966",819045,"3702.AT2G44380.1",NA,"267385_at",1,7.20371659176326,5.53271813856298,5.0794324772894,6.87579211314057,7.16572087958768,6.05604158123979,6.5158975871328,6.69895334056699
"AT2G44420","NTAN1",NA,"NM_001337084|NM_001337085|NM_130005|NP_001324221|NP_001324222|NP_566017",819049,"3702.AT2G44420.1","GO:0009057|GO:0019941|GO:0043170|GO:0044260|GO:0030163|GO:1901564|GO:1901565|GO:0044237|GO:0009987|GO:0044238|GO:0006511|GO:0043632|GO:0044257|GO:0006807|GO:0006508|GO:0009056|GO:1901575|GO:0044267|GO:0051603|GO:0019538|GO:0044265|GO:0044248|GO:0008152|GO:0071704|GO:0016787|GO:0016810|GO:0016811|GO:0003824|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622","267369_at",1,5.44307721757546,5.85408115263045,5.82337933397011,5.47908489511685,5.640494354975,5.2528600999232,5.55197936024139,5.4834075739533
"AT2G44430",NA,NA,"NM_130006|NP_181971",819050,"3702.AT2G44430.1","GO:0018394|GO:0018205|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0016570|GO:0044237|GO:0018193|GO:0016043|GO:0016569|GO:0043543|GO:0009987|GO:0018393|GO:0006464|GO:0044238|GO:0071840|GO:0006996|GO:0051276|GO:0006807|GO:0016573|GO:0006325|GO:0044267|GO:0019538|GO:0006473|GO:0008152|GO:0071704|GO:0006475|GO:0031974|GO:0043233|GO:0000123|GO:0005634|GO:0043231|GO:1902493|GO:0005654|GO:1902494|GO:0035267|GO:1990234|GO:0070013|GO:0110165|GO:0043226|GO:0043229|GO:0031248|GO:0032991|GO:0005622|GO:0043227|GO:0031981","267386_at",1,5.29873509340731,5.09382233072319,5.6251007176545,4.72292470536216,5.54377586003061,5.28327670782967,5.56980126839878,4.89744079352955
"AT2G44440","AtEML4|EML4",NA,"NM_130007|NP_181972",819051,"3702.AT2G44440.1","GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","267387_at",1,6.50083193381437,6.87521005269262,6.90481358929845,6.65808484675002,6.34204164004894,6.22714514431262,6.2284257029881,6.70474908110089
"AT2G44450","BGLU15",NA,"NM_001337086|NM_130008|NP_001325181|NP_181973",819052,"3702.AT2G44450.1","GO:0043436|GO:1901135|GO:0006790|GO:0019748|GO:1901136|GO:1901564|GO:1901565|GO:0044237|GO:0009987|GO:0006082|GO:0050896|GO:0006950|GO:0006807|GO:0006970|GO:0009056|GO:0009628|GO:1901575|GO:0044281|GO:0071704|GO:0008152|GO:0044248|GO:0016787|GO:0015926|GO:0016798|GO:0004553|GO:0003824","267388_at",1,8.31752357231769,6.89365131098705,6.85277131644644,7.84362818003215,8.22756208287794,6.34343783001227,7.2129009822439,8.35645659029396
"AT2G44460","BGLU28",NA,"NM_001337087|NM_180085|NP_001324080|NP_850416",819053,"3702.AT2G44460.1","GO:0043436|GO:1901135|GO:0006790|GO:0019748|GO:1901136|GO:1901564|GO:1901565|GO:0044237|GO:0009987|GO:0006082|GO:0050896|GO:0006950|GO:0006807|GO:0006970|GO:0009056|GO:0009628|GO:1901575|GO:0044281|GO:0071704|GO:0008152|GO:0044248|GO:0016787|GO:0015926|GO:0016798|GO:0004553|GO:0003824","267389_at",1,6.85494756702976,6.58118035731283,5.69993729175492,6.21404095975312,6.85609657679793,5.97035700192222,7.19450286543525,5.92855174019857
"AT2G44470","BGLU29",NA,"NM_001084587|NM_001125052|NM_180086|NP_001078056|NP_001118524|NP_850417",819054,"3702.AT2G44470.3","GO:0043436|GO:1901135|GO:0006790|GO:0019748|GO:1901136|GO:1901564|GO:1901565|GO:0044237|GO:0009987|GO:0006082|GO:0050896|GO:0006950|GO:0006807|GO:0006970|GO:0009056|GO:0009628|GO:1901575|GO:0044281|GO:0071704|GO:0008152|GO:0044248|GO:0016787|GO:0015926|GO:0016798|GO:0004553|GO:0003824","267390_at",1,3.978686262069,4.02867911912217,4.05414061823112,4.07045222469785,4.07040396761316,4.0254702740626,4.13336613905148,4.1606176399811
"AT2G44480","BGLU17",NA,"NM_001125053|NM_001337088|NM_001337089|NM_001337090|NM_130011|NP_001118525|NP_001324585|NP_001324586|NP_001324587|NP_181976",819055,"3702.AT2G44480.1","GO:0016787|GO:0016798|GO:0015926|GO:0004553|GO:0003824","267391_at",1,4.61723404358498,4.2958697218672,3.97676391796427,4.40724156781415,4.5390641142219,4.30602480405236,4.28118828618897,4.34780003720089
"AT2G44490","BGLU26|PEN2","Encodes a glycosyl hydrolase that localizes to peroxisomes and acts as a component of an inducible preinvasion resistance mechanism. Required for mlo resistance.","NM_130012|NP_181977",819056,"3702.AT2G44490.1","GO:0043436|GO:1901135|GO:0006790|GO:0019748|GO:1901136|GO:1901564|GO:1901565|GO:0044237|GO:0009987|GO:0006082|GO:0050896|GO:0006950|GO:0006807|GO:0006970|GO:0009056|GO:0009628|GO:1901575|GO:0044281|GO:0071704|GO:0008152|GO:0044248|GO:0016787|GO:0015926|GO:0016798|GO:0004553|GO:0003824","267392_at",1,11.3832917376875,9.60676707782259,9.55764820466338,10.8919252021192,11.2765613705415,9.12329457657389,9.8618188243254,10.1729620063998
"AT2G44500",NA,NA,"NM_130013|NM_201959|NP_181978|NP_973688",819057,"3702.AT2G44500.1","GO:0005737|GO:0110165|GO:0005622","267393_at",1,8.67307848841195,9.35378446411993,9.03974066958759,7.55149827542916,8.21167469916854,9.47848148005624,9.58496623767867,8.52443923651229
"AT2G44510",NA,NA,"NM_130014|NP_566018",819058,"3702.AT2G44510.1","GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0005622|GO:0043229","267371_at",1,5.86476426019509,6.85974246826048,6.18202336087328,5.67016405551431,5.53620837060502,6.06535195425795,6.46178392015968,5.57199135787538
"AT2G44520","COX10",NA,"NM_130015|NP_566019",819059,"3702.AT2G44520.1","GO:0033013|GO:0006725|GO:0045333|GO:0046483|GO:0006091|GO:1901566|GO:1901564|GO:0044237|GO:0044249|GO:0042440|GO:0006778|GO:1901576|GO:0034641|GO:0009058|GO:1901362|GO:0009987|GO:0015980|GO:0018130|GO:0006783|GO:1901360|GO:0006807|GO:0044271|GO:0055114|GO:0046148|GO:0019438|GO:0071704|GO:0042168|GO:0008152|GO:0004659|GO:0016740|GO:0016765|GO:0003824","267342_at",1,8.49500040633481,8.4967472984505,8.38164296537576,8.23997563070813,8.01476789403192,8.11092405485165,8.72091583035869,8.18515034638234
"AT2G44525",NA,NA,"NM_130016|NP_566020",819060,"3702.AT2G44525.1","GO:0071840|GO:0022607|GO:0044085|GO:0034622|GO:0033108|GO:0032981|GO:0006996|GO:0065003|GO:0007005|GO:0016043|GO:0009987|GO:0043933|GO:0031975|GO:0031966|GO:0005743|GO:0043231|GO:0019866|GO:0031090|GO:0005739|GO:0110165|GO:0043226|GO:0016020|GO:0031967|GO:0043229|GO:0005737|GO:0005622|GO:0005740|GO:0043227","267370_at",1,8.60119157720102,9.00000298234995,8.60298301877489,9.18144450111104,8.66948244594619,8.47529956220929,8.25665474350282,8.93560729399358
"AT2G44530","AtPRS5|PRS5",NA,"NM_001084588|NM_130017|NP_001078057|NP_181981",819061,"3702.AT2G44530.1","GO:0006725|GO:1901135|GO:0090407|GO:0006164|GO:0072522|GO:0009058|GO:0006139|GO:0006793|GO:0009165|GO:0006796|GO:1901360|GO:0019693|GO:0006807|GO:0044271|GO:0006753|GO:0072521|GO:0006163|GO:0071704|GO:0008152|GO:0046483|GO:1901566|GO:1901564|GO:0044237|GO:0044249|GO:0034641|GO:1901576|GO:1901362|GO:0009987|GO:0046390|GO:0018130|GO:0044238|GO:1901137|GO:0034654|GO:0019438|GO:0019637|GO:0009117|GO:1901293|GO:0055086|GO:0044281|GO:0016772|GO:0016740|GO:0003824|GO:0005737|GO:0110165|GO:0032991|GO:0005622|GO:1902494|GO:1990234|GO:0061695","267365_at",1,7.97301426551823,8.47145724793674,8.25389298375173,8.31204597937347,8.29025090546485,7.82416294002144,8.17183744457387,8.01686668769547
"AT2G44550|AT2G44540",NA,NA,NA,NA,NA,NA,"267394_s_at",2,3.98051321583977,4.00000887784838,4.39591052185579,3.78960392678482,3.98307331848258,4.15697977048651,3.87826943303368,3.93494247103304
"AT2G44560","AtGH9B11|GH9B11",NA,"NM_130020|NP_181984",819064,"3702.AT2G44560.1",NA,"267398_at",1,4.06561167044306,4.12569255259078,4.33003965093692,3.78138318558773,4.11052552638132,3.9756681048478,3.97385785161013,3.97566612287476
"AT2G44570","AtGH9B12|GH9B12",NA,"NM_001337091|NM_130021|NP_001323910|NP_181985",819065,"3702.AT2G44570.1",NA,"266877_at",1,5.06022992602788,4.4942084004447,4.96267141116803,4.75688297129268,5.06961154159257,4.29860353231648,4.79344133885886,5.06863695390601
"AT2G44581","ATL90",NA,"NM_001125054|NP_001118526",6241397,"3702.AT2G44581.1","GO:0016567|GO:0070647|GO:0043412|GO:0043170|GO:0044260|GO:1901564|GO:0036211|GO:0044237|GO:0009987|GO:0006464|GO:0044238|GO:0006807|GO:0044267|GO:0019538|GO:0032446|GO:0008152|GO:0071704","266878_at",1,4.59416199724935,5.21096238236002,5.28674674889392,4.81528698139115,4.88099078963395,4.99076046324919,5.04231629755818,4.82967173866297
"AT2G44590","ADL1D|DL1D",NA,"NM_180087|NM_180088|NM_180089|NP_850418|NP_850419|NP_850420",819067,"3702.AT2G44590.3","GO:0071840|GO:0048285|GO:0007005|GO:0016043|GO:0009987|GO:0006996|GO:0000266|GO:0003924|GO:0016462|GO:0008092|GO:0015631|GO:0005488|GO:0003824|GO:0016787|GO:0016818|GO:0008017|GO:0016817|GO:0005515|GO:0017111|GO:0005737|GO:0110165|GO:0016020|GO:0005622","266879_at",1,3.80412020326529,3.96491546867509,3.65192001067777,3.87998674551964,3.70959278510729,3.89399464181243,3.88640443026569,3.81179693002093
"AT2G44610","ATRAB6A|ATRABH1B|RAB6|RAB6A","Encodes a GTP-binding protein with similarity to yeast YPT6 . RAB6 can complement the yeast YTP mutant.","NM_130025|NP_181989",819069,"3702.AT2G44610.1","GO:0016197|GO:0051641|GO:0006891|GO:0033036|GO:0034613|GO:0006810|GO:0071705|GO:0016192|GO:0015833|GO:0009987|GO:0048193|GO:0016482|GO:0045184|GO:0042147|GO:0008104|GO:0051179|GO:0042886|GO:0071702|GO:0070727|GO:0051234|GO:0006890|GO:0015031|GO:0006886|GO:0051649|GO:0046907|GO:0003924|GO:0016462|GO:0016787|GO:0016818|GO:0016817|GO:0017111|GO:0003824|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0005794|GO:0005773|GO:0043227|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005886","266885_at",1,9.7255304918431,9.75761091142701,9.77336176473144,9.80701023337545,9.95324901664302,9.51500336486193,9.52274668620072,9.78292548654449
"AT2G44620","MTACP-1|MTACP1","Encodes a member of the mitochondrial acyl carrier protein (ACP) family.  As part of the mitochondrial matrix, it is likely to be involved in fatty acid or lipoic acid biogenesis. Its acylated form is predominantly present in the mitochondrial membrane while the non-acylated form is soluble.","NM_130026|NP_181990",819070,"3702.AT2G44620.1","GO:0036094|GO:0005488|GO:0005737|GO:0043231|GO:0005622|GO:0043227|GO:0110165|GO:0005739|GO:0043226|GO:0043229","266890_at",1,10.4320465266242,10.179239751642,10.0359764309255,10.6394244961667,9.95206361023826,9.7253792514151,9.60995183855335,10.5861970413754
"AT2G44630",NA,NA,"NM_130027|NP_181991",819071,"3702.AT2G44630.1",NA,"266868_at",1,4.09914578651244,4.21720622319783,4.15325797304173,4.01353384816396,3.97240314113313,4.2357382248808,3.8613576173005,4.55788373189997
"AT2G44640",NA,NA,"NM_130028|NP_566021",819072,"3702.AT2G44640.1",NA,"266889_at",1,9.11396005195805,8.86731590346232,8.62446206421417,8.89036639230525,7.93379018902774,6.9138452019314,7.20754997971334,8.94505096325427
"AT2G44650","CHL-CPN10|CPN10","Encodes a chloroplast-localized chaperonin 10 whose mRNA is expressed in leaves and stems but not roots.","NM_130029|NP_566022",819073,"3702.AT2G44650.1","GO:0006458|GO:0009987|GO:0061077|GO:0006457|GO:0043169|GO:0046872|GO:0005515|GO:0043167|GO:0051082|GO:0005488|GO:0051087|GO:0031974|GO:0005737|GO:0043233|GO:0043231|GO:0005622|GO:0070013|GO:0005759|GO:0043227|GO:0005739|GO:0110165|GO:0043226|GO:0009507|GO:0043229|GO:0009536","266887_at",1,10.5062857862455,10.5310245146693,10.3008236003748,10.8471827582067,10.0157752585939,9.61163506702607,9.11594455134119,10.7766973402356
"AT2G44660",NA,NA,"NM_130030|NP_181994",819074,"3702.AT2G44660.1","GO:0009101|GO:0043413|GO:0006629|GO:0034645|GO:1901135|GO:0009059|GO:0043412|GO:0006486|GO:0043170|GO:0044260|GO:1901566|GO:1901564|GO:0036211|GO:0044237|GO:0044249|GO:1901576|GO:0009058|GO:0009987|GO:0006464|GO:0044238|GO:1901137|GO:0006807|GO:0006487|GO:0044255|GO:0044267|GO:0019538|GO:0009100|GO:0008152|GO:0071704|GO:0070085|GO:0016758|GO:0016757|GO:0046527|GO:0016740|GO:0003824|GO:0005737|GO:0043231|GO:0012505|GO:0005622|GO:0042175|GO:0005773|GO:0043227|GO:0031090|GO:0071944|GO:0110165|GO:0043226|GO:0016020|GO:0043229|GO:0005886|GO:0005789","266869_at",1,7.00387302127928,8.72792934269112,8.2743419862839,6.1493309212961,5.44778270729253,8.35135674675861,8.82323804874098,7.21611042193971
